I II V1 V2 V3 V4 V5 V6
-16 -2 5 -4 14 -8 -14 0
-25 -18 -4 -3 9 -13 -18 -7
-25 -10 -2 1 14 -10 -17 -4
-8 22 5 1 16 -7 -14 -4
-10 18 9 0 15 -6 -11 -3
-5 10 7 -5 14 -6 -10 0
11 -1 -5 -10 7 -11 -14 -4
20 7 -8 -8 8 -11 -12 -4
-15 1 13 7 21 4 3 11
-33 -3 12 2 18 0 -1 10
-22 5 4 -3 12 -4 -6 2
-22 -5 0 -9 7 -10 -13 -9
-18 -2 3 -7 10 -7 -12 -9
-4 10 -1 -4 14 -6 -14 -9
-2 -4 -6 -3 10 -10 -20 -11
-6 1 3 1 17 -6 -13 1
-10 16 5 3 19 0 -6 10
-14 13 2 -2 14 -3 -10 5
-8 3 -2 -7 8 -10 -15 -2
-10 -1 -6 -10 8 -9 -15 -2
-12 4 -3 -5 11 -5 -9 3
-18 8 4 -1 16 -1 -5 5
-23 -5 -5 -4 12 -6 -10 -2
-18 0 -12 -8 8 -10 -13 -5
-25 2 -6 -7 10 -7 -9 -3
-15 2 -1 -9 11 -6 -7 -1
-10 2 -2 -10 10 -4 -8 -1
-23 5 -3 -7 8 -7 -10 -3
-24 6 -2 -6 9 -7 -8 -2
-18 10 -8 -12 4 -10 -11 -3
-21 7 -9 -19 -5 -16 -21 -12
-15 7 -3 -18 -6 -16 -22 -12
10 26 0 -15 0 -12 -19 -8
1 20 -3 -17 2 -12 -18 -9
-11 0 -1 -19 -2 -15 -19 -13
-15 -8 -5 -22 -7 -19 -20 -14
-14 -8 -14 -27 -13 -24 -22 -15
-12 4 -9 -18 -7 -17 -16 -10
-20 0 -2 -12 -3 -11 -9 -5
-17 0 -6 -19 -8 -17 -15 -13
-20 -2 -13 -24 -10 -21 -22 -19
-14 3 -9 -23 -9 -20 -21 -16
-3 11 -11 -24 -10 -21 -24 -18
0 9 -18 -32 -16 -28 -34 -25
-10 -5 -19 -34 -16 -28 -33 -21
-11 -8 -19 -31 -15 -26 -28 -14
-1 0 -17 -30 -13 -22 -20 -12
-7 -4 -15 -29 -13 -22 -19 -13
-18 -9 -10 -25 -10 -19 -16 -9
-15 2 -15 -27 -12 -20 -17 -8
-22 -7 -22 -30 -13 -20 -19 -15
-29 -13 -18 -27 -12 -20 -22 -18
-21 -4 -13 -28 -13 -20 -26 -16
-17 4 -18 -32 -18 -28 -32 -14
-11 -3 -19 -34 -22 -31 -29 -10
-14 -9 -15 -36 -23 -31 -24 -7
-23 -14 -14 -34 -19 -28 -22 -5
-3 -9 -21 -39 -23 -31 -30 -11
1 -6 -23 -35 -24 -31 -31 -16
-3 -4 -29 -40 -29 -37 -38 -25
-7 -5 -35 -49 -34 -41 -43 -28
-12 2 -18 -34 -22 -27 -29 -11
-12 13 -8 -24 -12 -17 -21 3
-17 10 -7 -27 -13 -19 -20 3
-15 -2 -4 -28 -13 -18 -18 0
-7 -2 -12 -32 -18 -21 -20 -2
-7 -4 -14 -31 -16 -21 -18 0
-12 -4 -12 -27 -17 -23 -21 -4
-13 -1 -8 -26 -17 -23 -21 -6
