I II V1 V2 V3 V4 V5 V6
31 -7 -92 0 -12 0 3 0
33 -7 -95 0 -15 0 5 0
36 -7 -99 0 -19 0 8 0
39 -7 -103 0 -22 0 10 0
43 -7 -107 0 -26 0 13 0
45 -7 -111 0 -29 0 15 0
46 -7 -112 0 -31 0 15 0
46 -7 -113 0 -32 0 14 0
45 -8 -114 0 -34 0 12 0
45 -8 -115 0 -35 0 11 0
45 -8 -115 0 -36 0 10 0
44 -9 -120 0 -39 0 9 0
44 -9 -124 0 -41 0 9 0
45 -9 -129 0 -45 0 9 0
45 -9 -133 0 -47 0 9 0
45 -9 -137 0 -49 0 9 0
47 -8 -140 0 -51 0 12 0
48 -8 -143 0 -53 0 14 0
49 -7 -146 0 -54 0 17 0
50 -7 -149 0 -56 0 19 0
51 -7 -152 0 -57 0 21 0
52 -5 -153 0 -57 0 22 0
52 -4 -153 0 -56 0 23 0
51 -3 -153 0 -55 0 24 0
51 -2 -153 0 -54 0 25 0
51 0 -153 0 -53 0 25 0
47 1 -144 0 -45 0 24 0
43 2 -136 0 -37 0 21 0
39 2 -127 0 -29 0 18 0
35 3 -118 0 -22 0 15 0
32 3 -110 0 -15 0 12 0
29 4 -101 0 -13 0 11 0
27 3 -91 0 -11 0 12 0
25 3 -81 0 -10 0 13 0
23 2 -72 0 -8 0 14 0
21 2 -63 0 -7 0 15 0
17 0 -53 0 -5 0 13 0
13 -2 -43 0 -3 0 9 0
9 -4 -32 0 0 0 5 0
5 -5 -23 0 2 0 1 0
1 -6 -13 0 4 0 -4 0
-2 -7 -9 0 5 0 -6 0
-4 -7 -5 0 4 0 -7 0
-5 -7 0 0 3 0 -8 0
-7 -7 4 0 2 0 -9 0
-8 -7 8 0 1 0 -10 0
-10 -9 9 0 -2 0 -11 0
-11 -10 10 0 -4 0 -10 0
-12 -12 11 0 -6 0 -10 0
-13 -13 12 0 -8 0 -9 0
-14 -14 13 0 -9 0 -9 0
-15 -15 16 0 -10 0 -9 0
-14 -15 18 0 -9 0 -10 0
-13 -16 20 0 -8 0 -12 0
-12 -16 22 0 -7 0 -13 0
-12 -16 24 0 -6 0 -14 0
-12 -16 25 0 -5 0 -15 0
-13 -15 26 0 -6 0 -15 0
-14 -14 26 0 -7 0 -15 0
-15 -13 27 0 -8 0 -15 0
-16 -12 27 0 -9 0 -15 0
-16 -11 31 0 -7 0 -15 0
-15 -11 35 0 -4 0 -14 0
-14 -12 39 0 1 0 -13 0
-13 -12 44 0 4 0 -12 0
-12 -12 47 0 7 0 -11 0
-11 -11 48 0 8 0 -8 0
-10 -8 49 0 9 0 -6 0
-9 -6 50 0 10 0 -4 0
-8 -3 51 0 11 0 -2 0
-7 0 52 0 11 0 1 0
-6 4 55 0 16 0 2 0
-6 8 58 0 20 0 2 0
-5 12 60 0 25 0 3 0
-5 16 63 0 30 0 3 0
-5 20 65 0 34 0 3 0
-2 21 65 0 35 0 4 0
2 22 63 0 35 0 4 0
5 23 61 0 36 0 4 0
8 24 59 0 36 0 4 0
10 24 58 0 36 0 4 0
13 27 50 0 36 0 6 0
16 30 43 0 34 0 8 0
19 33 34 0 32 0 10 0
22 36 27 0 30 0 12 0
25 39 19 0 29 0 14 0
25 36 18 0 28 0 15 0
24 30 18 0 28 0 14 0
22 25 18 0 27 0 13 0
21 20 18 0 27 0 12 0
20 15 18 0 27 0 11 0
15 12 17 0 23 0 8 0
11 8 17 0 19 0 4 0
7 5 17 0 15 0 1 0
2 2 17 0 11 0 -3 0
-3 -2 17 0 7 0 -6 0
-6 -5 18 0 6 0 -10 0
-8 -9 20 0 5 0 -13 0
-11 -12 22 0 5 0 -17 0
-13 -15 24 0 4 0 -21 0
-15 -18 25 0 4 0 -24 0
-16 -19 26 0 3 0 -25 0
-17 -19 25 0 2 0 -24 0
-18 -19 24 0 1 0 -24 0
-19 -19 23 0 0 0 -23 0
-19 -19 23 0 0 0 -23 0
-20 -20 21 0 -3 0 -20 0
-19 -21 19 0 -4 0 -18 0
-19 -21 17 0 -5 0 -16 0
-18 -22 15 0 -6 0 -14 0
-18 -22 13 0 -7 0 -12 0
-17 -25 21 0 -4 0 -15 0
-16 -29 32 0 2 0 -20 0
-15 -32 44 0 6 0 -24 0
-14 -35 55 0 11 0 -29 0
