I II V1 V2 V3 V4 V5 V6
-28 -12 6 4 -31 -56 -63 -40
-27 -12 5 2 -31 -53 -58 -37
-25 -12 3 0 -30 -49 -53 -33
-23 -11 1 -4 -30 -45 -48 -29
-21 -11 -2 -6 -29 -40 -43 -25
-19 -11 -4 -8 -29 -36 -37 -22
-17 -10 -6 -10 -28 -32 -32 -19
-15 -10 -7 -11 -28 -29 -27 -16
-14 -9 -8 -13 -28 -26 -23 -13
-12 -9 -9 -14 -28 -23 -18 -10
-11 -9 -10 -15 -28 -20 -14 -8
-10 -8 -11 -16 -29 -17 -11 -6
-10 -8 -12 -17 -28 -14 -8 -4
-9 -8 -12 -18 -27 -12 -5 -2
-9 -8 -13 -19 -26 -9 -2 1
-9 -8 -13 -19 -25 -7 1 3
-8 -7 -14 -20 -24 -5 3 4
-7 -7 -14 -20 -24 -4 4 5
-7 -7 -15 -20 -24 -2 6 6
-6 -7 -15 -20 -24 0 7 7
-6 -7 -15 -20 -24 1 8 8
-4 -7 -16 -21 -23 3 10 10
-2 -6 -16 -21 -22 4 12 11
0 -6 -17 -22 -22 6 13 12
2 -5 -17 -22 -21 7 15 13
3 -5 -17 -22 -21 8 16 14
4 -4 -18 -23 -20 9 17 15
4 -4 -18 -23 -20 9 17 15
4 -4 -18 -23 -19 9 18 15
4 -4 -18 -23 -19 9 18 15
4 -4 -18 -23 -19 9 18 15
3 -5 -18 -22 -18 11 19 15
3 -5 -18 -22 -18 12 19 16
3 -5 -18 -22 -17 13 20 16
3 -5 -18 -22 -17 14 20 17
3 -5 -18 -22 -17 15 20 17
3 -5 -19 -21 -16 16 21 18
3 -5 -19 -21 -16 16 22 18
3 -5 -18 -20 -15 16 22 18
3 -5 -18 -20 -15 16 23 18
3 -5 -18 -20 -15 16 23 18
2 -6 -17 -19 -14 16 24 17
2 -6 -17 -19 -14 17 25 17
2 -6 -17 -19 -13 18 25 18
2 -6 -17 -19 -13 19 26 18
2 -6 -17 -19 -13 19 26 18
3 -5 -17 -19 -12 20 27 19
3 -5 -17 -18 -12 20 26 18
3 -5 -17 -17 -12 19 26 18
3 -5 -17 -16 -12 19 25 17
3 -5 -17 -16 -12 19 25 17
3 -5 -17 -15 -11 18 24 16
3 -5 -16 -15 -11 18 24 16
3 -5 -16 -15 -11 18 24 16
3 -5 -15 -15 -11 18 24 16
3 -5 -15 -15 -11 18 24 16
3 -4 -14 -14 -10 17 23 15
3 -4 -14 -14 -10 16 23 15
2 -4 -14 -14 -10 16 22 14
2 -4 -14 -14 -10 15 22 14
2 -4 -14 -14 -10 15 22 14
1 -3 -14 -15 -10 14 21 13
0 -3 -14 -14 -10 14 21 13
0 -3 -13 -14 -10 15 21 13
-2 -3 -13 -13 -10 15 21 13
-2 -3 -13 -13 -10 15 21 13
-3 -3 -12 -12 -9 15 20 13
-2 -3 -12 -13 -10 14 19 12
0 -3 -12 -14 -11 12 18 11
1 -3 -12 -15 -12 11 17 10
1 -3 -12 -15 -12 10 16 9
1 -4 -13 -16 -13 9 15 8
0 -4 -13 -16 -13 9 15 8
-2 -5 -13 -16 -12 9 15 8
-3 -5 -13 -16 -12 9 15 8
-4 -5 -13 -16 -12 9 15 8
-5 -6 -14 -16 -11 9 13 7
-5 -6 -14 -16 -12 8 12 6
-5 -6 -14 -16 -12 6 11 5
-5 -6 -14 -16 -13 5 10 4
-5 -6 -14 -16 -13 4 9 4
-6 -6 -13 -16 -14 3 8 3
-6 -6 -13 -17 -15 2 7 2
-6 -6 -13 -18 -16 1 6 1
-6 -6 -13 -19 -17 0 5 0
-6 -6 -13 -19 -18 0 5 0
-7 -7 -13 -20 -19 -2 4 -2
-8 -7 -13 -20 -19 -3 4 -2
-9 -7 -13 -20 -20 -4 3 -2
-10 -7 -13 -20 -20 -5 3 -2
-10 -7 -13 -20 -20 -5 3 -2
-11 -6 -13 -22 -21 -6 2 -3
-10 -6 -13 -23 -22 -7 2 -3
-9 -6 -14 -24 -22 -8 1 -4
-8 -6 -14 -25 -23 -9 1 -4
-8 -6 -14 -26 -23 -9 1 -4
-7 -7 -15 -27 -24 -10 0 -5
-7 -7 -15 -27 -25 -10 0 -5
-7 -7 -16 -27 -25 -10 0 -5
-7 -7 -16 -27 -26 -10 0 -5
-7 -7 -16 -27 -26 -10 0 -5
