I II V1 V2 V3 V4 V5 V6
-3 1 -22 -15 -4 0 -2 19
-3 1 -22 -15 -4 0 -2 19
-2 1 -22 -15 -3 0 -2 19
0 1 -23 -14 -3 0 -2 19
1 1 -23 -14 -2 0 -2 19
2 1 -23 -14 -2 0 -2 19
3 0 -24 -13 0 0 -2 20
3 1 -24 -12 1 1 0 20
3 1 -25 -12 1 2 0 21
3 2 -25 -11 2 3 1 21
3 2 -25 -11 2 3 1 21
3 3 -26 -10 3 4 2 22
4 3 -26 -10 4 4 2 22
4 3 -27 -10 5 4 2 22
5 3 -27 -10 6 4 2 22
5 3 -27 -10 7 4 2 22
6 2 -28 -9 8 5 3 23
7 2 -29 -9 9 5 3 23
8 2 -30 -8 10 6 4 23
9 2 -31 -8 11 6 4 23
10 2 -32 -8 11 6 4 23
12 3 -34 -7 12 7 5 23
13 3 -35 -6 13 8 5 23
14 3 -37 -6 14 8 5 24
15 3 -38 -5 15 9 5 24
16 3 -39 -5 16 9 5 24
17 4 -40 -4 17 11 6 25
18 4 -41 -4 18 12 7 25
18 4 -43 -4 19 13 9 26
19 4 -44 -4 20 14 10 26
19 4 -44 -4 21 15 11 26
21 4 -46 -3 23 16 12 27
23 4 -47 -2 24 16 13 28
25 4 -48 -2 25 17 13 28
27 4 -49 0 26 17 14 29
28 4 -50 0 27 17 14 29
30 5 -51 1 28 19 15 30
31 5 -52 2 29 20 16 31
32 6 -53 2 30 21 17 31
33 6 -54 3 31 22 18 32
34 6 -54 3 32 23 19 32
35 7 -56 4 33 24 20 33
36 7 -58 4 34 24 20 33
37 7 -59 4 35 24 20 34
38 7 -61 4 36 24 20 34
38 7 -62 4 37 24 20 34
40 7 -63 5 38 25 21 35
42 7 -63 5 39 26 22 35
44 8 -64 6 39 27 23 35
45 8 -64 6 40 28 24 35
46 8 -64 6 40 29 24 35
47 9 -65 7 42 30 25 36
47 9 -65 7 42 30 25 36
48 9 -66 7 42 30 25 36
48 9 -66 7 42 30 25 36
48 9 -66 7 42 30 25 36
49 8 -67 8 43 30 26 37
48 8 -66 8 43 30 26 37
47 9 -65 8 42 30 27 38
46 9 -64 8 42 30 27 38
46 9 -63 8 42 30 27 38
43 10 -61 9 39 31 28 39
40 10 -59 9 38 31 27 39
38 10 -57 10 37 30 26 39
36 10 -55 10 36 30 25 39
34 10 -54 10 35 30 25 39
31 10 -51 11 34 29 24 38
29 11 -48 12 33 29 24 38
27 11 -45 12 33 29 23 37
25 12 -41 13 32 29 23 37
23 12 -38 13 32 29 23 37
21 13 -34 14 31 28 22 36
19 13 -31 15 30 27 21 36
17 12 -27 16 29 26 21 35
15 12 -24 17 28 25 20 35
13 12 -21 18 28 25 20 35
11 11 -18 19 26 23 18 34
9 10 -16 19 24 22 17 34
7 9 -13 19 22 20 15 33
5 8 -11 19 20 19 14 33
4 8 -9 19 19 18 13 33
2 7 -8 17 16 16 11 31
0 6 -7 15 13 14 9 30
-2 5 -6 14 11 12 7 29
-4 4 -5 12 8 10 5 28
-5 3 -5 11 6 9 4 27
-6 2 -4 9 4 8 3 26
-7 2 -3 8 3 7 3 26
-8 2 -3 6 2 6 2 25
-9 2 -2 5 1 5 2 25
-10 2 -2 4 0 5 2 25
-11 2 0 3 -2 4 1 24
-11 2 0 2 -3 3 1 24
-11 1 0 1 -4 2 0 24
-11 1 0 0 -5 1 0 24
-11 1 0 0 -5 0 0 24
-11 0 0 -3 -7 -2 -2 23
-11 0 0 -5 -9 -3 -2 23
-12 0 0 -6 -10 -4 -3 23
-12 0 0 -8 -12 -5 -3 23
-12 0 0 -9 -13 -6 -3 23
-13 -2 0 -11 -14 -7 -4 23
-13 -2 -2 -12 -15 -8 -5 23
-13 -2 -3 -13 -16 -8 -5 22
-13 -2 -4 -14 -17 -9 -6 22
-13 -2 -4 -15 -18 -9 -6 22
-13 -2 -5 -16 -19 -10 -7 21
-13 -2 -5 -16 -19 -10 -7 21
-13 -2 -5 -16 -19 -10 -7 22
-13 -2 -5 -16 -19 -10 -7 22
-13 -2 -5 -16 -19 -10 -7 22
-14 -2 -4 -17 -20 -10 -7 23
-14 -2 -4 -17 -20 -10 -7 23
-14 -2 -4 -17 -21 -10 -7 23
-14 -2 -4 -17 -21 -10 -7 23
-14 -2 -4 -17 -21 -10 -7 23
-13 -2 -4 -18 -22 -11 -7 23
-13 -2 -4 -18 -22 -11 -7 23
-13 -2 -4 -18 -22 -11 -7 23
-13 -2 -4 -18 -22 -11 -7 23
-13 -2 -4 -18 -22 -11 -7 23
-14 -3 -3 -17 -21 -11 -7 23
-14 -3 -3 -17 -21 -11 -7 23
-14 -3 -3 -17 -21 -11 -7 23
-14 -3 -3 -17 -21 -11 -7 23
-14 -3 -3 -17 -21 -11 -7 23
-14 -4 -3 -18 -21 -11 -7 22
-14 -4 -3 -18 -21 -10 -7 22
-14 -3 -3 -18 -21 -10 -6 22
-14 -3 -3 -18 -21 -9 -6 22
-14 -3 -3 -18 -21 -9 -6 22
-13 -2 -3 -19 -21 -8 -5 23
-13 -2 -3 -19 -21 -8 -5 23
-13 -2 -3 -19 -21 -8 -5 23
-13 -2 -3 -19 -21 -8 -5 23
-13 -2 -3 -19 -21 -8 -5 23
-13 -3 -4 -19 -20 -9 -4 23
-13 -3 -4 -19 -20 -9 -4 23
-13 -3 -4 -19 -20 -9 -5 23
-13 -3 -4 -19 -20 -9 -5 23
-13 -3 -4 -19 -20 -9 -5 23
-12 -2 -5 -20 -20 -9 -6 24
-12 -2 -5 -20 -20 -9 -6 24
-12 -2 -5 -20 -20 -10 -6 24
-12 -2 -5 -20 -20 -10 -6 24
-12 -2 -5 -20 -20 -10 -6 24
-12 -3 -5 -21 -21 -11 -7 23
-12 -2 -5 -21 -21 -11 -7 23
-11 0 -5 -21 -21 -11 -7 23
-11 1 -5 -21 -21 -11 -7 23
-11 1 -5 -21 -21 -11 -7 23
-10 2 -5 -22 -20 -11 -8 24
-11 2 -5 -22 -20 -11 -8 24
-11 1 -6 -23 -21 -11 -8 24
-12 1 -6 -23 -21 -11 -8 24
-12 1 -6 -23 -21 -11 -8 24
-13 0 -7 -24 -22 -11 -7 25
-13 0 -7 -24 -22 -11 -7 25
-13 -2 -7 -24 -22 -11 -7 25
-13 -2 -7 -24 -22 -11 -7 25
-13 -2 -7 -24 -22 -11 -7 25
-12 -3 -7 -25 -22 -10 -7 25
-12 -3 -7 -25 -22 -11 -7 24
-12 -3 -7 -25 -22 -12 -8 24
-12 -3 -7 -25 -22 -13 -8 23
-12 -3 -7 -25 -22 -13 -8 23
-12 -4 -7 -25 -23 -14 -9 22
-12 -4 -7 -25 -23 -14 -9 21
-12 -4 -7 -26 -24 -13 -9 20
-12 -4 -7 -26 -24 -13 -9 19
-12 -4 -7 -26 -24 -13 -9 19
-13 -3 -7 -27 -25 -12 -10 17
-13 -3 -7 -27 -25 -13 -10 16
-13 -3 -7 -27 -25 -13 -11 14
-13 -3 -7 -27 -25 -14 -11 13
-13 -3 -7 -27 -25 -14 -11 12
-13 -3 -8 -27 -25 -15 -12 11
-13 -3 -8 -27 -25 -15 -12 11
-13 -3 -8 -28 -25 -15 -11 11
-13 -3 -8 -28 -25 -15 -11 11
-13 -3 -8 -28 -25 -15 -11 11
-13 -3 -7 -29 -25 -15 -10 10
