I II V1 V2 V3 V4 V5 V6
-2 -14 18 33 -5 6 4 6
-1 -13 18 31 -6 3 1 7
-3 -17 18 31 -4 5 3 6
0 -16 19 35 -5 7 4 6
1 -14 19 36 -4 5 3 4
1 -18 15 34 -5 4 0 2
2 -22 14 34 -5 6 1 3
5 -21 12 37 -4 8 5 4
1 -19 15 40 0 11 8 8
3 -11 16 41 1 13 8 10
-1 -11 18 44 1 14 11 12
0 -12 19 46 3 15 12 15
2 -15 19 45 4 14 11 14
1 -12 17 46 3 15 11 14
2 -15 17 47 4 15 12 14
-2 -16 17 49 6 15 13 14
-4 -17 18 51 8 19 15 14
-5 -18 19 52 8 18 16 13
-5 -18 17 49 7 16 13 12
-3 -16 17 50 7 17 12 15
-3 -16 17 51 6 16 13 16
1 -15 17 53 8 17 14 17
-2 -17 17 54 7 17 12 15
-2 -18 16 54 7 16 10 15
3 -15 18 58 9 19 12 16
7 -12 16 57 10 19 12 16
10 -12 14 56 9 19 14 16
12 -10 16 58 10 20 17 18
6 -12 16 61 14 21 18 20
4 -13 14 59 12 22 17 20
10 -9 14 59 11 21 17 20
6 -8 15 61 13 21 19 23
3 -10 16 63 16 24 20 23
2 -9 16 66 16 24 22 22
1 -14 13 63 13 22 19 16
5 -13 11 62 13 20 18 16
13 -5 13 65 15 23 21 19
15 -6 12 63 12 21 19 18
13 -9 11 62 13 20 18 18
8 -7 13 64 15 22 19 21
4 -5 17 66 16 25 23 25
7 -4 15 65 16 23 22 25
10 -3 15 63 15 22 20 24
8 -5 12 62 12 21 20 24
4 -7 9 62 11 20 20 26
5 -8 8 60 12 19 20 24
9 -6 5 57 9 18 19 24
7 -9 2 55 5 16 19 23
8 -8 1 52 5 16 18 22
12 -3 -1 49 3 14 16 22
12 -2 -3 48 0 13 17 24
12 -3 -3 46 -1 9 16 23
13 -3 -5 44 -3 9 14 22
11 -5 -5 44 -4 8 15 23
11 -5 -5 42 -5 6 14 23
14 -4 -5 40 -4 6 15 22
12 -5 -7 38 -6 6 14 22
14 -3 -7 36 -9 5 14 21
12 -2 -6 34 -9 4 14 22
11 0 -7 32 -11 3 13 20
8 1 -6 32 -12 4 14 21
3 -3 -5 32 -11 2 15 23
3 -3 -4 32 -11 1 14 23
7 -2 -5 30 -14 -2 12 20
7 -2 -5 28 -15 -3 12 20
6 -5 -4 28 -13 -3 11 21
0 -6 -3 28 -13 -2 12 21
-2 -6 -2 30 -13 -3 13 22
0 -7 -3 26 -14 -6 9 18
2 -6 -4 24 -17 -8 8 15
1 -9 -4 24 -18 -9 7 16
2 -8 0 24 -16 -9 7 18
5 -3 0 24 -15 -9 7 19
0 -9 1 24 -16 -9 5 18
-1 -11 -1 22 -17 -12 4 16
-3 -10 -3 21 -15 -13 4 16
0 -13 -2 19 -17 -13 1 13
1 -15 -3 20 -18 -14 1 12
0 -16 -4 17 -20 -15 -2 10
-6 -18 -3 17 -20 -16 -2 9
-6 -12 0 18 -19 -13 0 11
-4 -7 4 22 -17 -11 3 12
-8 -9 5 21 -16 -11 2 13
-8 -11 3 21 -18 -12 1 13
-6 -13 3 20 -19 -14 0 12
-4 -16 1 18 -18 -15 -2 13
0 -11 2 19 -18 -13 -1 15
-2 -13 0 17 -20 -15 -3 13
0 -14 -2 14 -23 -17 -4 11
2 -13 -1 13 -22 -16 -3 11
-2 -15 -3 14 -24 -16 -4 9
-6 -12 1 15 -23 -15 -3 10
-2 -8 3 16 -21 -13 -3 11
-8 -14 2 15 -22 -14 -4 10
-7 -16 0 14 -23 -15 -6 9
-7 -20 -3 11 -25 -17 -9 7
-7 -25 -5 11 -26 -17 -10 6
-4 -23 -5 11 -27 -17 -9 7
-2 -15 -2 12 -24 -15 -6 9
