I II V1 V2 V3 V4 V5 V6
11 12 14 54 -25 6 -10 -8
14 13 11 52 -25 6 -11 -8
12 12 14 54 -23 8 -9 -6
8 13 16 55 -21 9 -6 -3
10 14 15 55 -21 8 -8 -4
8 14 14 54 -23 5 -9 -5
8 12 15 55 -23 5 -10 -5
12 14 14 54 -24 4 -10 -6
14 15 15 55 -24 5 -10 -6
11 12 14 54 -23 4 -11 -7
10 11 15 55 -23 5 -10 -6
11 12 15 53 -22 6 -10 -6
10 10 15 53 -21 7 -9 -5
12 14 15 51 -21 7 -8 -4
13 17 13 51 -22 7 -8 -3
13 14 13 50 -21 6 -7 -2
12 14 16 50 -21 8 -6 -2
12 15 16 50 -20 8 -6 -1
11 15 15 49 -20 7 -7 -3
13 17 15 48 -20 6 -8 -3
12 17 14 46 -22 6 -9 -4
12 16 14 44 -23 4 -9 -5
13 17 14 45 -23 7 -7 -4
13 16 14 44 -23 7 -6 -3
15 17 14 46 -24 7 -5 -2
14 17 14 45 -24 6 -5 -2
13 16 14 45 -24 7 -4 -2
15 18 14 46 -23 7 -5 -1
13 18 13 45 -23 6 -6 -3
13 18 13 44 -24 5 -7 -3
13 17 14 45 -22 7 -5 -3
10 16 14 43 -23 6 -5 -3
11 18 12 42 -24 6 -6 -3
12 17 12 41 -24 6 -4 -2
11 15 12 40 -26 6 -4 -2
12 16 12 39 -26 4 -5 -3
11 15 13 39 -26 6 -5 -2
11 15 14 40 -25 5 -4 -2
10 14 15 39 -24 6 -4 -2
9 13 14 38 -26 5 -5 -3
10 14 15 39 -23 6 -4 0
9 14 13 38 -25 5 -5 -3
10 14 13 38 -25 6 -4 -3
11 15 12 35 -25 6 -4 -2
10 15 11 33 -27 4 -6 -3
9 16 11 32 -28 3 -6 -4
9 15 12 34 -28 5 -5 -3
8 14 12 33 -29 3 -5 -3
10 16 13 33 -26 5 -4 -2
10 16 12 33 -28 3 -6 -3
11 17 12 32 -29 3 -6 -4
11 16 13 32 -27 4 -6 -4
11 14 13 32 -27 5 -6 -3
10 13 11 31 -28 4 -6 -2
9 12 11 30 -29 4 -6 -3
10 10 10 27 -30 3 -7 -5
8 10 12 29 -29 4 -6 -3
4 9 15 31 -27 6 -3 0
10 9 13 29 -28 5 -5 -2
12 10 13 29 -29 4 -6 -4
7 9 14 29 -27 5 -5 -3
6 9 14 28 -26 5 -4 -2
8 10 14 27 -27 6 -5 -3
8 10 13 27 -29 4 -5 -3
8 9 13 25 -32 4 -5 -3
5 6 14 25 -32 4 -5 -3
7 7 13 24 -32 4 -5 -2
9 8 13 24 -32 4 -4 -1
7 7 12 22 -34 2 -6 -3
7 8 12 21 -35 2 -6 -5
