I II V1 V2 V3 V4 V5 V6
-7 -3 5 14 -2 -7 0 -2
-6 -3 5 14 -2 -7 0 -2
-5 -3 4 14 -2 -7 0 -2
-4 -3 4 13 -2 -8 0 -2
-3 -3 3 13 -2 -8 0 -2
-2 -3 3 13 -2 -8 0 -2
0 -4 2 12 -2 -9 -2 -2
0 -4 2 12 -2 -9 -2 -2
-2 -3 2 12 -2 -9 -2 -2
-2 -3 2 12 -2 -9 -2 -2
-2 -3 2 12 -2 -9 -2 -2
-3 -2 3 12 -3 -8 -2 -3
-3 -2 3 12 -3 -8 -2 -3
-3 -2 3 12 -3 -8 -2 -3
-3 -2 3 12 -3 -8 -2 -3
-3 -2 3 12 -3 -8 -2 -3
-4 -3 2 11 -3 -8 -2 -4
-4 -3 2 11 -3 -8 -2 -4
-4 -2 3 12 -3 -8 -2 -4
-4 -2 3 12 -3 -8 -2 -4
-4 -2 3 12 -3 -8 -2 -4
-5 0 4 13 -2 -7 -2 -4
-5 0 4 13 -2 -7 -2 -4
-4 1 4 13 -2 -7 -2 -4
-4 1 4 13 -2 -7 -2 -4
-4 1 4 13 -2 -7 -2 -4
-3 2 4 12 -2 -7 -3 -5
-3 2 5 12 -2 -7 -3 -5
-3 2 5 13 0 -7 -3 -5
-3 2 6 13 0 -7 -3 -5
-3 2 6 13 0 -7 -3 -5
-4 1 7 14 1 -8 -4 -6
-4 2 8 15 2 -7 -3 -5
-3 2 9 16 3 -6 -3 -4
-3 3 10 17 4 -5 -2 -3
-3 3 11 18 5 -4 -2 -3
-2 4 12 20 6 -2 0 -2
0 4 13 21 7 0 1 -2
0 4 14 22 8 1 2 -2
1 4 15 23 9 2 3 -2
1 4 15 24 10 3 4 -2
2 5 16 25 11 4 5 -2
3 4 16 25 11 4 5 -2
4 4 15 25 12 4 5 0
5 3 15 25 12 4 5 0
6 3 15 25 12 4 5 0
7 3 14 26 13 4 4 1
6 4 13 25 13 4 4 1
5 6 12 24 13 5 5 1
4 7 11 23 13 5 5 1
3 8 10 23 13 5 5 1
2 9 9 21 12 6 6 2
2 9 8 19 10 5 5 2
1 8 7 17 9 5 5 2
1 8 6 15 7 4 4 2
1 8 6 13 6 4 4 2
0 6 5 12 5 3 3 1
-2 5 5 12 5 2 3 1
-2 3 4 11 4 1 2 1
-3 2 4 11 4 0 2 1
-3 1 4 11 4 0 2 1
-3 0 3 10 3 -2 1 1
-2 0 3 10 3 -2 1 0
0 0 2 9 2 -3 1 -2
1 0 2 9 2 -3 1 -3
2 0 2 9 2 -3 1 -3
1 0 1 8 1 -4 -2 -5
-3 -3 2 7 0 -5 -3 -6
-5 -5 2 6 -2 -6 -4 -7
-8 -7 3 5 -3 -7 -5 -8
-10 -8 3 5 -3 -8 -6 -9
-10 -9 4 4 -4 -9 -7 -10
-9 -9 4 4 -4 -9 -7 -10
-7 -9 3 3 -4 -9 -7 -10
-6 -9 3 3 -4 -9 -7 -10
-5 -9 3 3 -4 -9 -7 -10
-4 -9 2 2 -5 -9 -8 -10
-5 -9 2 1 -5 -9 -8 -10
-5 -9 2 1 -5 -9 -8 -10
-6 -9 2 0 -5 -9 -8 -10
-6 -9 2 0 -5 -9 -8 -10
-7 -10 2 -2 -4 -8 -8 -10
-7 -9 2 0 -4 -8 -8 -10
-7 -9 2 0 -4 -8 -8 -10
-7 -8 2 1 -4 -8 -8 -10
-7 -8 2 1 -4 -8 -8 -10
-7 -7 2 2 -5 -7 -9 -10
-7 -7 2 2 -5 -7 -9 -10
-7 -8 2 2 -4 -7 -9 -10
-7 -8 2 2 -4 -7 -9 -10
-7 -8 2 2 -4 -7 -9 -10
-7 -9 2 2 -3 -6 -8 -9
-7 -8 3 3 -3 -6 -8 -9
-7 -7 3 5 -2 -6 -8 -9
-7 -6 4 6 -2 -6 -8 -9
-7 -6 4 7 -2 -6 -8 -9
-7 -5 10 16 4 -4 -8 -9
-7 -5 16 26 10 -2 -7 -9
-7 -5 23 36 15 1 -6 -10
-7 -5 29 46 21 3 -5 -10
-7 -5 35 56 26 5 -5 -10
0 0 32 60 44 28 13 1
