I II V1 V2 V3 V4 V5 V6
-7 14 -7 -17 -15 -15 -7 -2
-6 14 -7 -17 -14 -15 -7 -2
-5 15 -8 -18 -15 -15 -6 0
-4 15 -10 -20 -16 -15 -5 1
-3 13 -15 -23 -20 -18 -7 -2
-2 12 -19 -26 -25 -21 -10 -4
-3 11 -20 -25 -25 -21 -10 -3
-3 11 -19 -24 -24 -20 -9 -2
-2 11 -19 -23 -24 -20 -10 -3
1 9 -21 -23 -24 -21 -11 -4
1 6 -21 -22 -24 -21 -10 -4
1 5 -20 -20 -22 -19 -8 -3
1 4 -18 -20 -21 -18 -7 -3
0 3 -16 -19 -19 -16 -6 -2
-4 2 -13 -19 -18 -16 -6 -3
-7 1 -12 -19 -19 -18 -8 -5
-9 0 -10 -20 -20 -20 -10 -7
-11 -2 -9 -20 -20 -21 -11 -8
-12 -3 -8 -20 -21 -23 -13 -10
-13 -5 -8 -20 -22 -24 -15 -12
-13 -8 -8 -20 -24 -26 -18 -15
-13 -10 -8 -21 -25 -26 -20 -16
-13 -12 -9 -23 -26 -27 -21 -17
-16 -13 -9 -23 -27 -28 -20 -17
-17 -13 -9 -23 -28 -29 -21 -17
-15 -14 -9 -23 -28 -29 -21 -18
-13 -14 -10 -24 -29 -29 -22 -19
-13 -14 -10 -24 -29 -30 -22 -19
-14 -14 -9 -23 -28 -29 -21 -18
-13 -14 -10 -23 -28 -30 -22 -19
-14 -14 -9 -22 -27 -28 -20 -17
-16 -14 -8 -22 -27 -27 -19 -17
-17 -13 -8 -23 -26 -26 -19 -16
-16 -13 -7 -23 -26 -26 -20 -16
-15 -13 -9 -23 -27 -26 -20 -16
-16 -13 -9 -23 -27 -26 -19 -16
-17 -13 -8 -22 -26 -27 -19 -16
-16 -12 -7 -21 -26 -28 -20 -17
-15 -12 -8 -21 -26 -28 -19 -18
-16 -11 -7 -20 -26 -26 -17 -16
-16 -10 -7 -19 -25 -25 -16 -14
-16 -10 -7 -18 -24 -24 -15 -14
-16 -10 -7 -19 -23 -24 -16 -14
-15 -10 -6 -19 -23 -25 -17 -15
-15 -10 -6 -20 -23 -25 -19 -15
-16 -10 -6 -20 -24 -25 -19 -15
-15 -11 -6 -19 -23 -25 -19 -16
-15 -13 -5 -17 -20 -24 -19 -17
-15 -14 -4 -13 -18 -24 -21 -19
-15 -14 0 -9 -13 -21 -21 -21
-15 -13 3 -2 -4 -15 -18 -19
-15 -10 5 8 9 -5 -11 -16
-12 -8 4 19 21 10 1 -8
-3 -7 -3 31 31 26 16 4
12 -4 -10 48 49 52 39 22
27 5 -15 68 72 87 69 45
44 18 -19 89 101 127 105 72
61 34 -23 106 129 173 148 106
79 52 -30 117 148 218 195 145
95 69 -37 119 158 260 239 183
107 88 -43 119 169 302 284 220
120 109 -50 120 183 347 329 259
134 131 -63 118 189 386 369 292
143 141 -78 106 176 398 383 308
142 132 -96 75 132 361 348 289
129 113 -106 26 63 279 272 241
102 99 -104 -26 -7 185 184 183
71 90 -90 -68 -56 110 117 135
46 78 -75 -102 -95 52 74 103
24 62 -68 -139 -141 -15 31 70
6 42 -67 -172 -188 -83 -18 33
-8 23 -70 -190 -218 -132 -57 1
-16 8 -73 -190 -224 -150 -77 -20
-21 1 -73 -178 -210 -146 -82 -29
-24 1 -68 -155 -181 -130 -75 -31
-24 4 -57 -131 -150 -108 -64 -27
-22 7 -47 -108 -122 -89 -52 -22
-18 9 -41 -86 -97 -70 -41 -18
-14 8 -36 -65 -75 -55 -32 -14
-13 6 -27 -50 -59 -45 -27 -12
-13 3 -17 -39 -49 -39 -26 -13
-13 0 -12 -30 -39 -33 -24 -13
-12 -3 -10 -26 -32 -28 -21 -13
-12 -5 -8 -22 -28 -25 -19 -11
-12 -8 -6 -19 -25 -24 -19 -11
-12 -10 -6 -19 -25 -25 -20 -13
-12 -11 -5 -18 -24 -25 -20 -12
-12 -12 -5 -19 -24 -25 -21 -14
-12 -13 -5 -18 -24 -26 -22 -15
-14 -13 -5 -17 -25 -27 -22 -16
-15 -13 -4 -15 -24 -26 -22 -15
-15 -14 -4 -15 -23 -27 -22 -16
-15 -14 -4 -14 -23 -27 -23 -16
-15 -13 -3 -14 -23 -27 -23 -16
-16 -13 -2 -13 -22 -26 -23 -16
-16 -13 -2 -11 -21 -25 -22 -16
-16 -13 0 -11 -20 -24 -21 -16
-15 -13 0 -11 -20 -24 -22 -15
-14 -14 0 -10 -19 -25 -23 -15
-14 -15 -2 -9 -19 -25 -24 -15
-14 -16 -2 -10 -20 -26 -25 -16
-15 -16 1 -9 -19 -25 -24 -17
-16 -16 1 -8 -18 -25 -24 -17
-17 -16 1 -8 -18 -24 -24 -17
-16 -15 0 -8 -17 -23 -23 -17
-16 -15 0 -8 -15 -23 -22 -17
-16 -14 0 -9 -16 -23 -22 -16
-15 -14 0 -9 -16 -23 -23 -16
-14 -14 0 -8 -15 -22 -22 -15
-13 -14 -2 -8 -16 -22 -22 -15
-12 -15 -2 -8 -16 -22 -23 -15
-13 -14 -2 -8 -15 -23 -23 -16
-15 -14 1 -7 -14 -21 -21 -14
-15 -13 1 -6 -13 -20 -19 -13
-13 -13 0 -6 -12 -20 -19 -13
-12 -13 0 -6 -10 -19 -19 -13
-12 -13 1 -5 -10 -18 -19 -12
-12 -13 1 -5 -10 -18 -19 -12
-13 -13 2 -5 -9 -19 -20 -12
-14 -13 2 -4 -9 -19 -20 -12
-14 -12 2 -4 -9 -19 -21 -13
-14 -12 2 -4 -9 -19 -21 -13
-14 -13 2 -4 -8 -18 -20 -13
-14 -13 2 -3 -7 -17 -19 -12
-15 -12 3 -2 -6 -16 -19 -12
-15 -12 2 -2 -5 -15 -19 -11
-14 -12 2 0 -5 -14 -18 -10
-13 -12 2 0 -4 -13 -17 -10
-13 -12 2 1 -3 -13 -16 -9
-13 -12 2 2 -3 -13 -16 -9
-13 -12 3 2 -3 -13 -17 -9
-14 -12 2 2 -3 -14 -18 -10
-14 -12 2 2 -2 -13 -17 -10
-14 -12 3 3 0 -12 -17 -9
-14 -12 3 3 1 -11 -16 -9
-13 -11 4 4 2 -8 -15 -8
-13 -11 4 5 3 -6 -12 -5
-12 -10 4 5 4 -6 -12 -5
-11 -10 4 7 5 -6 -12 -4
-11 -11 4 8 5 -6 -12 -4
-11 -11 4 8 6 -6 -12 -4
-11 -11 4 9 7 -5 -11 -4
-10 -11 4 10 7 -3 -10 -4
-9 -11 4 11 8 -2 -9 -4
-10 -11 4 11 9 -2 -8 -3
-12 -10 4 12 11 1 -8 -2
-12 -10 5 14 12 2 -8 0
-9 -9 3 14 12 1 -9 -2
-9 -9 3 16 13 2 -7 0
-12 -9 4 19 16 4 -5 2
-12 -8 5 19 16 5 -4 2
-12 -8 6 19 17 5 -4 2
-11 -7 6 20 18 7 -3 2
-10 -6 5 21 19 8 -3 3
-9 -5 5 22 21 9 -2 4
-9 -5 5 23 23 9 0 4
-8 -5 4 23 24 9 0 4
-8 -4 5 25 26 11 1 6
-8 -4 6 27 27 13 2 6
-7 -4 6 29 29 15 4 7
-6 -4 6 30 29 16 4 6
-7 -2 7 32 31 17 5 8
-9 0 8 34 33 20 8 11
-8 1 8 35 36 23 10 13
