I II V1 V2 V3 V4 V5 V6
-13 -13 1 -8 -10 -10 -19 -12
-13 -13 1 -8 -10 -10 -19 -12
-13 -13 1 -8 -9 -10 -19 -12
-12 -12 1 -7 -9 -9 -19 -12
-12 -12 1 -7 -8 -9 -19 -12
-12 -12 1 -7 -8 -9 -19 -12
-11 -10 3 -6 -7 -8 -19 -11
-10 -9 5 -5 -7 -8 -18 -11
-10 -7 6 -5 -6 -7 -18 -11
-9 -6 8 -4 -6 -7 -17 -11
-9 -5 9 -4 -6 -7 -17 -11
-8 -4 10 -3 -5 -6 -16 -11
-9 -5 10 -3 -5 -6 -16 -11
-10 -5 10 -2 -5 -6 -16 -11
-11 -6 10 -2 -5 -6 -16 -11
-12 -6 10 -2 -5 -6 -16 -11
-13 -7 11 0 -5 -6 -17 -12
-12 -6 11 0 -5 -6 -17 -12
-11 -6 11 0 -4 -5 -17 -11
-10 -5 11 0 -4 -5 -17 -11
-10 -5 11 0 -4 -5 -17 -11
-9 -4 11 1 -3 -4 -16 -10
-9 -5 9 1 -3 -4 -16 -10
-9 -5 8 0 -4 -5 -17 -10
-9 -6 6 0 -4 -5 -17 -10
-9 -6 5 0 -4 -5 -17 -10
-10 -7 3 -2 -5 -6 -18 -10
-10 -7 2 -2 -5 -6 -18 -10
-9 -7 1 -2 -5 -7 -19 -10
-9 -7 0 -2 -5 -7 -19 -10
-9 -7 -2 -2 -5 -7 -19 -10
-8 -6 -3 -3 -5 -8 -20 -10
-8 -7 -4 -4 -6 -9 -20 -10
-8 -8 -4 -5 -6 -9 -20 -10
-8 -9 -5 -6 -7 -10 -20 -10
-8 -10 -5 -6 -7 -10 -20 -10
-8 -11 -6 -7 -8 -11 -19 -9
-8 -12 -7 -7 -8 -11 -19 -9
-9 -13 -7 -8 -9 -12 -19 -10
-9 -14 -8 -8 -9 -12 -19 -10
-9 -14 -8 -8 -9 -12 -19 -10
-9 -14 -9 -9 -10 -13 -19 -10
-7 -13 -8 -8 -10 -12 -18 -9
-6 -12 -7 -8 -9 -11 -17 -8
-4 -11 -6 -7 -9 -10 -16 -7
-3 -10 -6 -7 -9 -10 -15 -6
-2 -9 -5 -6 -8 -9 -14 -5
-2 -9 -5 -6 -8 -8 -13 -5
-2 -9 -5 -6 -7 -8 -13 -5
-2 -9 -5 -6 -7 -7 -12 -5
-2 -9 -5 -6 -7 -7 -12 -5
-3 -9 -6 -5 -6 -6 -11 -4
-3 -10 -6 -5 -6 -6 -11 -4
-4 -10 -6 -5 -7 -7 -11 -4
-4 -11 -6 -5 -7 -7 -11 -4
-4 -11 -6 -5 -7 -7 -11 -4
-5 -12 -6 -5 -8 -8 -11 -5
-5 -11 -5 -5 -8 -8 -11 -5
-4 -10 -4 -4 -7 -8 -11 -5
-4 -9 -3 -4 -7 -8 -11 -5
-4 -9 -2 -4 -7 -8 -11 -5
-3 -9 0 -3 -6 -8 -11 -6
-4 -10 0 -3 -6 -8 -10 -6
-5 -12 0 -4 -7 -9 -10 -7
-6 -13 0 -4 -7 -9 -9 -7
-7 -14 0 -4 -7 -9 -9 -7
-8 -15 -2 -5 -8 -10 -8 -8
-8 -15 -2 -5 -8 -10 -8 -8
-7 -14 -2 -5 -8 -11 -8 -8
-7 -14 -2 -5 -8 -11 -8 -8
