I II V1 V2 V3 V4 V5 V6
-8 -1 27 23 -11 2 -3 -1
-8 -1 25 24 -10 2 -3 -1
-7 -1 25 26 -10 3 -2 0
-8 -1 24 25 -11 3 -3 -2
-6 1 24 25 -10 3 -3 -1
-6 0 25 27 -8 4 -2 -1
-7 1 27 29 -6 6 -1 1
-7 3 27 29 -3 7 0 2
-9 2 27 28 -3 8 0 3
-8 3 27 28 -3 8 2 3
-6 4 27 27 -3 8 2 3
-6 4 26 26 -4 7 0 2
-5 5 25 26 -4 7 0 2
-6 4 26 26 -4 8 0 2
-6 5 26 26 -4 7 1 3
-6 7 27 28 -2 8 3 4
-6 8 26 27 -3 8 2 3
-4 9 27 28 -2 8 3 5
-3 13 30 30 1 12 5 9
-3 17 32 30 2 11 6 9
-2 22 35 30 3 12 7 11
-3 24 34 31 4 13 8 13
-2 25 36 30 5 13 9 14
-1 27 37 29 2 12 8 12
-2 26 38 30 3 12 7 12
-1 27 41 31 4 12 7 13
-2 28 41 32 4 11 8 13
-2 27 40 31 5 12 9 13
-2 30 42 30 5 11 9 16
-3 30 42 30 5 11 9 16
-3 34 40 28 4 11 10 17
-1 33 36 23 1 8 8 16
-3 31 30 18 -2 5 8 16
-4 32 26 15 -3 4 7 15
-3 32 24 15 -4 4 7 15
-3 30 24 18 -3 4 7 16
2 32 21 17 -2 4 8 17
2 30 17 16 -3 4 7 16
5 28 16 18 -1 6 8 17
7 28 16 19 -1 6 8 17
8 25 15 17 -1 4 7 16
9 22 17 17 -1 4 7 15
7 17 15 14 -6 2 4 12
6 11 13 11 -9 -2 0 9
6 10 12 10 -10 -5 -1 9
3 6 11 7 -15 -7 -3 7
1 3 9 3 -19 -10 -6 6
1 0 8 -1 -22 -14 -8 4
-2 -4 6 -4 -24 -16 -10 2
-2 -5 6 -5 -26 -17 -12 -1
-5 -7 7 -4 -26 -18 -12 0
-8 -12 8 -5 -26 -20 -15 -3
-10 -13 10 -3 -27 -22 -16 -5
-10 -15 10 -5 -29 -24 -18 -7
-9 -16 9 -6 -31 -26 -20 -9
-9 -16 10 -5 -31 -27 -21 -9
-9 -17 10 -6 -32 -28 -22 -9
-9 -18 9 -6 -32 -29 -23 -10
-10 -20 9 -7 -32 -29 -22 -8
-10 -20 8 -9 -34 -30 -22 -9
-9 -19 8 -8 -32 -29 -22 -8
-11 -20 8 -8 -32 -29 -21 -7
-12 -20 9 -8 -32 -30 -21 -7
-11 -19 9 -7 -31 -30 -21 -9
-10 -18 9 -5 -29 -29 -21 -9
-8 -16 11 -5 -29 -29 -20 -9
-11 -17 12 -4 -27 -27 -18 -8
-12 -19 12 -4 -26 -27 -17 -8
-10 -18 12 -5 -26 -28 -18 -8
-9 -18 10 -8 -28 -30 -20 -10
-10 -18 9 -9 -28 -31 -20 -11
-10 -20 9 -10 -29 -32 -20 -12
-11 -22 8 -10 -30 -33 -22 -13
-9 -22 8 -7 -26 -30 -20 -14
-6 -25 8 2 -21 -29 -22 -17
0 -32 10 24 -16 -31 -28 -24
6 -37 18 47 -12 -35 -35 -33
7 -39 29 79 1 -36 -41 -40
10 -32 37 103 24 -23 -35 -36
12 -17 41 92 41 -7 -22 -27
13 -2 36 55 51 8 -8 -14
15 16 21 11 70 37 18 9
18 44 -24 -61 80 66 51 37
21 71 -72 -134 86 99 88 71
