I II V1 V2 V3 V4 V5 V6
-19 123 -255 -386 -202 -21 74 91
-30 90 -250 -374 -264 -104 13 53
-39 62 -250 -367 -321 -179 -44 13
-42 35 -249 -347 -357 -227 -88 -22
-39 12 -234 -313 -352 -238 -110 -48
-34 -4 -217 -278 -329 -228 -121 -63
-30 -20 -192 -247 -297 -215 -124 -73
-27 -37 -165 -211 -267 -195 -122 -79
-22 -42 -145 -175 -232 -170 -111 -76
-15 -41 -130 -145 -203 -152 -101 -69
-9 -42 -111 -118 -179 -135 -92 -62
-6 -43 -87 -88 -152 -115 -82 -56
-6 -38 -59 -56 -122 -95 -68 -47
-3 -35 -40 -35 -101 -85 -62 -42
1 -26 -23 -15 -79 -68 -52 -36
-3 -20 -10 0 -59 -53 -42 -30
-2 -17 -1 8 -45 -44 -35 -24
-3 -15 5 14 -33 -35 -31 -22
-6 -13 8 18 -25 -28 -26 -19
-5 -12 8 15 -27 -29 -25 -18
2 -11 7 12 -29 -31 -28 -21
-1 -11 8 10 -28 -28 -26 -18
-3 -10 10 10 -24 -26 -23 -14
-4 -12 10 8 -21 -28 -25 -15
-5 -13 11 9 -18 -25 -26 -18
-6 -8 14 13 -13 -22 -23 -16
-5 -10 12 9 -15 -24 -25 -18
-6 -13 12 10 -13 -23 -25 -17
-11 -10 15 15 -8 -17 -19 -15
-10 -8 15 15 -5 -19 -20 -14
-3 -9 15 14 -10 -21 -21 -14
-1 -9 15 15 -8 -19 -19 -14
0 -10 16 16 -8 -18 -18 -13
1 -11 16 15 -10 -21 -21 -12
-1 -11 17 15 -9 -20 -24 -16
-3 -7 19 18 -4 -15 -18 -12
-3 -8 18 16 -3 -15 -17 -11
-3 -9 16 16 -4 -15 -17 -13
-5 -6 18 16 -2 -11 -14 -11
-6 -6 17 16 -3 -13 -13 -12
0 -7 17 17 -3 -14 -15 -13
0 -6 18 18 -2 -12 -14 -12
0 -6 18 17 -2 -12 -13 -12
3 -7 18 17 -2 -14 -13 -12
1 -6 20 19 0 -11 -12 -14
-7 -5 19 20 4 -9 -11 -12
-6 -5 19 20 6 -8 -9 -9
-8 -6 20 22 7 -6 -7 -8
-4 -2 20 23 8 -4 -7 -9
-1 0 20 22 7 -5 -7 -8
-3 -2 19 23 6 -5 -7 -8
-7 -1 22 25 9 -3 -3 -5
-5 -2 22 25 12 -3 -5 -5
-3 -4 21 24 10 -6 -7 -5
-3 -4 23 27 13 -2 -5 -6
-2 -2 22 25 15 -1 -6 -6
2 0 20 24 15 -1 -6 -5
2 1 19 24 17 -1 -7 -7
2 0 20 24 17 2 -6 -6
5 1 20 24 16 0 -4 -4
1 1 21 27 18 2 -3 -3
