I II V1 V2 V3 V4 V5 V6
-10 -9 -23 -32 -22 -11 -33 40
2 -6 -20 -30 -20 -16 -29 45
3 -4 -16 -25 -14 -10 -18 52
3 4 -19 -27 -15 -12 -25 46
0 -3 -23 -29 -20 -22 -35 40
-11 -20 -14 -21 -9 -6 -15 54
-19 -25 -14 -22 -11 0 -19 51
-19 -22 -20 -28 -18 -8 -32 42
-14 -15 -18 -27 -16 -8 -29 46
-8 -12 -8 -19 -5 10 -11 62
4 2 -11 -20 -10 0 -26 51
10 -5 -9 -16 -6 -3 -21 58
3 -15 -6 -13 0 4 -12 65
-5 -17 -15 -19 -8 -5 -24 52
-4 -16 -20 -24 -15 -19 -38 43
-2 -8 -16 -22 -7 -6 -22 55
-10 5 -18 -27 -10 -3 -28 49
-6 -9 -17 -24 -8 -4 -34 47
-1 -5 -15 -24 -9 -4 -32 48
-8 6 -20 -28 -14 -1 -28 49
-11 -8 -23 -29 -19 -12 -40 39
-3 -16 -19 -24 -14 -12 -33 46
2 -4 -14 -21 -5 -3 -21 54
-9 -9 -12 -19 -5 -2 -22 52
0 -18 -14 -19 -8 -13 -31 47
2 -8 -13 -14 0 -1 -17 58
-11 0 -17 -22 -7 -1 -26 49
-14 -6 -22 -29 -15 -10 -35 43
-9 -4 -21 -29 -14 -7 -29 48
-4 12 -19 -27 -10 1 -20 54
-4 13 -24 -31 -17 -13 -38 41
-6 -1 -20 -24 -12 -15 -31 49
-12 -14 -17 -20 -6 -7 -20 57
-9 -8 -18 -22 -7 -9 -26 51
-7 -6 -24 -29 -16 -24 -39 42
-8 -1 -21 -28 -11 -13 -24 53
-14 -6 -20 -31 -11 -6 -25 50
-15 -25 -20 -29 -13 -10 -31 49
-14 -26 -17 -26 -13 -7 -25 55
-16 3 -21 -29 -12 -2 -19 59
-11 11 -30 -37 -23 -20 -40 41
-5 -10 -27 -31 -19 -23 -33 48
0 2 -27 -32 -17 -21 -28 50
3 13 -29 -34 -18 -24 -33 46
5 -1 -26 -30 -17 -30 -37 46
4 -5 -21 -26 -11 -16 -20 57
-1 2 -29 -36 -19 -17 -29 43
-1 3 -33 -40 -26 -25 -40 35
-5 16 -33 -40 -25 -24 -36 41
-9 24 -30 -39 -20 -12 -25 49
-12 -6 -30 -38 -23 -22 -38 40
-7 -26 -23 -31 -16 -22 -29 50
-7 -13 -21 -27 -11 -15 -22 54
-15 -28 -23 -29 -13 -16 -25 51
-16 -29 -27 -33 -19 -26 -36 44
-20 -20 -25 -33 -13 -14 -21 56
-21 -10 -27 -36 -18 -14 -28 47
-12 -7 -27 -36 -20 -18 -33 45
-1 -3 -24 -34 -17 -14 -27 51
-3 21 -28 -40 -19 -12 -25 49
-7 16 -33 -44 -28 -27 -42 35
2 1 -25 -35 -18 -23 -28 50
8 0 -21 -30 -11 -15 -17 58
5 -8 -25 -35 -18 -21 -25 52
8 -9 -31 -39 -25 -35 -37 43
17 1 -28 -38 -18 -24 -21 54
7 6 -29 -39 -18 -20 -25 48
-7 11 -30 -43 -21 -24 -32 43
-18 3 -31 -43 -25 -25 -30 44
-20 2 -29 -42 -20 -14 -21 52
-9 5 -28 -39 -23 -23 -32 47
-6 -3 -25 -33 -18 -23 -25 54
-10 -3 -25 -34 -17 -23 -19 57
-16 -3 -31 -40 -22 -28 -27 50
-19 -14 -36 -45 -30 -42 -41 40
-16 -16 -32 -44 -22 -28 -26 49
-11 -10 -30 -44 -22 -22 -27 45
-8 -6 -29 -41 -19 -21 -31 43
-2 9 -31 -42 -24 -24 -31 43
-1 16 -30 -45 -22 -18 -25 45
-1 2 -32 -47 -29 -29 -38 35
-3 -2 -30 -43 -24 -29 -31 42
-9 6 -29 -39 -23 -27 -26 46
-8 0 -25 -37 -20 -25 -26 46
-5 -16 -25 -35 -20 -32 -32 43
-1 5 -25 -35 -16 -24 -21 51
-12 24 -33 -43 -25 -28 -34 38
-16 6 -37 -48 -31 -34 -42 31
