I II V1 V2 V3 V4 V5 V6
-13 -9 10 -2 3 -9 -8 -3
-12 -8 10 0 4 -8 -8 -3
-11 -6 11 1 5 -7 -7 -2
-9 -4 11 3 6 -6 -6 0
-8 -2 12 4 7 -5 -5 1
-7 1 12 5 8 -4 -4 1
-6 3 14 6 9 -3 -3 2
-5 5 15 7 10 -2 -2 3
-4 6 17 8 11 0 0 4
-3 8 18 9 12 1 1 5
-2 9 19 9 13 2 1 6
0 10 20 10 14 3 2 7
1 10 20 10 14 3 2 7
1 10 20 11 14 3 3 7
2 10 20 11 14 3 3 7
2 10 20 11 14 3 3 7
4 10 19 12 14 4 4 6
6 11 18 12 14 5 5 7
8 12 17 12 15 5 6 8
10 13 16 12 15 6 7 9
12 14 15 12 15 6 7 10
13 15 14 11 16 7 8 11
13 15 13 10 16 7 8 11
13 15 12 9 15 7 8 11
13 15 11 8 15 7 8 11
13 15 10 8 15 7 8 11
14 12 9 6 13 6 6 10
13 9 8 4 11 4 4 8
12 6 8 3 9 3 3 6
11 3 7 1 7 1 1 4
10 0 7 0 5 0 0 3
7 -2 6 -2 4 -2 -2 2
4 -3 6 -2 4 -3 -2 1
2 -4 5 -3 3 -3 -3 1
-2 -5 5 -3 3 -4 -3 0
-4 -6 5 -3 3 -4 -3 0
-7 -8 4 -4 1 -6 -5 -3
-10 -9 4 -5 0 -7 -7 -4
-12 -11 4 -5 -2 -9 -8 -6
-15 -12 4 -6 -3 -10 -10 -7
-17 -13 4 -6 -4 -11 -11 -8
-18 -14 5 -7 -6 -12 -12 -9
-18 -15 5 -7 -7 -12 -12 -9
-18 -15 5 -7 -8 -12 -12 -9
-18 -16 5 -7 -9 -12 -12 -9
-18 -16 5 -7 -10 -12 -12 -9
-19 -17 5 -7 -11 -13 -11 -9
-19 -17 5 -7 -12 -13 -11 -9
-18 -17 5 -8 -12 -13 -11 -9
-18 -17 5 -8 -13 -13 -11 -9
-18 -17 5 -8 -13 -13 -11 -9
-17 -16 4 -9 -14 -12 -11 -10
-17 -16 4 -9 -14 -12 -11 -10
-18 -16 4 -8 -14 -12 -11 -10
-18 -16 4 -8 -14 -12 -11 -10
-18 -16 4 -8 -14 -12 -11 -10
-19 -17 4 -7 -14 -12 -11 -10
-19 -17 4 -7 -14 -12 -11 -10
-19 -18 4 -7 -14 -12 -11 -10
-19 -18 4 -7 -14 -12 -11 -10
-19 -18 4 -7 -14 -12 -11 -10
-17 -19 5 -5 -12 -11 -11 -11
-14 -18 6 0 -8 -8 -9 -10
