I II V1 V2 V3 V4 V5 V6
12 3 -13 -6 0 1 -4 -6
12 3 -13 -5 0 1 -4 -6
11 3 -13 -3 0 1 -4 -6
10 2 -13 -2 0 1 -4 -6
9 2 -13 1 0 1 -4 -6
8 2 -13 2 0 1 -4 -6
6 1 -12 3 1 0 -5 -7
4 0 -11 3 1 0 -4 -6
3 0 -10 2 2 0 -4 -6
1 -2 -9 2 2 0 -3 -5
0 -2 -8 2 2 0 -3 -5
-2 -3 -7 1 3 1 -2 -4
-2 -3 -7 1 2 1 -3 -5
-2 -3 -7 0 2 1 -3 -6
-2 -3 -7 0 1 1 -4 -7
-2 -3 -7 0 1 1 -4 -8
-2 -4 -8 -3 0 1 -5 -9
-2 -4 -8 -4 0 1 -6 -10
-2 -4 -8 -5 -2 0 -7 -11
-2 -4 -8 -6 -2 0 -8 -12
-2 -4 -8 -7 -2 0 -9 -12
0 -5 -8 -8 -3 -2 -10 -13
-2 -5 -8 -8 -3 -2 -10 -13
-2 -5 -8 -9 -3 -2 -9 -13
-3 -5 -8 -9 -3 -2 -9 -13
-3 -5 -8 -9 -3 -2 -9 -13
-4 -5 -8 -10 -3 -3 -8 -13
-4 -5 -8 -10 -3 -3 -8 -13
-4 -5 -8 -9 -3 -3 -8 -13
-4 -5 -8 -9 -3 -3 -8 -13
-4 -5 -8 -9 -3 -3 -8 -13
-3 -4 -8 -8 -3 -3 -7 -11
-3 -4 -8 -8 -3 -3 -8 -9
-4 -4 -8 -8 -3 -4 -8 -6
-4 -4 -8 -8 -3 -4 -9 -4
-4 -4 -8 -8 -3 -4 -9 -2
-5 -5 -8 -8 -2 -5 -10 0
-5 -4 -8 -9 -2 -5 -10 1
-5 -4 -8 -9 -2 -5 -10 2
-5 -3 -8 -10 -2 -5 -10 3
-5 -3 -8 -10 -2 -5 -10 4
-4 -2 -9 -11 -3 -4 -11 5
-4 -2 -9 -11 -3 -4 -10 5
-4 -2 -8 -11 -2 -4 -10 6
-4 -2 -8 -11 -2 -4 -9 6
-4 -2 -8 -11 -2 -4 -9 6
-4 -3 -7 -11 0 -3 -8 7
-4 -2 -7 -11 0 -3 -8 6
-4 0 -7 -11 0 -2 -8 5
-4 1 -7 -11 0 -2 -8 4
-4 2 -7 -11 0 -2 -8 3
-5 4 -6 -9 2 2 -6 3
-6 5 -3 -6 5 5 -4 5
-8 7 1 -3 8 7 -2 6
-9 8 4 1 11 10 1 8
-10 9 6 4 13 12 3 9
-8 8 12 24 28 24 12 14
-4 5 17 45 45 36 20 19
1 3 22 65 60 50 29 24
5 0 28 86 75 62 37 28
9 -3 33 106 92 74 47 33
29 2 25 110 121 111 75 55
50 8 15 114 151 149 105 77
70 14 6 118 182 187 136 100
91 20 -5 122 212 225 165 122
111 26 -15 126 242 263 195 145
128 29 -36 98 240 266 201 151
143 32 -58 66 234 268 205 156
159 35 -79 34 229 270 210 161
175 38 -101 4 224 272 215 165
191 40 -122 -28 219 274 219 171
174 33 -124 -57 170 221 179 142
154 24 -123 -85 118 163 135 109
135 14 -122 -113 67 106 90 76
115 5 -121 -141 16 49 46 44
96 -5 -120 -170 -35 -9 2 11
74 -10 -106 -177 -60 -30 -16 -3
53 -14 -92 -184 -82 -50 -31 -16
31 -18 -77 -190 -105 -69 -48 -29
11 -23 -63 -196 -127 -89 -63 -41
-11 -27 -48 -202 -149 -107 -79 -55
-19 -28 -43 -195 -146 -106 -80 -56
-26 -28 -37 -186 -140 -103 -79 -56
-34 -28 -32 -178 -133 -99 -78 -56
-41 -28 -28 -169 -127 -95 -77 -56
-49 -28 -23 -159 -120 -92 -77 -56
-47 -28 -27 -147 -111 -85 -71 -54
-44 -26 -32 -135 -103 -77 -65 -49
-39 -25 -38 -122 -94 -70 -59 -45
-35 -23 -45 -110 -85 -63 -53 -40
-32 -22 -50 -97 -75 -56 -47 -36
-28 -19 -45 -85 -66 -50 -41 -33
-25 -17 -37 -72 -58 -44 -37 -29
-21 -14 -31 -59 -49 -37 -33 -26
-17 -12 -24 -47 -39 -31 -28 -23
-14 -10 -17 -33 -30 -25 -24 -20
-12 -8 -15 -28 -27 -23 -23 -19
-11 -6 -13 -24 -24 -21 -22 -19
-10 -4 -11 -19 -21 -19 -21 -18
-9 -2 -9 -14 -19 -17 -20 -18
-8 0 -7 -10 -16 -16 -19 -18
-7 1 -6 -9 -15 -15 -18 -17
-7 1 -6 -9 -15 -15 -18 -16
-7 1 -7 -9 -15 -15 -17 -15
-7 1 -7 -9 -15 -15 -17 -14
-7 1 -7 -9 -15 -15 -17 -13
-6 1 -8 -7 -14 -14 -16 -12
-6 1 -7 -5 -14 -13 -16 -12
-6 1 -6 -4 -13 -13 -15 -13
-6 1 -5 -2 -13 -12 -15 -13
-6 1 -5 0 -13 -12 -15 -13
-6 0 -4 1 -12 -11 -14 -14
-6 -2 -4 1 -11 -11 -14 -14
-6 -2 -4 1 -11 -10 -13 -14
-6 -3 -4 1 -10 -10 -13 -14
