I II V1 V2 V3 V4 V5 V6
-11 -3 9 14 -2 -7 -9 -7
-11 -3 9 14 -2 -7 -9 -7
-11 -3 9 14 0 -7 -9 -7
-11 -3 9 14 1 -6 -8 -7
-11 -3 9 14 2 -6 -8 -7
-11 -3 9 14 2 -6 -8 -7
-11 -3 9 14 3 -5 -7 -7
-10 -2 9 14 3 -4 -6 -6
-9 0 9 14 3 -4 -6 -6
-8 1 9 14 3 -3 -5 -5
-7 1 9 14 3 -3 -5 -5
-6 2 9 13 2 -2 -4 -4
-6 1 9 13 2 -2 -4 -4
-6 1 8 12 2 -2 -4 -4
-6 0 8 12 2 -2 -4 -4
-6 0 8 12 2 -2 -4 -4
-6 -2 7 11 1 -3 -4 -4
-6 -2 6 10 0 -4 -4 -4
-7 -2 6 9 -2 -4 -5 -4
-7 -2 5 8 -3 -5 -5 -4
-7 -2 5 8 -4 -5 -5 -4
-8 -3 4 7 -5 -6 -6 -4
-7 -3 4 7 -5 -6 -6 -4
-7 -2 4 7 -5 -6 -6 -4
-6 -2 4 7 -5 -6 -6 -4
-6 -2 4 7 -5 -6 -6 -4
-6 -2 4 5 -6 -7 -6 -5
-7 -4 3 4 -7 -8 -7 -5
-9 -5 2 3 -9 -10 -8 -5
-10 -7 1 2 -10 -11 -9 -5
-11 -8 0 1 -11 -12 -9 -5
-12 -9 -2 0 -12 -13 -10 -6
-11 -9 -2 0 -12 -13 -10 -6
-11 -9 -2 0 -12 -13 -10 -7
-10 -9 -2 0 -12 -13 -10 -7
-10 -9 -2 0 -12 -13 -10 -7
-9 -8 -2 1 -13 -12 -10 -8
-9 -8 -2 0 -14 -13 -11 -8
-9 -8 -2 0 -14 -13 -11 -8
-9 -8 -2 -2 -15 -14 -12 -8
-9 -8 -2 -2 -15 -14 -12 -8
-8 -7 -2 -3 -16 -15 -13 -9
-8 -7 -2 -3 -16 -15 -13 -9
-7 -7 -2 -3 -16 -14 -12 -9
-7 -7 -2 -3 -16 -14 -12 -9
-7 -7 -2 -3 -16 -14 -12 -9
-6 -7 -2 -2 -15 -13 -11 -9
-6 -6 -2 -2 -16 -13 -11 -9
-6 -6 -2 -2 -16 -14 -12 -9
-6 -5 -2 -2 -17 -14 -12 -9
-6 -5 -2 -2 -17 -14 -12 -9
-7 -4 -3 -3 -18 -15 -13 -8
-7 -5 -3 -3 -18 -15 -13 -8
-7 -6 -3 -3 -18 -15 -13 -9
-7 -7 -3 -3 -18 -15 -13 -9
-7 -7 -3 -3 -18 -15 -13 -9
-8 -8 -3 -3 -17 -15 -14 -10
-9 -9 -3 -4 -18 -16 -14 -10
-9 -9 -3 -5 -18 -17 -15 -10
-10 -10 -3 -6 -19 -18 -15 -10
-10 -10 -3 -6 -19 -18 -15 -10
-11 -11 -4 -7 -20 -19 -16 -10
-10 -11 -4 -7 -19 -19 -16 -10
-10 -10 -3 -6 -19 -18 -16 -10
-9 -10 -3 -6 -18 -18 -16 -10
-9 -10 -3 -6 -18 -18 -16 -10
-8 -9 -2 -5 -17 -17 -15 -10
-9 -10 -2 -6 -18 -18 -16 -10
-10 -10 -2 -7 -19 -19 -16 -10
-11 -11 -2 -8 -20 -20 -17 -10
-12 -11 -2 -9 -21 -20 -17 -10
-13 -12 -2 -9 -21 -21 -18 -11
-12 -11 0 -8 -20 -20 -17 -10
-11 -10 1 -7 -19 -19 -16 -10
-10 -9 2 -6 -18 -18 -15 -9
-10 -9 3 -5 -17 -17 -15 -9
-9 -7 4 -4 -16 -16 -14 -8
-9 -6 4 -4 -16 -16 -14 -8
-8 -4 5 -4 -16 -16 -14 -7
-8 -3 5 -4 -16 -16 -14 -7
-8 -2 5 -4 -16 -16 -14 -7
-7 0 6 -4 -16 -15 -13 -6
-7 -2 6 -3 -15 -15 -13 -6
-8 -2 6 -3 -15 -15 -13 -6
-8 -3 6 -2 -14 -15 -13 -6
-8 -3 6 -2 -14 -15 -13 -6
-8 -2 8 0 -13 -13 -13 -6
-6 2 9 0 -12 -12 -12 -5
-4 5 10 1 -12 -11 -11 -4
-2 8 11 1 -11 -10 -10 -3
0 10 12 1 -11 -9 -9 -3
0 10 12 2 -10 -8 -8 -2
-3 8 11 1 -10 -9 -9 -3
-4 7 9 1 -10 -10 -9 -4
-6 5 8 0 -10 -11 -10 -5
-7 4 7 0 -10 -11 -10 -5
-8 3 5 -2 -10 -12 -11 -6
-8 3 4 -3 -11 -12 -11 -6
-8 3 3 -4 -11 -12 -11 -5
-8 3 2 -5 -12 -12 -11 -5
-8 3 1 -6 -12 -12 -11 -5
-6 3 0 -7 -13 -11 -11 -4
-4 3 0 -6 -12 -10 -10 -3
-3 4 0 -6 -11 -9 -10 -2
0 4 0 -5 -10 -8 -9 0
1 4 0 -5 -9 -8 -9 0
2 5 0 -4 -8 -7 -8 1
2 4 0 -4 -8 -7 -8 1
2 3 -2 -5 -9 -7 -8 1
2 2 -2 -5 -9 -7 -8 1
2 1 -2 -5 -9 -7 -8 1
1 -3 -3 -6 -11 -8 -9 0
-2 -5 -4 -7 -13 -10 -11 -3
-4 -8 -4 -8 -15 -12 -12 -5
-6 -11 -5 -9 -17 -14 -14 -7
-8 -13 -5 -10 -19 -16 -15 -8
-8 -12 -6 -11 -20 -17 -16 -9
-5 -10 -5 -11 -20 -16 -16 -8
-3 -7 -5 -11 -20 -16 -15 -7
0 -4 -4 -11 -20 -15 -15 -6
2 -2 -4 -11 -20 -15 -15 -6
1 -3 -3 -11 -19 -14 -14 -6
-3 -5 -3 -11 -19 -15 -14 -7
-6 -7 -3 -11 -19 -16 -15 -8
-8 -10 -3 -11 -19 -17 -15 -9
-11 -12 -3 -11 -19 -17 -15 -10
-12 -13 -2 -11 -20 -18 -16 -11
-12 -13 -2 -11 -21 -19 -17 -12
-12 -13 -2 -12 -22 -20 -18 -12
-12 -13 -2 -12 -23 -21 -19 -13
-12 -13 -2 -12 -23 -21 -20 -13
-12 -14 -2 -13 -24 -22 -21 -14
-12 -14 -2 -13 -24 -23 -21 -15
-12 -14 -2 -13 -25 -23 -22 -15
-12 -14 -2 -13 -25 -24 -22 -16
-12 -14 -2 -13 -25 -24 -22 -16
-13 -15 -2 -13 -26 -25 -23 -17
-13 -15 -2 -13 -26 -25 -23 -17
-12 -14 -2 -13 -26 -25 -23 -17
-12 -14 -2 -13 -26 -25 -23 -17
-12 -14 -2 -13 -26 -25 -23 -17
-11 -13 0 -12 -26 -25 -22 -17
-12 -14 0 -12 -26 -25 -22 -17
-13 -15 -2 -12 -26 -25 -23 -17
-14 -16 -2 -12 -26 -25 -23 -17
-15 -17 -2 -12 -26 -25 -23 -17
-16 -18 -3 -12 -26 -24 -24 -18
-16 -18 -3 -13 -26 -25 -25 -18
-16 -17 -3 -13 -27 -25 -25 -18
-16 -17 -3 -14 -27 -26 -26 -18
-16 -17 -3 -14 -27 -26 -26 -18
-16 -16 -3 -14 -27 -27 -27 -19
-15 -15 -2 -12 -26 -26 -27 -19
-14 -14 1 -10 -24 -26 -26 -19
-13 -13 2 -8 -23 -25 -26 -19
-12 -13 3 -6 -22 -25 -26 -19
-12 -12 12 10 -11 -21 -25 -20
-13 -11 21 25 2 -17 -25 -21
-14 -10 31 42 14 -14 -25 -23
-15 -9 40 58 26 -10 -25 -24
-16 -9 50 74 38 -6 -25 -25
-10 10 44 66 63 31 2 -5
0 30 33 52 90 73 34 21
8 51 23 38 116 115 67 46
17 71 14 25 143 157 100 71
25 92 4 11 170 199 132 96
44 123 -37 -23 200 265 187 142
63 158 -82 -61 231 335 245 190
82 192 -128 -98 263 404 303 238
102 227 -173 -136 294 474 361 287
121 261 -218 -174 324 543 420 336
118 253 -239 -204 293 517 409 332
111 236 -259 -234 250 475 387 321
104 221 -277 -265 206 433 364 309
97 204 -297 -295 163 391 342 298
90 189 -315 -324 119 349 319 285
77 150 -298 -322 56 263 259 240
64 107 -273 -314 -11 170 193 190
51 64 -248 -305 -78 76 127 140
38 21 -225 -297 -146 -17 61 91
25 -21 -200 -288 -213 -110 -5 40
20 -29 -171 -249 -198 -114 -18 24
16 -31 -140 -204 -168 -101 -23 15
13 -33 -109 -160 -138 -89 -28 5
9 -35 -79 -116 -108 -75 -32 -5
5 -37 -49 -72 -78 -62 -37 -15
2 -36 -38 -59 -69 -59 -38 -18
0 -33 -32 -51 -64 -57 -38 -19
-4 -31 -26 -44 -59 -55 -38 -21
-7 -28 -20 -35 -54 -53 -38 -23
-9 -25 -13 -28 -49 -51 -38 -24
-10 -24 -10 -24 -47 -50 -38 -26
-11 -24 -8 -21 -45 -49 -38 -27
-12 -24 -6 -19 -43 -48 -39 -28
-13 -24 -3 -16 -41 -47 -39 -30
-13 -24 0 -13 -39 -47 -39 -31
-14 -25 1 -12 -38 -46 -40 -32
-15 -25 1 -12 -38 -47 -40 -32
-15 -26 1 -12 -39 -47 -40 -33
-16 -26 1 -12 -39 -48 -40 -33
-16 -26 1 -12 -39 -48 -40 -33
-17 -27 2 -11 -39 -48 -40 -34
-16 -26 3 -10 -38 -47 -40 -34
-16 -25 4 -9 -36 -46 -40 -34
-15 -24 5 -8 -34 -45 -40 -34
-15 -24 6 -8 -33 -44 -40 -34
-14 -23 7 -7 -32 -43 -41 -33
-13 -22 7 -7 -33 -44 -41 -33
-13 -22 6 -7 -34 -45 -40 -33
-12 -21 6 -7 -35 -46 -40 -33
-12 -21 6 -7 -36 -46 -40 -33
-12 -20 5 -7 -37 -47 -39 -33
-13 -21 5 -7 -36 -46 -39 -33
-14 -21 6 -6 -36 -45 -39 -32
-16 -22 6 -6 -35 -44 -39 -32
-17 -22 6 -6 -35 -44 -39 -32
-18 -23 7 -5 -34 -43 -40 -31
-17 -23 7 -5 -34 -44 -40 -31
-16 -23 7 -6 -35 -45 -40 -31
-15 -23 7 -6 -35 -46 -40 -31
-14 -23 7 -6 -35 -47 -40 -31
-13 -24 6 -7 -36 -48 -41 -30
-14 -24 6 -6 -36 -47 -41 -31
-15 -25 6 -6 -35 -47 -41 -31
-16 -25 6 -5 -35 -46 -41 -32
-16 -25 6 -5 -35 -46 -41 -32
-17 -26 7 -4 -34 -45 -40 -33
-16 -24 7 -4 -34 -45 -40 -33
-15 -23 8 -4 -34 -45 -40 -33
-14 -22 8 -4 -34 -45 -40 -33
-13 -21 8 -4 -34 -45 -40 -33
-12 -20 9 -4 -35 -44 -39 -32
-12 -20 9 -4 -34 -43 -39 -32
-11 -20 9 -3 -33 -43 -38 -32
-11 -20 9 -3 -32 -41 -38 -32
-11 -20 9 -3 -31 -41 -38 -32
-10 -20 10 -2 -30 -40 -37 -31
-10 -20 10 -2 -30 -41 -37 -31
-11 -21 10 -2 -31 -41 -38 -31
-11 -21 10 -2 -31 -43 -38 -31
-11 -21 10 -2 -31 -43 -38 -31
-12 -22 9 -3 -32 -44 -39 -31
-13 -23 9 -3 -31 -44 -39 -32
-14 -23 9 -2 -31 -43 -39 -32
-15 -24 9 -2 -30 -43 -39 -33
-15 -24 9 -2 -30 -43 -39 -33
-15 -24 10 0 -29 -41 -39 -34
-13 -23 11 1 -29 -41 -39 -33
-11 -21 11 1 -29 -41 -39 -33
-10 -19 12 2 -29 -41 -39 -32
-8 -18 12 2 -29 -41 -39 -32
-7 -17 13 3 -28 -41 -38 -31
-8 -18 13 5 -27 -40 -38 -31
-8 -19 13 6 -25 -39 -37 -31
-9 -20 13 7 -23 -38 -37 -31
-9 -21 13 8 -22 -38 -37 -31
-10 -22 12 9 -21 -37 -36 -32
-10 -22 12 11 -21 -37 -36 -32
-11 -22 12 12 -21 -37 -36 -32
-11 -22 12 13 -21 -37 -36 -32
-11 -22 12 14 -21 -37 -36 -32
-11 -21 12 16 -19 -37 -37 -31
-10 -20 12 17 -18 -36 -37 -31
-9 -20 13 19 -16 -35 -36 -31
-7 -19 13 21 -14 -33 -36 -31
-6 -19 13 22 -13 -32 -36 -31
-5 -18 14 24 -11 -31 -35 -30
-4 -18 16 25 -9 -30 -33 -29
-4 -18 17 26 -7 -30 -32 -28
-3 -18 18 28 -6 -29 -31 -27
-3 -18 19 29 -4 -29 -30 -26
-2 -17 20 32 0 -26 -29 -25
0 -16 20 34 2 -24 -28 -25
0 -16 21 37 5 -21 -27 -24
1 -15 21 39 7 -19 -26 -24
1 -15 21 43 10 -16 -25 -24
2 -14 22 45 12 -14 -24 -23
2 -14 22 47 14 -12 -23 -22
3 -14 22 48 17 -11 -22 -21
3 -14 22 50 19 -9 -21 -20
3 -14 22 52 21 -7 -20 -19
4 -13 21 55 24 -4 -17 -17
5 -12 21 58 28 1 -15 -15
6 -11 22 61 32 4 -12 -14
7 -10 22 64 36 8 -9 -12
8 -9 22 67 40 12 -6 -10
9 -8 23 68 43 15 -4 -8
9 -8 22 69 46 17 -2 -6
10 -7 21 70 48 20 0 -4
