I II V1 V2 V3 V4 V5 V6
-7 -7 2 6 -2 -6 -12 -6
-7 -7 2 6 -2 -6 -12 -6
-7 -7 2 6 -2 -6 -12 -6
-7 -6 3 6 -2 -6 -12 -6
-7 -6 3 6 -2 -6 -12 -6
-7 -6 3 6 -2 -6 -12 -6
-6 -5 4 6 0 -5 -12 -6
-6 -5 4 6 0 -5 -12 -6
-6 -4 4 6 0 -5 -12 -6
-6 -4 4 6 0 -5 -12 -6
-6 -4 4 6 0 -5 -12 -6
-6 -3 4 5 0 -6 -12 -7
-6 -3 4 5 0 -6 -12 -7
-6 -3 4 5 0 -6 -12 -7
-6 -3 4 5 0 -6 -12 -7
-6 -3 4 5 0 -6 -12 -7
-5 -3 5 5 0 -6 -11 -7
-5 -4 5 5 0 -6 -11 -7
-5 -4 5 5 0 -6 -11 -7
-5 -5 5 5 0 -6 -11 -7
-5 -5 5 5 0 -6 -11 -7
-5 -6 7 14 7 -4 -12 -8
-4 -6 11 24 15 -2 -13 -10
-2 -6 15 34 23 1 -14 -12
0 -6 19 45 31 3 -15 -14
1 -6 23 54 38 5 -16 -16
7 -5 24 57 45 16 -7 -11
12 -2 25 60 51 27 4 -4
17 2 26 63 56 38 15 4
22 5 27 66 62 50 26 11
27 7 27 69 67 61 36 18
32 20 22 53 63 88 70 43
37 33 16 34 57 115 105 66
42 47 9 17 51 143 140 91
47 60 3 -2 45 170 175 115
51 73 -4 -20 39 197 210 140
52 92 -17 -58 18 217 239 164
51 110 -29 -97 -4 236 269 189
51 128 -43 -136 -25 256 300 214
50 146 -56 -175 -47 275 329 238
50 164 -68 -214 -68 295 360 263
32 133 -69 -225 -95 231 285 216
15 98 -68 -234 -121 164 206 167
-2 64 -67 -244 -149 98 129 116
-19 29 -66 -255 -176 31 50 67
-36 -5 -65 -264 -203 -35 -29 17
-39 -17 -71 -260 -206 -61 -48 2
-41 -28 -79 -253 -210 -85 -64 -13
-45 -40 -88 -246 -212 -108 -79 -27
-47 -52 -96 -240 -215 -132 -96 -41
-49 -63 -104 -234 -217 -156 -112 -56
-48 -61 -97 -208 -196 -144 -106 -56
-45 -57 -89 -182 -174 -131 -99 -54
-41 -53 -79 -155 -150 -116 -92 -53
-38 -49 -70 -129 -128 -103 -83 -51
-36 -45 -62 -103 -104 -89 -76 -50
-32 -40 -53 -88 -91 -79 -70 -46
-29 -36 -44 -73 -77 -70 -63 -41
-26 -33 -34 -59 -64 -61 -57 -37
-23 -29 -25 -44 -50 -52 -51 -33
-20 -26 -16 -29 -36 -43 -45 -30
-18 -24 -13 -23 -31 -38 -41 -28
-17 -22 -10 -18 -26 -34 -38 -27
-15 -20 -7 -12 -21 -31 -35 -25
-14 -18 -4 -6 -16 -27 -32 -24
-13 -17 0 0 -11 -24 -30 -23
-12 -16 1 2 -9 -23 -29 -22
-11 -16 2 4 -7 -22 -28 -21
-11 -16 3 5 -5 -21 -27 -21
-10 -16 4 7 -3 -20 -26 -20
-10 -16 5 8 -2 -20 -25 -20
-9 -16 6 9 0 -19 -24 -19
-9 -16 6 9 0 -19 -24 -19
