I II V1 V2 V3 V4 V5 V6
-4 -15 -4 -21 -23 -24 -21 -19
-6 -15 -4 -21 -23 -24 -21 -19
-8 -15 -3 -21 -23 -24 -22 -19
-10 -14 -3 -20 -23 -25 -22 -19
-12 -14 -2 -20 -23 -25 -23 -19
-14 -14 -2 -20 -23 -25 -23 -19
-15 -13 0 -19 -23 -26 -24 -20
-14 -12 0 -20 -25 -27 -24 -20
-13 -12 0 -21 -27 -28 -23 -20
-12 -11 0 -22 -29 -29 -23 -20
-12 -11 0 -22 -30 -30 -23 -20
-11 -10 10 -5 -17 -20 -15 -17
-11 -9 21 15 -2 -9 -7 -13
-11 -8 31 33 14 4 2 -9
-11 -7 43 53 29 15 10 -5
-11 -6 53 71 45 26 17 -2
4 -5 61 103 81 62 47 24
17 -5 69 136 118 98 77 50
30 -4 77 168 154 135 107 75
44 -4 86 200 191 171 137 101
57 -4 93 232 228 206 167 127
75 -4 74 204 211 190 154 128
94 -6 53 175 190 172 141 128
112 -8 32 146 171 153 128 128
130 -10 12 116 151 136 113 128
148 -12 -9 87 132 117 100 128
130 -15 -27 28 72 70 71 108
109 -17 -46 -30 12 23 43 90
90 -20 -64 -90 -49 -23 14 71
69 -22 -81 -149 -109 -70 -16 52
49 -24 -100 -207 -170 -117 -45 33
34 -32 -98 -211 -185 -135 -63 7
21 -40 -94 -213 -198 -152 -81 -21
7 -48 -91 -215 -212 -169 -100 -49
-8 -56 -87 -217 -226 -186 -118 -75
-21 -63 -83 -218 -239 -202 -137 -103
-22 -60 -74 -195 -214 -181 -124 -97
-21 -56 -66 -171 -186 -158 -109 -89
-20 -51 -58 -146 -158 -135 -95 -80
-19 -47 -49 -120 -131 -111 -79 -73
-18 -43 -40 -96 -102 -88 -65 -65
-18 -39 -34 -83 -90 -77 -58 -59
-20 -36 -27 -72 -77 -68 -52 -54
-22 -33 -21 -61 -66 -58 -46 -48
-24 -30 -15 -49 -54 -48 -38 -43
-25 -27 -9 -37 -41 -38 -32 -37
-24 -25 -8 -35 -39 -36 -31 -35
-22 -24 -8 -33 -38 -35 -30 -34
-19 -22 -8 -32 -37 -34 -29 -33
-17 -21 -8 -30 -36 -33 -28 -32
-15 -20 -8 -29 -35 -32 -27 -31
-14 -18 -7 -26 -32 -30 -26 -30
