I II V1 V2 V3 V4 V5 V6
-5 -5 -4 -2 -12 -13 -10 -4
-6 -5 -4 -1 -12 -12 -10 -4
-5 -3 -4 -1 -11 -12 -9 -3
-4 -3 -5 -1 -13 -12 -8 -2
-2 -2 -2 1 -11 -11 -7 -1
-2 -2 -1 2 -11 -11 -7 -1
-3 -3 -2 2 -11 -11 -8 -1
-1 -2 -1 4 -10 -10 -8 -1
1 -2 -1 4 -10 -11 -9 -2
-1 -4 -1 4 -10 -10 -8 -1
-1 -3 -2 2 -11 -11 -9 -2
-4 -5 -2 2 -11 -11 -9 -2
-4 -5 -1 2 -9 -10 -8 -2
-3 -4 -2 2 -10 -10 -7 -1
-1 -1 -1 3 -9 -10 -7 0
0 1 -1 3 -9 -10 -7 0
-2 -3 -1 4 -9 -10 -6 0
-2 -1 -1 4 -10 -10 -6 -1
0 2 -1 4 -11 -12 -8 -2
-1 0 -1 3 -11 -11 -8 -2
-1 -1 -1 2 -10 -10 -6 -1
-3 -4 -2 2 -10 -11 -7 -2
-3 -5 -2 2 -10 -10 -6 -2
-2 -4 -4 0 -10 -11 -6 -1
-5 -7 -4 -1 -11 -12 -7 -2
-7 -8 -4 -1 -12 -13 -8 -1
-4 -4 -3 1 -10 -11 -5 0
-3 -3 -3 1 -10 -11 -5 0
-1 -1 -1 3 -11 -10 -5 1
-1 -2 -2 1 -11 -10 -6 -1
-2 -4 -3 -1 -11 -10 -6 -1
-1 -2 -3 0 -11 -11 -6 -1
-4 -6 -4 -3 -13 -12 -7 -3
-3 -4 -6 -3 -13 -12 -7 -3
-5 -4 -5 -3 -12 -11 -6 -2
-8 -8 -4 -2 -12 -11 -6 -2
-6 -9 -5 -3 -13 -11 -6 -1
-4 -7 -3 -1 -12 -10 -4 -1
-4 -5 -3 -1 -12 -10 -5 -1
-2 -2 -4 -2 -12 -11 -5 -1
-2 -4 -5 -4 -13 -13 -6 -1
-1 -4 -4 -4 -13 -12 -6 0
1 -3 -4 -4 -12 -11 -5 1
-2 -5 -5 -4 -12 -11 -5 1
-1 -5 -5 -5 -13 -12 -6 0
-1 -5 -5 -5 -14 -13 -8 -1
-6 -9 -5 -5 -14 -13 -7 -2
-3 -5 -5 -4 -13 -12 -6 -1
-3 -5 -4 -5 -14 -13 -6 -1
-2 -4 -3 -4 -14 -13 -6 -2
-1 -4 -3 -6 -14 -13 -7 -2
-3 -4 -5 -7 -14 -14 -6 -1
0 -1 -5 -7 -15 -13 -7 -1
0 -4 -6 -7 -15 -13 -7 -1
-2 -6 -5 -7 -15 -13 -7 -1
0 -5 -4 -7 -16 -13 -8 -2
-4 -6 -6 -8 -17 -15 -9 -4
-5 -8 -5 -6 -16 -14 -8 -3
-4 -8 -4 -7 -16 -15 -8 -3
-6 -8 -5 -8 -17 -16 -9 -4
-4 -7 -7 -10 -18 -16 -10 -5
-5 -7 -8 -11 -17 -15 -9 -4
-5 -7 -8 -12 -18 -16 -10 -5
-1 -6 -7 -10 -17 -15 -9 -3
-3 -8 -6 -10 -16 -15 -9 -3
-2 -6 -6 -10 -17 -15 -9 -4
-4 -7 -7 -11 -17 -15 -9 -4
-5 -10 -7 -11 -18 -16 -9 -4
-5 -10 -5 -10 -16 -15 -9 -3
-5 -11 -5 -9 -15 -14 -8 -1
-6 -12 -7 -10 -16 -15 -9 -2
-8 -12 -7 -12 -17 -17 -10 -3
-10 -11 -7 -12 -17 -16 -10 -4
-10 -14 -9 -12 -18 -17 -10 -4
-7 -9 -9 -13 -18 -18 -11 -5
