I II V1 V2 V3 V4 V5 V6
2 4 7 14 14 1 -7 -4
2 1 4 13 12 1 -8 -5
1 2 3 12 11 0 -9 -7
0 0 4 13 12 1 -8 -3
2 -1 4 14 13 3 -7 -1
-1 -9 -1 11 11 -2 -11 -5
-4 -4 1 12 11 -3 -11 -5
-5 -1 2 14 13 0 -7 -3
-5 -2 2 14 13 0 -9 -4
5 -2 3 15 15 0 -9 -4
13 6 6 17 16 3 -6 -3
2 1 4 17 16 5 -5 -2
-2 2 4 18 17 6 -5 0
5 3 4 18 16 8 -3 1
1 0 4 19 18 8 -4 0
-2 -6 1 18 18 5 -8 -1
0 -5 1 19 19 4 -9 -3
1 -2 3 21 21 5 -6 -2
-1 -1 3 22 22 6 -8 -3
-1 -3 3 22 23 7 -7 -1
4 3 6 24 24 9 -4 0
8 2 4 22 22 9 -5 -1
4 2 4 23 23 11 -5 0
6 5 6 26 25 13 -2 4
5 3 3 25 25 11 -5 0
1 -3 0 24 25 9 -8 -2
3 1 0 25 26 10 -8 -2
3 0 1 28 28 10 -6 0
3 1 2 30 31 13 -6 0
5 1 4 33 34 15 -4 3
6 5 7 36 34 18 1 5
5 3 7 36 36 20 1 6
-2 0 6 36 35 21 -1 5
9 2 4 36 35 19 -1 4
11 3 4 37 36 19 -3 3
5 -2 0 36 37 16 -7 -1
6 4 4 41 41 19 -5 2
9 7 6 44 45 22 -2 5
9 7 6 45 46 23 -2 2
8 4 5 46 48 26 -1 3
12 9 7 49 48 27 1 3
13 9 5 49 48 28 1 6
11 7 2 49 48 29 1 7
11 6 5 51 51 31 5 10
10 6 5 53 53 34 5 11
7 0 1 51 54 32 0 6
10 5 3 55 57 34 1 5
14 8 5 59 60 35 3 7
13 7 4 59 62 36 0 7
15 8 5 61 62 37 1 7
15 12 8 64 63 40 5 10
15 7 6 62 62 39 2 9
15 9 4 60 61 38 1 8
14 8 6 63 63 40 4 9
13 6 3 62 62 39 3 7
14 1 -1 60 61 36 -2 4
14 6 1 62 63 38 -1 5
12 7 4 67 67 40 3 8
14 8 5 68 68 40 0 8
13 10 5 68 69 40 0 8
16 14 8 68 68 41 3 9
12 10 6 67 67 41 2 10
14 9 4 65 64 40 1 9
18 8 2 64 64 39 2 10
16 5 2 63 62 37 0 10
13 2 -1 62 62 34 -3 7
13 6 1 63 63 35 -2 9
15 9 1 64 63 35 -1 9
15 11 2 65 63 35 -1 9
17 11 2 64 62 34 -2 8
18 12 6 65 64 38 3 10
20 10 6 64 63 37 2 12
15 9 4 61 61 36 1 11
18 11 4 59 59 34 3 12
13 10 4 58 58 33 2 12
11 5 0 54 54 30 -2 11
16 10 3 53 53 30 0 11
14 8 2 52 52 29 1 11
9 11 5 52 53 30 2 14
9 12 5 51 51 29 4 14
17 17 6 49 49 30 7 16
19 17 4 44 45 28 7 15
15 17 4 42 41 27 6 16
13 11 2 39 37 23 6 15
6 10 3 39 36 23 7 18
5 6 1 35 34 21 4 17
5 8 2 33 32 19 4 16
2 8 4 33 32 19 7 18
1 6 1 28 26 15 4 15
2 6 1 25 25 14 5 14
6 12 4 24 21 14 6 14
4 9 3 20 21 14 7 16
9 10 1 18 17 13 5 14
-2 8 4 19 18 15 9 16
2 7 2 15 15 12 7 15
3 -2 -2 10 11 7 2 13
0 1 1 10 10 5 1 11
2 3 2 12 10 4 3 12
-2 -1 0 8 7 2 0 9
-2 -3 -1 8 6 3 0 8
2 5 3 10 7 5 3 11
0 3 2 6 6 4 2 11
2 2 0 3 2 3 -1 9
1 3 0 2 0 2 -1 8
-1 1 0 1 -1 -1 -1 8
-4 -3 0 0 -1 -2 -2 8
-1 3 1 1 -2 -3 -3 7
