I II V1 V2 V3 V4 V5 V6
3 13 -2 2 11 -5 7 5
3 13 -3 1 11 -5 7 5
4 14 -5 0 11 -5 7 4
5 15 -7 -3 10 -5 6 4
6 16 -9 -4 10 -5 6 3
6 17 -10 -5 10 -5 6 3
7 18 -12 -6 9 -6 5 2
8 18 -13 -6 9 -6 5 2
9 18 -15 -5 9 -6 5 2
10 18 -16 -5 9 -6 5 2
10 18 -17 -5 9 -6 5 2
11 17 -18 -3 9 -6 5 2
12 17 -18 -2 10 -6 6 3
12 16 -18 1 11 -5 6 3
13 16 -18 2 12 -5 7 4
13 16 -18 3 12 -5 7 4
14 15 -18 3 12 -5 8 5
14 14 -18 1 10 -6 7 5
15 13 -18 -2 8 -7 6 6
15 12 -18 -4 6 -8 5 6
15 12 -18 -6 5 -9 5 6
14 10 -19 -8 3 -11 3 6
12 8 -19 -9 1 -13 1 4
10 6 -19 -11 -2 -15 0 2
8 4 -19 -12 -4 -17 -3 0
6 3 -19 -13 -5 -18 -4 -2
3 0 -19 -14 -7 -19 -6 -4
1 -3 -18 -14 -8 -20 -7 -6
-3 -5 -17 -15 -9 -21 -9 -8
-5 -7 -16 -15 -10 -22 -10 -10
-7 -9 -16 -15 -11 -22 -11 -11
-8 -10 -15 -16 -12 -23 -12 -12
-9 -10 -15 -17 -13 -24 -13 -11
-9 -10 -15 -18 -14 -24 -14 -11
-10 -10 -15 -19 -15 -25 -15 -10
-10 -10 -15 -19 -15 -25 -16 -10
-11 -11 -16 -20 -16 -26 -17 -9
-11 -12 -16 -20 -16 -27 -17 -9
-11 -12 -16 -21 -16 -27 -17 -9
-11 -13 -16 -21 -16 -28 -17 -9
-11 -13 -16 -21 -16 -28 -17 -9
-11 -14 -17 -22 -17 -29 -18 -10
-11 -14 -17 -22 -17 -29 -18 -10
-11 -14 -17 -22 -17 -29 -19 -11
-11 -14 -17 -22 -17 -29 -19 -11
-11 -14 -17 -22 -17 -29 -19 -11
-12 -13 -17 -22 -18 -29 -20 -12
-12 -13 -17 -22 -18 -29 -20 -12
-12 -13 -17 -22 -19 -29 -20 -13
-12 -13 -17 -22 -19 -29 -20 -13
-12 -13 -17 -22 -19 -29 -20 -13
-13 -13 -17 -23 -20 -30 -21 -14
