I II V1 V2 V3 V4 V5 V6
4 -49 70 115 31 -13 -29 -36
8 -30 61 95 40 6 -11 -20
13 -12 51 74 51 24 8 -3
18 8 40 54 60 44 27 15
23 26 30 33 70 62 46 32
27 45 20 13 79 80 64 49
31 73 -21 -35 81 109 95 76
34 102 -62 -82 84 138 125 103
37 130 -103 -130 86 165 155 131
40 158 -144 -178 88 194 185 157
44 186 -185 -225 90 222 215 184
42 193 -194 -236 92 238 227 190
38 199 -203 -246 93 255 238 196
34 206 -213 -257 94 271 251 202
31 213 -222 -267 95 287 262 209
28 219 -230 -277 96 304 273 214
23 187 -215 -263 78 267 236 184
18 153 -197 -246 59 228 196 152
13 119 -180 -230 39 189 157 119
8 86 -163 -214 21 150 117 88
3 52 -146 -197 2 111 78 56
-2 33 -128 -180 -17 76 53 36
-6 15 -110 -162 -34 42 27 18
-10 -4 -92 -145 -52 7 2 -2
-14 -22 -73 -128 -70 -28 -24 -21
-17 -40 -56 -110 -88 -63 -50 -39
-18 -40 -45 -95 -78 -58 -48 -38
-17 -38 -34 -80 -68 -51 -44 -36
-16 -36 -23 -66 -58 -44 -39 -34
-15 -34 -12 -51 -47 -36 -35 -32
-15 -33 -2 -36 -36 -30 -31 -30
-14 -31 3 -30 -32 -28 -29 -28
-13 -29 7 -24 -28 -26 -27 -27
-12 -27 10 -18 -24 -24 -26 -25
-11 -25 14 -12 -20 -22 -24 -24
-10 -24 17 -6 -16 -20 -23 -23
-9 -23 18 -5 -15 -19 -22 -22
-9 -23 18 -5 -16 -20 -22 -22
-10 -23 18 -4 -16 -21 -23 -22
-10 -23 18 -4 -17 -22 -23 -22
-10 -23 18 -4 -17 -23 -23 -22
-11 -22 19 -2 -18 -24 -24 -23
-11 -23 20 0 -18 -24 -24 -23
-11 -24 21 2 -17 -24 -24 -23
-11 -25 22 3 -17 -24 -24 -23
-11 -25 22 4 -17 -24 -24 -23
-11 -26 23 5 -16 -24 -25 -24
-11 -26 24 5 -16 -24 -25 -24
-11 -25 24 5 -16 -24 -25 -24
-11 -25 25 5 -16 -24 -25 -24
-11 -25 25 5 -16 -24 -25 -24
-10 -24 26 5 -15 -25 -25 -24
-10 -24 26 6 -15 -25 -25 -24
-11 -24 26 7 -15 -26 -25 -25
-11 -24 26 8 -15 -26 -25 -25
-11 -24 26 8 -15 -26 -25 -25
-12 -24 27 9 -15 -27 -26 -26
-11 -24 27 9 -14 -26 -26 -26
-10 -24 27 9 -14 -25 -25 -25
-9 -24 27 9 -13 -24 -25 -25
-9 -24 27 9 -13 -23 -25 -25
