I II V1 V2 V3 V4 V5 V6
-4 0 0 1 2 -12 -7 -24
-2 1 2 1 2 -12 -7 -23
3 1 3 2 4 -10 -5 -22
1 -3 1 0 3 -11 -5 -23
-4 -4 -2 -3 0 -13 -8 -23
-4 -3 1 -2 2 -13 -8 -22
-4 -4 0 -2 2 -13 -7 -23
-7 -8 -2 -3 1 -13 -7 -23
-8 -10 -2 -5 0 -13 -6 -22
-8 -9 -3 -6 -2 -15 -8 -22
-8 -10 -3 -5 -2 -16 -9 -23
-6 -9 -2 -4 0 -16 -9 -22
1 -5 -2 -3 1 -14 -7 -20
3 -3 -3 -3 1 -13 -5 -19
-2 -6 -4 -4 -2 -14 -6 -20
-4 -6 -5 -5 -2 -13 -6 -20
-3 -4 -5 -5 -2 -13 -6 -19
-5 -6 -6 -7 -4 -14 -8 -20
-8 -11 -7 -8 -6 -16 -10 -21
-8 -12 -6 -8 -6 -16 -9 -21
-4 -7 -5 -7 -5 -15 -8 -19
1 -2 -3 -6 -3 -14 -7 -19
3 0 -4 -6 -3 -15 -9 -20
2 -5 -5 -8 -5 -16 -11 -20
-3 -9 -7 -8 -7 -16 -11 -20
-6 -11 -7 -9 -8 -16 -11 -20
-7 -9 -6 -9 -8 -16 -11 -18
-6 -7 -6 -10 -9 -17 -12 -18
-6 -7 -7 -11 -8 -17 -12 -18
-8 -10 -8 -12 -9 -18 -12 -19
-10 -12 -9 -14 -11 -21 -14 -21
-8 -11 -7 -12 -10 -19 -12 -18
-3 -9 -6 -11 -9 -18 -12 -16
-2 -9 -7 -12 -9 -18 -13 -17
-8 -12 -7 -12 -8 -17 -12 -15
-11 -12 -7 -12 -8 -16 -11 -13
-5 -9 -6 -12 -8 -17 -12 -13
2 -6 -8 -12 -9 -17 -13 -14
-2 -7 -8 -11 -9 -16 -12 -14
-5 -8 -7 -11 -9 -16 -13 -14
-2 -7 -5 -11 -9 -15 -11 -12
-2 -6 -5 -10 -9 -15 -11 -11
-6 -9 -4 -9 -9 -15 -11 -9
-5 -11 -6 -11 -12 -16 -13 -11
-4 -9 -6 -12 -11 -15 -13 -10
-6 -8 -7 -12 -12 -15 -13 -9
-7 -8 -7 -12 -12 -15 -12 -9
-2 -5 -7 -12 -12 -14 -12 -8
-3 -4 -6 -10 -10 -13 -10 -8
-7 -10 -7 -12 -12 -15 -12 -9
-5 -12 -10 -16 -16 -18 -15 -11
1 -10 -9 -15 -16 -18 -15 -12
2 -8 -8 -13 -13 -16 -14 -10
-2 -6 -7 -12 -12 -13 -12 -8
-4 -6 -7 -12 -12 -13 -12 -8
-5 -6 -8 -12 -13 -14 -14 -8
-4 -5 -7 -11 -13 -13 -13 -7
-5 -7 -8 -12 -14 -13 -13 -8
-9 -11 -10 -15 -18 -15 -15 -12
-14 -14 -12 -16 -20 -18 -16 -12
-15 -15 -12 -16 -20 -18 -16 -12
-11 -15 -12 -16 -20 -18 -17 -12
-8 -13 -10 -16 -20 -17 -16 -10
-8 -13 -9 -15 -19 -15 -14 -8
-8 -15 -9 -15 -19 -14 -14 -6
-5 -13 -9 -14 -18 -13 -13 -5
-5 -9 -10 -15 -19 -14 -14 -6
-11 -12 -11 -16 -21 -15 -15 -9
-17 -17 -15 -19 -23 -18 -17 -11
-15 -18 -14 -19 -23 -18 -18 -12
-10 -14 -13 -18 -23 -17 -17 -11
-9 -12 -11 -16 -22 -15 -16 -9
-8 -10 -8 -14 -19 -13 -14 -5
-2 -3 -6 -12 -18 -13 -14 -5
4 0 -6 -12 -17 -11 -14 -4
0 -7 -8 -13 -19 -12 -15 -6
-6 -13 -9 -14 -20 -13 -15 -6
-8 -14 -10 -16 -22 -15 -16 -6
-10 -14 -11 -15 -22 -14 -16 -6
-12 -14 -11 -15 -22 -13 -15 -5
-10 -14 -10 -15 -22 -14 -16 -5
-7 -12 -10 -14 -21 -15 -16 -4
-4 -11 -10 -14 -21 -15 -15 -5
-4 -10 -11 -15 -21 -16 -16 -6
-5 -11 -10 -15 -21 -15 -16 -5
-5 -9 -10 -14 -20 -14 -15 -4
-3 -6 -10 -14 -19 -13 -15 -3
-2 -8 -12 -16 -21 -14 -16 -4
-3 -11 -12 -18 -23 -15 -17 -5
-4 -10 -10 -17 -22 -14 -16 -3
-6 -9 -9 -15 -21 -12 -14 0
-10 -11 -11 -16 -22 -14 -15 -2
-14 -13 -12 -16 -23 -15 -16 -3
-12 -15 -12 -15 -22 -14 -17 -2
-8 -15 -12 -15 -22 -14 -17 -2
-7 -12 -12 -15 -21 -13 -16 0
-8 -9 -10 -14 -20 -13 -14 1
-8 -9 -9 -14 -21 -14 -14 0
-8 -12 -10 -15 -22 -14 -15 0
-8 -15 -11 -15 -23 -14 -17 -2
-8 -16 -13 -17 -24 -16 -19 -3
-8 -16 -14 -18 -25 -18 -21 -4
-8 -15 -14 -18 -25 -17 -21 -4
-8 -14 -12 -16 -24 -15 -19 -3
-8 -12 -9 -14 -21 -13 -16 1
-9 -12 -11 -16 -22 -14 -16 0
-10 -13 -12 -17 -23 -14 -16 0
-8 -14 -14 -18 -24 -17 -19 -3
-11 -17 -13 -17 -23 -16 -18 -2
-13 -15 -11 -16 -22 -15 -18 0
-7 -9 -9 -13 -20 -12 -14 3
0 -7 -9 -12 -20 -12 -15 4
-8 -14 -11 -15 -23 -15 -17 0
-15 -22 -13 -17 -25 -17 -18 -3
-10 -19 -13 -17 -24 -16 -17 -2
-6 -14 -12 -16 -23 -15 -16 0
-7 -15 -12 -17 -24 -15 -17 0
-7 -13 -12 -16 -23 -15 -15 1
-4 -8 -11 -14 -21 -12 -13 3
-3 -6 -9 -15 -21 -13 -14 3
-5 -8 -9 -15 -21 -13 -14 2
-5 -9 -10 -15 -21 -13 -14 2
-6 -11 -10 -15 -21 -14 -16 0
-8 -15 -12 -17 -23 -16 -18 -3
-11 -17 -13 -18 -24 -18 -19 -4
-11 -14 -12 -17 -23 -17 -17 -3
-8 -9 -9 -14 -21 -14 -13 1
-2 -5 -7 -12 -19 -12 -12 4
1 -6 -9 -14 -20 -11 -13 2
-4 -11 -11 -15 -22 -12 -13 1
-7 -13 -12 -16 -23 -14 -15 0
-8 -13 -12 -17 -24 -15 -15 0
-7 -12 -10 -16 -23 -14 -14 1
-3 -11 -10 -15 -22 -14 -15 0
-3 -11 -10 -15 -22 -15 -15 -2
-7 -11 -9 -15 -22 -14 -13 0
-8 -11 -9 -15 -22 -14 -13 1
-6 -9 -8 -15 -21 -14 -13 2
-3 -8 -8 -13 -20 -13 -13 3
-3 -9 -7 -12 -20 -12 -12 4
-5 -12 -9 -14 -22 -13 -13 2
-5 -13 -9 -14 -21 -13 -13 2
-5 -14 -10 -14 -22 -14 -13 1
-9 -17 -11 -16 -23 -15 -14 0
-12 -17 -12 -17 -24 -16 -16 -3
-10 -13 -12 -17 -24 -16 -16 -3
-7 -11 -10 -15 -22 -15 -14 0
-6 -11 -10 -15 -22 -15 -14 -2
-6 -12 -9 -15 -22 -14 -13 0
-6 -11 -9 -14 -22 -14 -13 1
