I II V1 V2 V3 V4 V5 V6
11 10 -8 0 8 11 7 9
10 10 -7 1 8 11 7 9
9 9 -6 2 8 11 6 8
7 9 -5 4 9 11 6 8
6 8 -4 5 9 11 5 7
5 8 -3 6 9 11 5 7
4 7 -2 7 10 12 3 5
3 7 -2 7 10 12 2 4
2 6 -2 8 10 12 1 3
1 6 -2 8 10 12 0 2
0 6 -2 8 10 12 -2 1
-2 4 0 9 11 11 -3 0
-3 3 0 9 11 11 -3 0
-4 1 0 9 11 11 -4 0
-5 0 0 9 11 11 -4 0
-5 -2 0 9 11 11 -4 0
-6 -3 1 8 11 10 -5 -2
-6 -3 1 8 11 10 -5 -2
-6 -3 1 8 11 10 -6 -3
-6 -3 1 8 11 10 -6 -3
-6 -3 1 8 11 10 -6 -3
-6 -2 2 8 11 11 -7 -4
-6 -2 2 8 11 11 -7 -4
-7 -2 2 8 11 10 -7 -4
-7 -2 2 8 11 10 -7 -4
-7 -2 2 8 11 10 -7 -4
-8 -2 1 7 10 9 -8 -5
-8 -3 1 7 10 9 -8 -5
-8 -3 1 7 10 9 -8 -5
-8 -4 1 7 10 9 -8 -5
-8 -4 1 7 10 9 -8 -5
-8 -5 1 7 9 8 -8 -5
-8 -5 1 6 9 8 -8 -5
-8 -5 1 6 8 7 -8 -5
-8 -5 1 5 8 7 -8 -5
-8 -5 1 5 8 7 -8 -5
-8 -5 0 4 7 6 -9 -5
-8 -5 0 4 7 6 -9 -5
-8 -5 0 4 7 6 -8 -6
-8 -5 0 4 7 6 -8 -6
-8 -5 0 4 7 6 -8 -6
-8 -6 1 5 7 7 -7 -7
-8 -6 1 5 7 7 -7 -7
-9 -6 1 5 6 6 -7 -7
-9 -6 1 5 6 6 -7 -7
-9 -6 1 5 6 6 -7 -7
-10 -6 0 5 5 5 -8 -7
-9 -6 0 5 5 5 -8 -7
-9 -6 0 5 5 6 -8 -7
-8 -6 0 5 5 6 -8 -7
-8 -6 0 5 5 6 -8 -7
-7 -5 1 6 6 7 -8 -6
-7 -5 1 6 6 7 -8 -6
-7 -5 1 6 6 7 -8 -6
-7 -5 1 6 6 7 -8 -6
-7 -5 1 6 6 7 -8 -6
-7 -5 1 5 5 6 -8 -6
-7 -5 1 5 5 6 -8 -6
-7 -5 1 5 5 6 -8 -6
-7 -5 1 5 5 6 -8 -6
-7 -5 1 5 5 6 -8 -6
-8 -4 1 4 4 5 -8 -7
-8 -4 1 4 4 5 -7 -7
-7 -4 1 4 4 5 -7 -7
-7 -4 1 4 4 5 -6 -7
-7 -4 1 4 4 5 -6 -7
-6 -3 0 4 5 6 -5 -6
-6 -3 0 4 5 6 -5 -6
-7 -3 0 4 5 6 -6 -6
-7 -3 0 4 5 6 -6 -6
-7 -3 0 4 5 6 -6 -6
-8 -4 1 5 5 6 -7 -5
-8 -4 1 5 5 6 -7 -5
-8 -4 1 5 5 6 -6 -5
-8 -4 1 5 5 6 -6 -5
-8 -4 1 5 5 6 -6 -5
-8 -3 0 6 4 7 -5 -4
-8 -3 0 6 4 6 -5 -4
-7 -3 0 6 4 6 -5 -5
-7 -3 0 6 4 5 -5 -5
-7 -3 0 6 4 5 -5 -5
-6 -4 0 5 4 4 -6 -6
-6 -3 0 5 4 4 -6 -6
-6 -3 0 5 4 4 -6 -6
-6 -2 0 5 4 4 -6 -6
-6 -2 0 5 4 4 -6 -6
-6 0 1 5 5 5 -6 -5
-6 -2 1 5 5 5 -6 -5
-6 -2 1 5 5 5 -6 -5
-6 -3 1 5 5 5 -6 -5
-6 -3 1 5 5 5 -6 -5
-6 -4 1 6 5 5 -5 -6
-6 -3 1 6 5 5 -5 -6
-6 -3 1 5 5 5 -5 -6
-6 -2 1 5 5 5 -5 -6
-6 -2 1 5 5 5 -5 -6
-7 0 0 4 4 5 -4 -6
-7 0 0 4 4 5 -4 -6
-6 0 1 4 4 4 -5 -6
-6 0 1 4 4 4 -5 -6
-6 0 1 4 4 4 -5 -6
-5 -2 2 5 4 3 -6 -7
-6 -2 2 5 4 3 -6 -7
-6 -2 2 4 3 3 -6 -7
-7 -2 2 4 3 3 -6 -7
-7 -2 2 4 3 3 -6 -7
-8 -2 1 3 2 2 -6 -7
-8 -2 1 3 2 2 -6 -7
-8 -3 1 3 1 2 -7 -7
-8 -3 1 3 1 2 -7 -7
-8 -3 1 3 1 2 -7 -7
-8 -4 1 4 0 2 -8 -8
-8 -4 1 4 0 2 -8 -8
-8 -3 1 4 0 2 -8 -7
-8 -3 1 4 0 2 -8 -7
-8 -3 1 4 0 2 -8 -7
-7 -2 2 4 1 1 -8 -6
-7 -3 2 4 1 1 -8 -6
-7 -3 2 4 1 1 -8 -6
-7 -4 2 4 1 1 -8 -6
-7 -4 2 4 1 1 -8 -6
-8 -5 2 4 1 0 -9 -6
-8 -5 2 4 1 0 -9 -7
-8 -5 2 3 0 0 -9 -7
-8 -5 2 3 0 0 -9 -8
-8 -5 2 3 0 0 -9 -8
-8 -4 1 2 -2 0 -10 -9
-9 -4 1 2 -2 0 -10 -9
-9 -5 2 2 -2 1 -10 -9
-10 -5 2 2 -2 1 -10 -9
-10 -5 2 2 -2 1 -10 -9
-11 -6 3 3 0 2 -9 -8
-10 -6 3 3 0 2 -9 -8
-10 -5 2 3 0 1 -9 -8
-9 -5 2 3 0 1 -9 -8
-9 -5 2 3 0 1 -9 -8
-8 -4 1 2 -2 0 -9 -8
-8 -4 1 2 -2 0 -10 -8
-8 -4 1 2 -2 -2 -10 -8
-8 -4 1 2 -2 -2 -11 -8
-8 -4 1 2 -2 -2 -11 -8
-9 -5 2 3 -2 -3 -12 -9
-9 -5 2 3 -2 -3 -11 -9
-9 -5 2 3 -2 -3 -10 -9
-9 -5 2 3 -2 -3 -9 -9
-9 -5 2 3 -2 -3 -9 -9
-9 -5 2 2 -2 -2 -8 -9
-9 -5 2 2 -2 -2 -8 -9
-9 -5 2 2 -2 -2 -8 -9
-9 -5 2 2 -2 -2 -8 -9
