I II V1 V2 V3 V4 V5 V6
-20 9 -7 -15 -47 -69 -36 -38
-16 13 -6 -15 -46 -72 -36 -43
-12 19 -3 -12 -43 -63 -28 -40
-13 21 -4 -13 -43 -67 -29 -30
-14 19 -4 -11 -40 -63 -28 -29
-18 13 -2 -2 -36 -55 -29 -27
-19 15 -4 -4 -36 -53 -26 -25
-19 16 -2 -12 -33 -56 -20 -16
-20 15 -4 -13 -32 -54 -19 -13
-19 15 -5 -13 -33 -53 -21 -23
-17 21 -4 -13 -31 -54 -20 -18
-18 15 -4 -11 -28 -43 -17 -22
-15 16 -2 -5 -24 -38 -10 -22
-14 18 -2 -4 -23 -40 -8 -18
-15 18 -4 -5 -22 -42 -10 -9
-11 21 -4 -2 -19 -38 -12 -19
-12 20 -4 -8 -15 -35 -14 -21
-13 18 -4 -7 -15 -37 -13 -14
-13 21 -5 -5 -15 -36 -7 -17
-15 18 -6 -2 -15 -30 -1 -17
-14 17 -4 -6 -12 -23 -5 -13
-13 20 -1 6 -7 -19 -3 -6
-9 20 -2 -2 -10 -24 -4 -11
-8 20 -3 -8 -11 -26 -1 -11
-9 21 -3 -6 -9 -25 2 -17
-9 24 -3 -6 -7 -16 7 -8
-9 28 -3 -5 -5 -17 6 -8
-11 24 -4 -8 -5 -18 4 -11
-8 21 -5 -5 -6 -18 0 -9
-8 21 -5 -8 -7 -14 -1 -5
-9 23 -4 -8 -8 -13 -3 -13
-9 20 -5 -8 -7 -23 -1 5
-11 18 -4 -10 -7 -19 1 9
-12 18 -5 -8 -7 -19 4 -5
-11 20 -3 -4 -5 -15 3 6
-12 21 -6 -10 -6 -17 -3 2
-8 19 -6 -9 -6 -10 2 -5
-10 18 -4 -8 -4 -11 5 -6
-12 19 -2 -11 -3 -17 6 -7
-10 20 -3 -8 -5 -17 6 -6
-10 18 -3 -11 -6 -19 6 -5
-12 16 -2 -10 -4 -15 3 -10
-7 20 -4 -12 -8 -20 -1 -3
-7 20 -5 -12 -8 -21 -4 -9
-9 18 -5 -11 -6 -19 0 -13
-10 22 -5 -7 -4 -16 3 -7
-8 25 -5 -3 -6 -8 -2 -4
-9 21 -4 -3 -3 -8 2 -11
-8 16 -4 -8 -3 -12 6 -11
-6 19 -4 -7 -5 -19 3 -15
-8 19 -2 -7 -4 -16 0 -16
-15 18 -2 -5 -3 -9 1 -12
-18 16 -2 -4 -3 -12 4 -1
-16 12 -3 -4 -4 -15 5 -1
-14 14 -2 -5 -2 -4 7 4
-13 19 -2 -3 -1 6 7 1
-11 19 -2 0 -2 -5 3 -3
-7 24 -1 -3 0 -8 6 4
-6 23 -1 -3 0 -11 5 6
-8 22 0 -1 -1 -11 -1 -4
-12 21 0 -3 0 -12 2 -11
-15 17 0 -4 0 -11 3 -4
-15 15 -1 0 1 2 2 -5
-15 15 -1 -2 2 -6 1 -1
-11 16 -2 -4 1 -10 -2 -2
-10 19 -1 -2 1 -5 2 2
-12 18 0 0 1 -6 0 4
-12 17 -1 -3 3 -7 1 -1
-11 18 0 2 4 -7 2 -2
-14 21 0 1 3 -8 1 -9
-14 24 2 1 3 -6 1 -4
-13 23 4 7 6 -3 2 -7
-14 24 2 5 4 -5 5 7
-13 21 2 1 4 -3 4 -1
