I II V1 V2 V3 V4 V5 V6
-10 -22 0 -16 -31 -35 -26 -21
-9 -21 0 -17 -31 -33 -25 -22
-9 -20 0 -18 -31 -34 -24 -21
-10 -23 0 -17 -31 -32 -23 -22
-9 -23 0 -17 -32 -32 -23 -22
-12 -24 -1 -18 -34 -35 -24 -24
-12 -21 -1 -17 -34 -34 -23 -21
-13 -19 -2 -18 -34 -36 -25 -23
-14 -19 -3 -18 -35 -37 -28 -28
-14 -18 -2 -15 -32 -34 -24 -27
-13 -20 1 -13 -29 -32 -20 -24
-11 -21 3 -14 -29 -31 -20 -24
-10 -17 3 -15 -28 -29 -18 -22
-11 -16 -2 -16 -30 -29 -19 -24
-10 -16 1 -12 -27 -27 -19 -21
-12 -16 1 -12 -28 -29 -21 -21
-11 -14 -1 -14 -30 -31 -23 -21
-4 -11 -2 -14 -30 -32 -23 -21
-4 -11 -2 -16 -32 -35 -25 -24
-7 -12 -2 -17 -33 -35 -25 -28
-3 -8 -4 -17 -31 -33 -24 -26
-6 -10 -7 -21 -33 -32 -24 -25
-10 -11 -9 -23 -33 -31 -23 -25
-13 -12 -8 -22 -29 -24 -19 -26
-17 -18 -5 -17 -20 -14 -11 -23
-15 -14 -4 -13 -12 -3 -1 -16
-9 -9 -9 -10 -1 17 13 -4
2 4 -15 -4 17 45 37 13
12 12 -19 3 35 73 61 27
20 16 -27 6 51 101 86 45
25 25 -35 14 76 140 122 70
32 35 -41 24 104 187 162 96
41 47 -42 36 128 231 199 118
57 67 -46 46 151 275 243 144
75 89 -62 40 158 311 288 175
94 115 -99 13 151 344 336 212
108 139 -165 -38 129 369 383 250
126 168 -252 -100 96 386 421 282
143 187 -329 -154 64 388 442 301
152 200 -365 -184 38 371 438 305
151 192 -383 -205 13 338 408 288
148 165 -388 -211 1 307 365 258
134 133 -366 -207 -7 272 308 217
120 114 -327 -199 -13 235 249 175
94 80 -280 -184 -18 192 175 121
58 49 -226 -151 -14 147 107 71
30 28 -175 -128 -34 76 44 31
3 9 -136 -121 -71 1 -6 -1
-13 -4 -99 -108 -88 -48 -38 -25
-18 -11 -71 -92 -93 -81 -58 -39
-22 -14 -52 -78 -87 -89 -63 -44
-20 -10 -40 -62 -70 -74 -54 -40
-14 -7 -28 -49 -56 -61 -46 -37
-14 -7 -22 -39 -47 -53 -43 -37
-10 -5 -15 -29 -39 -46 -39 -34
-10 -5 -12 -22 -37 -46 -40 -35
-9 -6 -6 -15 -32 -45 -41 -37
-8 -8 -2 -9 -29 -45 -44 -42
-9 -14 0 -9 -29 -47 -47 -46
-12 -19 5 -8 -27 -47 -46 -45
-15 -22 7 -7 -26 -48 -46 -45
-13 -21 9 -4 -23 -46 -44 -41
-5 -17 11 -5 -24 -46 -43 -40
-7 -21 8 -10 -29 -50 -46 -42
-12 -26 8 -9 -33 -52 -48 -43
-13 -25 8 -8 -34 -53 -47 -40
-15 -25 9 -7 -33 -55 -46 -39
-16 -23 6 -7 -34 -56 -50 -41
-15 -21 5 -6 -32 -57 -52 -45
-15 -17 9 -4 -28 -57 -54 -53
-11 -9 13 -2 -26 -55 -51 -56
-11 -8 13 -3 -24 -53 -49 -48
-14 -13 15 -2 -23 -49 -44 -32
-11 -16 14 -3 -25 -50 -44 -28
-9 -17 12 -4 -28 -52 -45 -33
-6 -15 13 -2 -27 -50 -45 -34
-7 -16 13 0 -26 -50 -45 -35
-12 -22 13 0 -25 -53 -48 -38
-15 -26 13 -1 -25 -54 -49 -40
-18 -27 13 0 -23 -52 -48 -40
-15 -24 15 1 -21 -50 -49 -39
-15 -19 14 1 -18 -47 -47 -38
-18 -16 14 -2 -20 -46 -44 -38
-18 -15 11 -2 -21 -46 -45 -39
-20 -18 11 -1 -22 -47 -45 -40
-18 -19 14 3 -19 -46 -46 -39
-14 -16 18 5 -17 -47 -48 -39
-14 -15 21 9 -14 -45 -46 -37
-14 -19 19 7 -15 -48 -49 -40
-14 -18 19 6 -16 -50 -50 -39
-12 -15 22 9 -11 -45 -46 -36
-12 -14 25 13 -6 -40 -42 -34
-15 -17 23 11 -7 -39 -43 -35
-19 -19 21 12 -7 -39 -46 -36
-13 -14 25 13 -7 -38 -44 -33
-11 -10 26 16 -5 -37 -43 -31
-11 -10 25 16 -5 -39 -44 -31
-13 -8 23 18 -4 -39 -46 -32
-14 -6 23 19 -1 -37 -46 -34
-15 -5 24 20 2 -35 -45 -35
-19 -8 24 21 5 -34 -46 -36
-19 -9 28 23 9 -31 -47 -38
-18 -12 30 25 11 -29 -44 -36
-22 -16 32 29 14 -26 -44 -34
-18 -17 32 29 13 -25 -44 -34
-14 -16 34 34 16 -22 -41 -32
-15 -21 36 39 21 -21 -39 -28
-14 -20 41 46 26 -17 -39 -27
-15 -16 42 47 30 -16 -42 -29
-18 -14 42 49 35 -14 -40 -29
-16 -9 44 51 39 -11 -39 -31
-11 -2 44 53 43 -8 -37 -29
-6 4 46 58 48 -2 -32 -22
-10 2 47 62 52 2 -32 -23
-15 -4 48 64 53 3 -35 -32
-13 -3 50 70 57 7 -33 -36
-15 -4 53 75 62 9 -32 -30
-16 -5 56 80 67 10 -35 -25
-13 -3 60 85 75 14 -31 -21
