I II V1 V2 V3 V4 V5 V6
-16 -27 40 28 -27 -50 -32 -32
-13 -27 65 62 -15 -47 -32 -33
-9 -27 91 96 -3 -44 -32 -34
-5 -28 116 131 11 -40 -32 -35
0 -28 142 164 23 -37 -32 -36
3 -28 168 198 35 -34 -32 -37
21 7 146 183 96 32 13 -6
39 44 123 165 156 98 57 28
58 80 101 148 217 163 102 62
76 116 78 131 277 230 147 96
94 153 56 113 338 296 191 130
82 175 -8 48 388 344 218 154
69 196 -72 -17 438 392 244 178
57 218 -136 -82 487 441 271 202
44 239 -199 -148 537 489 298 227
31 261 -264 -214 588 537 324 251
17 213 -258 -220 426 408 255 201
4 162 -249 -226 260 275 182 149
-10 112 -241 -232 95 143 110 97
-23 61 -233 -238 -70 10 37 46
-36 11 -226 -243 -236 -122 -34 -7
-32 5 -204 -219 -213 -115 -36 -11
-26 -2 -182 -193 -186 -105 -36 -15
-21 -7 -160 -166 -158 -95 -35 -19
-15 -13 -139 -141 -132 -85 -35 -23
-10 -18 -117 -114 -104 -74 -35 -27
-9 -19 -98 -94 -92 -68 -32 -27
-9 -18 -79 -74 -79 -62 -30 -26
-9 -17 -60 -54 -67 -57 -27 -24
-9 -16 -41 -34 -55 -51 -25 -23
-9 -16 -22 -14 -43 -46 -23 -22
-10 -15 -17 -10 -40 -45 -22 -21
-9 -15 -13 -7 -39 -45 -22 -21
-8 -15 -8 -3 -37 -45 -22 -21
-7 -15 -4 1 -36 -45 -22 -21
-6 -15 1 4 -35 -45 -22 -21
-5 -14 2 5 -34 -44 -22 -22
-6 -14 3 6 -34 -44 -22 -23
-7 -14 4 7 -34 -45 -23 -24
-8 -14 5 8 -34 -45 -23 -25
-8 -14 6 8 -34 -45 -23 -25
-9 -13 7 9 -34 -46 -24 -26
-8 -13 7 9 -33 -46 -24 -26
-8 -12 7 10 -32 -45 -24 -25
-7 -12 7 10 -31 -45 -24 -25
-7 -12 7 10 -31 -45 -24 -25
-6 -11 8 11 -30 -44 -23 -24
-5 -11 9 12 -30 -43 -23 -24
-4 -11 10 13 -30 -43 -22 -23
-3 -11 11 14 -30 -41 -22 -23
-3 -11 11 14 -30 -41 -22 -23
-2 -11 12 15 -30 -40 -21 -22
-2 -10 12 15 -30 -40 -21 -22
-2 -9 12 14 -29 -40 -21 -23
-2 -8 12 14 -29 -40 -21 -23
-2 -8 12 14 -29 -40 -21 -23
0 -7 12 13 -28 -40 -22 -24
