I II V1 V2 V3 V4 V5 V6
1 28 25 69 53 30 19 11
-2 17 24 62 37 21 12 15
-3 12 23 54 34 28 22 21
-4 10 13 48 27 26 22 15
-9 8 3 36 29 15 10 12
-5 14 20 43 24 26 24 20
-3 22 30 47 28 36 33 22
-3 18 22 38 22 25 21 14
-3 9 18 34 13 21 17 14
12 11 25 35 12 25 21 10
22 5 8 20 5 9 3 -4
21 7 -1 9 -6 -3 -8 -2
12 12 4 8 1 6 5 0
4 6 0 9 1 7 5 5
-3 0 -11 -2 -9 -6 -8 4
-4 6 0 -1 -7 3 4 9
0 12 14 17 0 17 14 6
0 8 16 12 -5 10 6 5
-8 3 10 2 -6 6 3 2
-17 5 19 9 4 16 13 2
-15 2 11 5 -10 4 -1 -5
-9 -1 3 -3 -20 -8 -12 -4
-7 -1 9 -1 -15 3 0 0
-11 -5 8 -3 -15 1 -3 1
-16 -12 -5 -17 -28 -13 -14 -3
-15 -10 -2 -16 -30 -3 0 2
-17 -7 12 -6 -20 2 1 -3
-18 -5 12 -8 -23 -7 -10 -7
-12 -5 14 -11 -25 -6 -8 -5
-13 3 21 -2 -16 4 1 1
-18 -3 15 -1 -20 -5 -10 -7
-17 -10 6 -11 -32 -16 -17 -6
-13 -5 4 -14 -32 -9 -8 -5
-15 -5 0 -18 -32 -11 -10 -6
-17 -12 -8 -28 -37 -21 -19 -1
-15 -9 -4 -19 -35 -9 -5 5
-19 -5 12 -6 -25 -1 2 -1
-22 -7 8 -11 -28 -12 -13 -8
-16 -11 3 -10 -30 -10 -10 -5
-20 -5 11 -7 -14 0 0 2
-25 -4 12 -4 -17 -9 -13 -5
-24 -13 3 -11 -41 -17 -19 -6
-20 -7 5 -10 -37 -7 -8 1
-20 -5 7 -5 -34 -7 -9 -1
-21 -13 -2 -13 -36 -18 -20 -6
-26 -11 3 -11 -25 -6 -6 1
-30 -5 18 -4 -23 4 2 2
-34 -8 19 -9 -22 -4 -7 -4
-26 -10 12 -11 -27 -11 -14 -6
-23 -10 15 0 -27 -4 -6 -6
-20 -7 9 -6 -28 -12 -16 -6
-15 -9 5 -18 -39 -20 -23 -1
-18 -12 7 -12 -38 -14 -15 -5
-17 -14 2 -16 -41 -15 -17 -6
-18 -12 -2 -20 -46 -22 -24 -4
-18 -8 3 -20 -44 -10 -8 0
-18 4 14 -8 -35 -3 -3 -5
-25 2 8 -3 -33 -8 -10 -8
-26 -10 13 -7 -30 -10 -12 -7
-28 -9 18 -3 -20 -1 -2 -1
-33 -10 11 -9 -22 -8 -13 -2
-35 -15 0 -20 -31 -19 -22 -6
-31 -13 6 -10 -33 -10 -11 -1
-29 -7 9 -10 -28 -9 -10 -3
-25 -9 3 -24 -37 -21 -21 -3
-19 -13 9 -19 -34 -12 -9 3
-25 -10 19 -9 -27 -4 -2 -2
-32 -9 19 -8 -23 -9 -11 -5
-35 -12 18 -3 -31 -10 -11 -2
-41 -8 34 0 -26 -1 -1 0
-51 -17 20 -6 -24 -8 -11 -5
-43 -21 4 -19 -29 -18 -19 -2
-37 -9 9 -15 -31 -9 -8 1
-32 -7 16 -11 -29 -6 -6 2
-24 -10 -3 -30 -35 -23 -22 -4
-20 -11 2 -22 -32 -11 -7 0
-23 -4 8 -7 -30 -5 -5 -8
-21 -3 5 -7 -32 -13 -15 -11
-21 -8 11 -4 -21 -8 -11 -3
-33 -2 20 12 -16 2 0 -1
-29 -5 19 8 -15 -8 -13 -8
-13 -13 2 -21 -31 -25 -26 -9
-14 -13 0 -19 -29 -18 -17 -7
-16 -9 2 -19 -34 -17 -18 -8
-19 -14 2 -28 -34 -25 -25 -6
-16 -7 9 -19 -21 -12 -8 5
-23 11 16 -8 -19 -8 -6 -2
-24 -2 9 -15 -25 -17 -20 -8
-18 -7 13 -11 -25 -17 -18 -9
-20 -6 23 -2 -7 -4 -4 -4
-25 -14 15 -5 -20 -15 -19 -12
-23 -16 2 -20 -30 -25 -27 -10
-22 -12 4 -15 -28 -16 -17 -1
-25 -12 9 -15 -30 -15 -17 -7
-25 -14 0 -24 -33 -25 -28 -11
-16 -8 2 -26 -33 -19 -18 -6
-19 -7 9 -13 -26 -9 -12 -4
-25 -16 10 -10 -25 -17 -21 -6
-24 -14 7 -18 -30 -19 -20 -6
-28 -4 16 -3 -20 -3 -4 0
-28 -9 12 -7 -20 -9 -13 -4
-27 -13 1 -14 -30 -20 -21 -3
-23 -14 4 -8 -21 -12 -13 -1
-23 -4 2 -10 -24 -17 -18 -7
-24 -8 -3 -23 -34 -26 -27 -8
-25 -12 6 -18 -29 -14 -12 4
-31 -7 14 -10 -21 -6 -4 3
-39 -10 12 -7 -22 -11 -10 5
-37 -7 12 -4 -18 -13 -11 4
-35 -1 28 -5 -4 -1 0 2
-35 -10 23 -6 -7 -9 -10 1
-22 -12 0 -17 -29 -22 -21 3
-21 -14 10 -11 -22 -11 -8 3
-24 -18 6 -14 -26 -11 -9 0
-20 -21 -8 -22 -33 -22 -21 0
-9 -6 1 -17 -22 -11 -7 4
-4 2 12 -11 -17 -8 -5 -4
-9 -6 8 -18 -14 -14 -13 -3
-18 -7 7 -22 -22 -17 -16 -7
-14 -9 19 -12 -17 -9 -5 -6
-11 -8 20 -15 -20 -19 -18 -11
-21 -10 3 -23 -29 -27 -25 -7
-31 -10 7 -12 -22 -15 -11 2
