I II V1 V2 V3 V4 V5 V6
0 2 24 32 69 7 -6 0
0 2 24 31 65 7 -6 0
0 2 24 29 61 6 -5 0
0 1 23 27 57 6 -5 0
0 1 23 25 53 5 -4 0
0 1 23 23 49 5 -4 0
0 0 21 21 45 2 -3 1
-2 0 19 19 40 0 -4 1
-2 -2 18 18 37 -3 -4 1
-3 -2 16 16 33 -5 -5 1
-3 -2 15 15 30 -7 -5 1
-4 -3 13 13 26 -8 -6 1
-4 -4 12 11 22 -9 -6 0
-4 -4 11 9 19 -10 -6 0
-4 -5 10 7 15 -11 -6 -2
-4 -5 9 6 12 -12 -6 -2
-4 -6 8 5 10 -14 -6 -3
-4 -6 8 4 8 -16 -7 -3
-5 -7 7 3 6 -18 -8 -3
-5 -7 7 2 4 -20 -9 -3
-5 -7 7 2 2 -21 -9 -3
-6 -8 6 1 1 -22 -10 -4
-5 -8 6 1 0 -21 -9 -4
-4 -7 6 0 0 -21 -8 -4
-3 -7 6 0 -2 -20 -7 -4
-2 -7 6 0 -2 -20 -7 -4
0 -6 5 -2 -3 -20 -6 -3
-2 -7 5 -2 -4 -21 -7 -3
-2 -8 5 -3 -5 -22 -8 -3
-3 -9 5 -3 -6 -23 -9 -3
-3 -10 5 -3 -7 -24 -9 -3
-4 -11 4 -4 -8 -25 -10 -4
-4 -11 4 -5 -8 -25 -10 -4
-5 -12 3 -6 -9 -25 -10 -4
-5 -12 3 -7 -9 -25 -10 -4
-5 -12 3 -7 -9 -25 -10 -4
-6 -13 2 -8 -10 -24 -11 -5
-6 -12 2 -8 -10 -24 -11 -5
-5 -11 2 -8 -10 -25 -11 -5
-5 -10 2 -8 -10 -25 -11 -5
-5 -10 2 -8 -10 -25 -11 -5
-4 -9 2 -7 -10 -26 -11 -6
-5 -10 2 -7 -9 -25 -11 -6
-5 -11 3 -6 -9 -24 -11 -5
-6 -12 3 -6 -8 -23 -11 -5
-6 -12 3 -6 -8 -23 -11 -5
-7 -13 4 -5 -7 -22 -11 -4
-6 -12 4 -5 -6 -22 -11 -4
-6 -11 4 -4 -5 -22 -11 -5
-5 -10 4 -4 -4 -22 -11 -5
-5 -10 4 -4 -4 -22 -11 -5
-4 -9 4 -3 -3 -22 -10 -6
-4 -9 4 -3 -3 -21 -10 -6
-3 -9 4 -3 -2 -21 -10 -7
-3 -9 4 -3 -2 -20 -10 -7
-3 -9 4 -3 -2 -20 -10 -7
-2 -8 4 -2 0 -19 -9 -8
-2 -7 4 -2 1 -18 -8 -7
-2 -6 5 0 2 -17 -7 -6
-2 -5 5 0 3 -16 -6 -5
-2 -4 5 0 4 -16 -6 -4
-2 -3 6 1 5 -15 -5 -3
-2 -3 6 1 5 -14 -5 -3
-3 -4 6 1 6 -13 -5 -3
-3 -4 6 1 6 -12 -5 -3
-3 -4 6 1 6 -12 -5 -3
-4 -5 5 2 7 -11 -6 -4
-4 -5 5 2 7 -11 -6 -4
-4 -5 5 2 7 -12 -7 -4
-4 -5 5 2 7 -12 -7 -4
-4 -5 5 2 7 -12 -7 -4
-4 -5 5 3 8 -13 -8 -4
-4 -5 5 3 8 -12 -8 -4
-4 -5 5 3 8 -11 -7 -3
-4 -5 5 3 8 -10 -7 -3
-4 -5 5 3 8 -10 -7 -3
-3 -6 5 2 9 -9 -6 -2
-3 -6 5 2 9 -10 -6 -2
-4 -6 5 2 8 -11 -6 -2
-4 -6 5 2 8 -12 -6 -2
-4 -6 5 2 8 -12 -6 -2
-5 -7 4 3 7 -13 -7 -3
-5 -7 4 3 7 -12 -7 -3
-4 -7 4 3 7 -11 -7 -4
-4 -7 4 3 7 -10 -7 -4
-4 -7 4 3 7 -10 -7 -4
-3 -6 5 2 8 -9 -7 -5
-3 -6 4 2 7 -10 -7 -5
-3 -5 3 1 6 -11 -7 -5
-3 -5 2 1 5 -12 -7 -5
-3 -5 2 1 5 -12 -7 -5
-3 -4 1 0 4 -13 -6 -4
-3 -4 2 0 4 -12 -5 -3
-2 -4 2 0 4 -11 -4 -2
-2 -4 3 0 4 -10 -3 0
-2 -4 3 0 4 -10 -2 1
0 -2 4 1 5 -9 0 2
0 1 4 1 5 -9 0 2
1 3 4 1 5 -9 0 2
1 5 4 1 5 -9 0 2
1 6 4 1 5 -9 0 2
2 8 5 2 6 -8 1 2
2 10 5 2 7 -7 2 3
2 11 5 2 8 -7 3 4
2 13 5 2 9 -6 4 5
2 14 5 2 10 -6 5 6
2 15 4 1 11 -5 6 7
2 16 4 2 12 -4 6 7
2 16 4 3 12 -4 6 8
2 17 4 4 13 -3 6 8
2 17 4 4 13 -3 6 8
