I II V1 V2 V3 V4 V5 V6
-8 -6 10 4 0 -3 -5 -7
-8 -6 10 4 0 -3 -5 -7
-8 -6 10 4 0 -3 -5 -7
-8 -6 10 4 0 -3 -4 -7
-8 -6 10 4 0 -3 -4 -7
-8 -6 10 4 0 -3 -4 -7
-7 -7 11 3 0 -3 -3 -7
-7 -7 11 3 0 -3 -3 -7
-7 -7 11 3 1 -2 -3 -7
-7 -7 11 3 1 -2 -3 -7
-7 -7 11 3 1 -2 -3 -7
-8 -7 11 4 2 0 -4 -6
-8 -7 11 4 2 0 -4 -6
-8 -7 11 4 1 -2 -4 -7
-8 -7 11 4 1 -2 -4 -7
-8 -7 11 4 1 -2 -4 -7
-8 -6 10 4 0 -3 -5 -8
-8 -6 10 4 0 -3 -5 -8
-8 -6 10 4 0 -3 -4 -8
-8 -6 10 4 0 -3 -4 -8
-8 -6 10 4 0 -3 -4 -8
-7 -7 11 5 0 -3 -3 -7
-7 -7 11 5 0 -3 -3 -7
-7 -6 11 5 0 -3 -4 -7
-7 -6 11 5 0 -3 -4 -7
-7 -6 11 5 0 -3 -4 -7
-7 -5 11 5 -2 -3 -5 -8
-7 -6 11 5 -2 -3 -5 -8
-7 -7 11 5 -2 -4 -5 -8
-7 -8 11 5 -2 -4 -5 -8
-7 -8 11 5 -2 -4 -5 -8
-8 -9 11 4 -2 -5 -5 -8
-8 -8 11 4 -2 -5 -5 -8
-8 -7 11 4 -2 -5 -5 -8
-8 -6 11 4 -2 -5 -5 -8
-8 -6 11 4 -2 -5 -5 -8
-9 -5 10 3 -3 -6 -6 -8
-9 -6 10 3 -3 -6 -6 -8
-9 -6 10 3 -3 -6 -6 -8
-9 -7 10 3 -3 -6 -6 -8
-9 -7 10 3 -3 -6 -6 -8
-8 -8 10 2 -4 -5 -7 -9
-8 -8 10 2 -4 -5 -7 -9
-8 -8 10 2 -4 -5 -7 -9
-8 -8 10 2 -4 -5 -7 -9
-8 -8 10 2 -4 -5 -7 -9
-9 -8 10 2 -4 -6 -6 -9
-9 -7 10 2 -4 -6 -6 -9
-9 -7 9 1 -4 -7 -7 -10
-9 -6 9 1 -4 -7 -7 -10
-9 -6 9 1 -4 -7 -7 -10
-9 -5 8 0 -5 -8 -8 -11
-9 -6 8 0 -5 -8 -8 -11
-9 -7 8 0 -5 -8 -7 -10
-9 -8 8 0 -5 -8 -7 -10
-9 -9 8 0 -5 -8 -7 -10
-9 -10 8 0 -5 -7 -6 -9
-9 -10 8 0 -6 -8 -6 -9
-9 -10 8 0 -6 -8 -6 -10
-9 -10 8 0 -7 -9 -6 -10
-9 -10 8 0 -7 -9 -6 -10
-9 -10 8 -2 -8 -10 -7 -11
