I II V1 V2 V3 V4 V5 V6
8 -1 -13 -9 -30 -29 -3 -28
4 -1 -12 -5 -27 -25 -1 -26
-3 -3 -12 -5 -28 -26 -1 -24
0 -5 -14 -7 -29 -29 -1 -25
4 -6 -13 -7 -30 -29 -1 -25
1 -6 -13 -9 -32 -29 -1 -25
1 -5 -14 -12 -34 -32 -3 -27
1 -7 -14 -10 -34 -32 -3 -27
-1 -10 -15 -12 -36 -35 -6 -29
1 -9 -16 -13 -37 -36 -7 -32
2 -10 -15 -12 -36 -37 -7 -32
4 -8 -15 -11 -36 -35 -8 -33
0 -7 -14 -11 -36 -36 -8 -33
-12 -11 -12 -10 -38 -37 -7 -32
-10 -10 -12 -11 -39 -38 -8 -32
-5 -9 -15 -14 -42 -39 -10 -35
-1 -11 -16 -16 -43 -42 -11 -35
-3 -12 -18 -16 -44 -42 -12 -36
-7 -13 -17 -15 -45 -42 -11 -35
-8 -13 -16 -16 -46 -43 -12 -35
-8 -14 -18 -17 -47 -43 -11 -35
-7 -16 -19 -17 -48 -44 -12 -37
-4 -15 -17 -17 -48 -46 -12 -36
-5 -13 -16 -16 -48 -46 -12 -36
-4 -12 -19 -17 -48 -45 -11 -37
-1 -9 -19 -16 -47 -46 -12 -37
0 -11 -21 -19 -49 -49 -15 -39
0 -13 -21 -18 -50 -48 -15 -41
-3 -13 -22 -19 -52 -49 -15 -40
-6 -15 -22 -19 -52 -49 -15 -41
-7 -13 -22 -18 -51 -48 -14 -39
-12 -14 -22 -17 -52 -49 -14 -39
-10 -14 -22 -18 -52 -50 -14 -39
-8 -13 -22 -18 -53 -51 -14 -41
-9 -13 -21 -18 -53 -51 -14 -41
-6 -9 -19 -16 -50 -51 -12 -39
-4 -10 -21 -17 -52 -51 -14 -40
-5 -12 -20 -15 -51 -51 -12 -40
-1 -11 -20 -16 -51 -50 -13 -41
3 -9 -21 -17 -52 -52 -15 -43
1 -10 -21 -18 -53 -52 -16 -43
-2 -10 -21 -18 -54 -52 -15 -42
-8 -11 -22 -19 -55 -55 -16 -43
-10 -9 -19 -16 -53 -53 -14 -40
-10 -8 -17 -15 -54 -52 -12 -38
-13 -7 -18 -17 -57 -56 -13 -39
-11 -6 -18 -18 -58 -57 -14 -41
-10 -5 -19 -19 -56 -55 -13 -40
-7 -5 -20 -16 -52 -52 -12 -39
-3 -4 -20 -11 -43 -44 -9 -37
-6 -8 -16 2 -29 -34 -4 -34
3 -13 -12 21 -11 -19 5 -27
11 -21 -6 40 8 -4 13 -23
17 -24 -1 53 19 5 19 -18
21 -18 -3 55 24 13 24 -12
27 -16 -6 55 30 25 39 -1
31 -10 -10 56 41 41 52 9
32 1 -7 60 60 64 70 26
34 10 -3 58 76 86 87 40
40 27 -6 29 76 97 100 53
38 43 -16 -20 65 107 116 68
39 57 -32 -81 51 119 132 85
41 65 -47 -135 48 144 153 102
41 68 -59 -183 54 174 173 114
42 73 -86 -226 59 204 190 126
43 80 -132 -271 54 229 211 141
38 86 -180 -313 41 244 222 150
31 93 -220 -346 30 256 232 157
23 86 -230 -366 10 256 229 154
12 59 -217 -370 -10 234 201 127
2 11 -180 -343 -20 203 158 85
-12 -28 -152 -319 -43 157 107 41
-26 -54 -128 -308 -88 91 52 -3
-38 -71 -106 -299 -140 22 6 -38
-45 -89 -92 -288 -183 -42 -30 -62
-46 -98 -83 -276 -217 -106 -61 -80
-52 -110 -81 -264 -238 -156 -81 -91
-51 -113 -86 -248 -228 -157 -82 -90
-44 -104 -86 -228 -209 -145 -75 -84
-39 -101 -83 -208 -192 -134 -70 -80
-38 -96 -81 -192 -179 -125 -64 -77
-36 -92 -73 -174 -167 -120 -63 -76
-33 -89 -65 -160 -159 -116 -62 -75
-26 -83 -55 -145 -148 -113 -59 -74
-20 -79 -47 -129 -137 -106 -56 -73
-21 -74 -41 -115 -127 -102 -54 -70
-23 -69 -39 -106 -118 -99 -50 -66
-33 -69 -40 -98 -110 -92 -46 -62
-30 -63 -41 -91 -104 -89 -44 -59
-25 -59 -43 -84 -100 -88 -41 -57
-26 -56 -44 -80 -100 -88 -40 -55
-20 -50 -45 -73 -96 -86 -40 -56
-14 -44 -43 -65 -91 -84 -39 -53
-8 -35 -39 -54 -83 -81 -36 -51
-8 -29 -33 -44 -74 -73 -32 -49
-10 -25 -28 -36 -68 -71 -32 -46
-11 -19 -20 -25 -58 -64 -25 -39
-12 -16 -15 -17 -51 -62 -24 -39
-10 -15 -10 -11 -47 -58 -22 -37
-8 -11 -8 -4 -43 -54 -19 -34
-9 -10 -4 -1 -43 -52 -17 -33
-7 -9 -5 1 -43 -53 -17 -33
-3 -10 -4 4 -38 -51 -18 -33
-2 -13 -5 7 -39 -51 -17 -34
-2 -5 -6 8 -37 -50 -16 -31
0 -2 -8 7 -36 -52 -19 -33
-1 -4 -6 9 -33 -51 -17 -31
1 -2 -5 11 -30 -47 -15 -31
0 -1 -4 13 -29 -45 -16 -29
-1 -1 -4 13 -29 -44 -14 -29
-3 -2 -4 16 -28 -40 -11 -26
-4 -4 -4 16 -27 -41 -13 -27
-3 -1 -4 17 -27 -42 -12 -26
-2 0 -5 19 -28 -43 -13 -28
3 3 -6 18 -27 -43 -15 -29
8 5 -5 20 -24 -42 -15 -27
5 3 -5 22 -22 -42 -16 -28
6 3 -5 21 -23 -42 -15 -28
4 6 -1 24 -18 -36 -12 -24
-1 4 -1 25 -17 -37 -11 -23
2 3 -1 26 -17 -34 -9 -21
4 2 -4 26 -18 -34 -11 -25
2 1 -3 26 -17 -33 -11 -24
2 5 -2 28 -15 -32 -9 -22
-4 4 -1 29 -12 -31 -10 -21
-5 3 0 29 -11 -31 -11 -21
-2 3 1 30 -10 -30 -9 -21
-3 2 1 31 -7 -28 -8 -20
1 7 0 30 -6 -27 -9 -19
2 7 0 30 -6 -26 -8 -20
4 8 -1 32 -6 -27 -7 -21
6 7 -2 32 -6 -25 -7 -20
3 6 -2 33 -4 -26 -8 -19
4 9 0 33 -5 -27 -8 -20
7 9 0 35 -4 -26 -9 -20
7 6 0 35 0 -25 -9 -19
8 8 1 35 3 -19 -8 -18
6 12 0 37 5 -10 -6 -18
-1 12 5 41 10 -2 -2 -11
0 14 4 42 12 -1 1 -10
1 12 4 44 12 1 1 -12
5 14 4 44 14 2 0 -13
7 15 5 46 15 3 1 -10
7 15 4 47 16 3 2 -10
4 15 4 48 17 3 0 -12
3 11 3 48 19 4 -1 -11
6 14 4 51 24 5 1 -9
6 14 5 53 26 8 1 -10
6 12 5 54 29 9 3 -9
7 15 7 57 33 13 6 -6
7 16 8 60 33 15 7 -5
8 13 6 60 34 16 5 -6
10 15 7 63 37 18 7 -4
13 18 6 64 39 19 7 -6
13 16 6 66 43 22 6 -6
14 17 6 67 47 23 7 -5
8 17 7 71 49 25 10 -3
10 21 7 72 55 29 11 0
7 22 12 78 62 35 12 3
1 22 12 82 66 39 15 5
8 23 10 83 68 41 18 4
10 25 11 86 72 43 19 4
14 29 13 90 79 50 23 8
14 34 13 95 84 56 27 12
11 33 14 98 90 60 27 13
12 31 14 99 96 62 29 13
9 31 16 104 103 66 32 15
11 33 16 109 112 72 35 19
15 37 17 109 116 75 36 21
14 37 16 110 120 79 39 23
15 40 16 116 124 86 43 26
18 42 15 119 130 91 44 25
18 41 16 121 135 95 46 29
20 47 15 127 141 99 50 32
22 50 16 129 147 102 51 32
24 52 16 130 152 107 55 34
30 57 17 133 160 112 57 38
32 55 15 135 163 116 58 38
32 57 16 136 168 120 60 41
32 61 18 140 175 126 66 46
28 62 19 144 178 132 70 49
21 65 19 147 185 138 75 55
16 65 21 149 188 141 77 56
19 67 17 149 189 142 78 55
27 71 16 149 191 143 77 55
27 72 18 149 194 145 79 57
27 77 18 149 195 147 82 59
30 81 18 151 199 150 84 62
30 79 18 151 201 151 84 63
32 77 16 149 198 151 86 63
29 76 16 148 197 150 85 62
26 76 15 147 195 149 85 63
23 76 17 148 197 149 85 65
22 74 14 145 192 146 83 61
23 73 12 143 189 142 81 62
24 75 11 139 188 142 82 62
21 77 10 138 186 140 81 62
22 77 11 136 184 140 82 62
23 74 13 133 180 135 80 61
24 75 12 128 174 131 79 59
25 74 12 126 169 127 77 58
23 69 11 123 162 123 73 56
25 69 11 120 155 117 70 55
26 69 8 115 147 109 67 51
22 65 9 112 142 105 63 49
18 65 9 108 136 99 62 49
15 64 12 106 130 95 59 48
16 64 12 101 124 90 56 45
18 64 13 97 118 85 54 43
15 61 12 94 111 79 50 43
14 59 13 90 103 74 47 41
15 57 13 85 95 67 44 38
14 51 12 80 87 61 40 34
14 48 10 74 76 53 35 30
9 43 10 70 70 46 30 26
6 39 10 64 63 39 25 23
9 43 10 58 56 32 22 20
6 39 8 55 51 29 19 18
5 35 10 53 46 25 17 17
7 34 7 48 37 19 13 12
8 33 7 46 32 15 10 10
9 29 8 42 26 11 7 7
11 25 5 37 20 4 1 3
10 23 3 34 14 0 -1 0
8 20 4 31 10 -4 -4 0
6 17 4 27 7 -8 -5 -3
1 15 4 25 5 -10 -7 -3
-8 12 5 24 5 -8 -4 -1
-6 13 6 23 2 -10 -6 -2
-3 13 3 20 -2 -14 -8 -4
-3 12 3 18 -5 -16 -9 -4
-1 11 3 16 -8 -18 -11 -6
0 11 4 16 -8 -18 -11 -5
-3 7 0 12 -13 -23 -12 -8
-2 5 -2 9 -16 -25 -16 -12
-1 2 -5 5 -20 -30 -20 -15
-5 -1 -6 3 -20 -33 -21 -15
-3 -1 -6 3 -20 -31 -20 -15
-3 -1 -3 3 -20 -31 -19 -14
2 2 -5 1 -22 -32 -21 -16
5 1 -4 2 -23 -32 -21 -15
8 0 -6 -1 -26 -33 -23 -17
6 3 -5 -1 -24 -34 -21 -15
-3 2 -2 2 -22 -30 -18 -13
-2 -1 -3 0 -22 -31 -19 -14
-1 0 -2 0 -21 -29 -18 -12
-3 2 -1 1 -21 -29 -16 -11
-2 2 -1 -1 -20 -30 -18 -12
1 -1 -3 -3 -23 -31 -21 -14
-2 -3 -5 -4 -24 -33 -23 -15
-4 -2 -4 -3 -24 -32 -21 -17
-2 -3 -4 -3 -25 -33 -22 -16
-2 -5 -5 -3 -27 -33 -23 -17
0 -2 -4 -4 -27 -34 -23 -18
-5 -3 -2 -4 -27 -34 -23 -18
-3 -2 -2 -4 -24 -32 -23 -16
0 2 -1 -2 -23 -30 -20 -14
-1 1 -2 -3 -24 -34 -22 -17
-2 0 -1 -3 -22 -33 -22 -16
-5 -3 -2 -4 -23 -33 -22 -15
-6 -4 -2 -4 -26 -33 -23 -16
-5 -4 0 -3 -24 -31 -21 -15
-5 -5 1 -2 -24 -31 -21 -15
-3 -5 -1 -3 -25 -31 -22 -17
-2 -4 -1 -4 -25 -32 -24 -18
-2 -5 -2 -4 -25 -32 -23 -17
0 -3 -1 -2 -23 -31 -22 -15
-2 -1 -1 -3 -22 -32 -23 -16
-3 -2 -1 -2 -22 -32 -22 -16
-1 -2 -1 -3 -21 -32 -21 -15
-3 -2 0 -2 -22 -30 -21 -14
1 -3 -1 -3 -23 -31 -23 -16
1 -6 0 -3 -23 -30 -23 -18
-3 -8 -1 -2 -23 -31 -24 -18
-3 -7 1 0 -20 -28 -22 -15
1 -7 -2 -4 -21 -31 -24 -18
2 -5 -2 -3 -23 -32 -24 -18
-1 -3 2 -1 -18 -28 -20 -15
-8 -3 4 1 -16 -27 -18 -11
-9 -1 4 3 -14 -25 -16 -10
-3 1 4 4 -13 -24 -16 -10
-5 -1 3 3 -15 -25 -17 -12
-6 0 5 5 -15 -24 -16 -11
-6 1 3 4 -14 -23 -18 -11
-6 0 4 4 -16 -25 -19 -12
-4 3 3 4 -15 -25 -20 -14
-5 0 3 3 -14 -24 -19 -13
-4 -2 5 4 -12 -24 -19 -13
-4 -4 4 4 -12 -23 -19 -13
-7 -5 3 5 -11 -23 -18 -13
-1 -2 4 6 -10 -22 -15 -11
1 0 4 6 -11 -21 -15 -10
0 -2 4 6 -11 -21 -16 -10
1 -2 3 6 -11 -21 -16 -11
2 -4 2 5 -12 -23 -19 -13
1 -5 2 6 -11 -23 -18 -14
1 -6 2 6 -11 -23 -18 -13
-3 -4 3 6 -9 -21 -17 -12
1 0 5 7 -9 -21 -16 -10
-2 2 6 10 -6 -19 -13 -7
-3 0 9 11 -4 -17 -11 -6
0 0 6 10 -6 -19 -13 -7
3 0 5 10 -7 -18 -13 -8
6 1 6 10 -6 -18 -13 -8
2 -2 5 10 -8 -19 -13 -8
-4 -2 5 10 -6 -20 -14 -9
-3 -2 6 12 -5 -19 -13 -8
-1 -1 6 9 -7 -21 -15 -10
-3 -3 5 7 -8 -20 -16 -11
-3 -3 6 9 -6 -19 -13 -7
-1 -4 8 10 -6 -18 -12 -6
-1 -1 9 11 -3 -15 -11 -6
-1 -3 7 11 -4 -16 -11 -7
1 -1 4 8 -9 -20 -13 -9
0 -2 7 10 -7 -18 -11 -7
2 -1 5 9 -6 -20 -12 -8
5 -2 4 8 -8 -20 -15 -10
3 -1 6 9 -6 -19 -12 -9
1 -2 5 9 -6 -17 -11 -7
-1 -1 6 10 -6 -17 -11 -6
-5 -5 8 13 -5 -16 -8 -3
-2 -6 8 11 -7 -16 -9 -5
0 -2 8 11 -8 -16 -10 -4
-3 -4 7 10 -8 -16 -9 -6
-6 -7 7 10 -8 -17 -9 -6
-1 -5 5 9 -10 -19 -12 -8
1 -6 5 9 -10 -19 -12 -7
0 -6 6 7 -11 -20 -12 -7
-1 -7 6 6 -11 -20 -12 -8
0 -4 5 6 -9 -20 -12 -8
3 -4 6 5 -12 -19 -11 -7
3 -6 3 3 -16 -22 -15 -10
0 -6 4 5 -14 -20 -15 -9
2 -5 3 5 -14 -21 -13 -8
2 -6 4 5 -15 -21 -11 -7
1 -4 5 6 -13 -20 -11 -8
1 -4 4 5 -15 -21 -12 -8
-1 -5 5 3 -15 -20 -11 -7
-1 -7 6 4 -15 -20 -10 -6
-5 -10 6 4 -16 -20 -10 -7
-3 -9 5 1 -21 -22 -11 -7
-1 -7 2 0 -20 -22 -13 -9
-2 -9 1 0 -21 -23 -14 -10
-4 -8 1 0 -22 -23 -14 -10
-4 -9 2 1 -19 -22 -13 -8
3 -10 2 -1 -21 -23 -13 -11
5 -8 1 -1 -21 -22 -12 -9
5 -10 1 -3 -21 -23 -13 -10
0 -13 2 -2 -21 -23 -12 -10
-2 -10 1 -2 -21 -21 -11 -9
4 -11 1 -3 -22 -22 -11 -8
6 -9 -1 -4 -23 -23 -12 -9
1 -11 1 -2 -23 -21 -11 -8
0 -13 0 -3 -23 -23 -11 -8
-4 -13 1 -4 -25 -23 -11 -8
-3 -14 0 -6 -25 -25 -13 -10
2 -11 1 -4 -24 -23 -12 -9
4 -12 -1 -6 -24 -23 -13 -10
2 -14 -2 -8 -26 -24 -14 -12
1 -11 0 -6 -23 -22 -11 -8
-4 -11 4 -4 -22 -20 -9 -8
-4 -10 3 -4 -22 -21 -10 -7
-7 -10 2 -4 -22 -18 -8 -6
-8 -15 1 -4 -24 -21 -8 -6
-3 -12 1 -6 -26 -20 -10 -7
-3 -11 -1 -7 -25 -23 -11 -9
-6 -16 0 -7 -25 -22 -11 -8
-4 -18 -1 -8 -25 -22 -11 -8
-2 -16 0 -8 -24 -21 -10 -8
0 -14 -1 -9 -25 -22 -10 -9
0 -13 1 -7 -24 -19 -9 -8
-3 -15 0 -7 -25 -20 -10 -8
0 -15 -1 -7 -27 -20 -9 -6
0 -16 -2 -9 -27 -22 -10 -9
2 -15 -3 -13 -29 -23 -11 -11
7 -16 -5 -14 -31 -26 -15 -13
-2 -18 -2 -12 -27 -23 -14 -10
-4 -18 0 -11 -25 -20 -9 -8
0 -17 -2 -13 -27 -22 -11 -10
1 -16 -1 -11 -26 -20 -9 -9
3 -13 -1 -12 -26 -18 -8 -8
3 -14 -2 -12 -26 -19 -9 -8
-1 -14 0 -9 -25 -17 -6 -6
-3 -12 2 -9 -23 -18 -5 -5
0 -11 1 -11 -26 -20 -7 -7
1 -12 -1 -14 -28 -21 -10 -9
1 -15 -2 -14 -25 -20 -8 -8
0 -20 -1 -14 -25 -19 -10 -10
2 -19 -1 -15 -27 -19 -10 -10
-1 -19 0 -13 -25 -18 -7 -7
-2 -20 0 -13 -26 -16 -6 -6
1 -19 -1 -15 -28 -18 -8 -8
1 -21 -3 -15 -28 -19 -7 -9
3 -20 -3 -14 -28 -19 -8 -9
6 -18 -3 -15 -28 -19 -9 -10
1 -19 -4 -15 -27 -19 -9 -9
0 -19 -2 -15 -26 -18 -7 -8
-1 -18 -2 -16 -26 -18 -7 -8
-4 -19 -2 -16 -26 -16 -5 -5
-4 -19 -1 -15 -25 -15 -5 -6
-3 -18 -1 -14 -26 -14 -5 -6
-2 -19 -2 -16 -28 -16 -7 -8
-3 -19 -2 -15 -27 -16 -5 -8
-2 -21 -2 -14 -27 -18 -6 -8
1 -18 -2 -14 -27 -15 -4 -6
1 -16 -1 -15 -27 -18 -7 -8
-1 -19 -2 -15 -28 -18 -8 -9
2 -19 -3 -17 -29 -19 -8 -10
-1 -21 -3 -17 -29 -20 -8 -10
-2 -21 -3 -17 -28 -19 -8 -9
-2 -20 -2 -16 -27 -17 -7 -8
1 -20 -4 -17 -29 -19 -9 -10
5 -20 -5 -18 -31 -20 -9 -10
5 -19 -4 -16 -30 -19 -8 -9
-1 -17 -3 -15 -28 -17 -5 -8
-2 -15 0 -13 -25 -17 -6 -6
-2 -15 -1 -15 -27 -18 -7 -8
0 -15 -2 -17 -29 -20 -9 -9
0 -14 -1 -17 -29 -17 -6 -6
-2 -15 -1 -15 -29 -17 -7 -6
2 -14 -2 -16 -30 -18 -8 -7
0 -17 -3 -16 -30 -18 -7 -8
-4 -17 -4 -18 -32 -20 -10 -10
-2 -15 -5 -19 -33 -22 -11 -12
1 -15 -6 -19 -33 -22 -9 -11
1 -16 -4 -17 -31 -19 -9 -7
-1 -16 -4 -16 -30 -18 -8 -9
-1 -14 -6 -20 -33 -22 -11 -12
2 -14 -3 -19 -32 -21 -9 -10
4 -14 -5 -19 -32 -21 -10 -11
1 -15 -4 -18 -33 -21 -11 -13
3 -16 -5 -18 -33 -22 -11 -13
-3 -17 -4 -17 -33 -19 -8 -9
-6 -15 -4 -16 -32 -18 -7 -8
-5 -15 -3 -17 -32 -18 -6 -8
-5 -16 -5 -19 -32 -21 -10 -11
-3 -15 -5 -19 -32 -20 -9 -11
0 -14 -6 -19 -33 -21 -10 -13
1 -13 -3 -17 -31 -21 -9 -12
3 -11 -3 -16 -29 -18 -7 -10
-2 -13 -6 -18 -31 -18 -9 -10
-1 -12 -5 -18 -35 -21 -12 -11
-3 -15 -6 -19 -35 -22 -10 -11
-2 -16 -7 -20 -36 -22 -11 -13
-2 -16 -6 -19 -34 -21 -11 -12
-6 -15 -6 -19 -35 -23 -13 -13
-4 -15 -6 -19 -34 -20 -9 -12
-2 -14 -5 -19 -32 -21 -9 -10
-4 -15 -3 -17 -32 -20 -10 -12
3 -11 -4 -16 -33 -19 -10 -12
4 -12 -6 -17 -34 -21 -11 -12
1 -14 -6 -18 -35 -21 -11 -13
2 -13 -5 -17 -35 -20 -11 -11
3 -10 -5 -17 -34 -19 -10 -10
0 -10 -5 -17 -34 -20 -10 -12
-3 -11 -3 -16 -33 -19 -11 -11
-4 -10 -5 -17 -34 -20 -11 -13
0 -9 -4 -17 -33 -21 -11 -13
-1 -11 -5 -18 -34 -21 -10 -10
0 -10 -6 -17 -35 -21 -10 -12
2 -10 -4 -15 -32 -17 -8 -10
-1 -10 -4 -15 -33 -18 -10 -9
-2 -11 -4 -15 -34 -18 -10 -10
0 -10 -6 -15 -34 -19 -9 -10
-1 -12 -6 -17 -33 -21 -14 -12
2 -11 -6 -18 -35 -22 -14 -13
2 -12 -8 -19 -38 -24 -15 -16
6 -14 -9 -19 -37 -24 -16 -17
9 -9 -9 -22 -38 -24 -17 -17
3 -12 -8 -20 -38 -23 -16 -15
2 -12 -8 -20 -39 -23 -15 -15
0 -9 -5 -17 -35 -21 -13 -12
-3 -9 -4 -15 -34 -19 -10 -11
2 -7 -6 -15 -34 -20 -12 -13
3 -10 -7 -16 -35 -21 -15 -13
-1 -9 -7 -17 -34 -21 -14 -12
1 -10 -7 -18 -33 -22 -14 -13
-3 -10 -6 -18 -35 -23 -15 -13
2 -7 -5 -17 -34 -22 -13 -12
1 -9 -4 -15 -33 -20 -13 -11
-4 -10 -5 -16 -33 -20 -13 -11
-4 -9 -4 -16 -35 -19 -13 -10
-2 -9 -5 -15 -34 -20 -12 -12
0 -7 -4 -14 -34 -21 -13 -12
2 -6 -3 -13 -32 -19 -13 -11
1 -5 -4 -15 -34 -21 -16 -13
4 -3 -3 -14 -32 -21 -15 -12
5 0 -2 -13 -31 -20 -14 -11
4 0 -1 -13 -31 -18 -11 -10
2 3 -2 -13 -32 -19 -14 -11
2 5 1 -11 -29 -17 -10 -8
-3 6 4 -9 -27 -14 -9 -6
-2 8 5 -9 -28 -14 -8 -4
-3 9 6 -8 -27 -15 -6 -4
-1 11 8 -6 -23 -13 -7 -4
-1 10 7 -7 -23 -13 -6 -4
0 11 8 -6 -23 -14 -7 -5
1 14 10 -6 -23 -14 -7 -4
1 15 7 -9 -26 -15 -8 -5
6 15 4 -11 -26 -17 -10 -6
9 20 5 -10 -26 -15 -7 -4
1 22 7 -7 -22 -11 -4 0
-2 21 8 -6 -21 -9 -3 0
2 23 2 -7 -22 -12 -6 -1
4 18 -1 -9 -24 -11 -4 -2
6 17 -2 -10 -24 -12 -6 -4
8 19 -2 -9 -22 -11 -6 -1
8 20 -1 -8 -21 -9 -5 1
6 22 -1 -7 -20 -9 -3 2
6 19 -5 -8 -23 -12 -6 -1
8 17 -6 -9 -24 -13 -6 -1
8 16 -5 -8 -23 -12 -6 -1
6 17 -4 -6 -23 -12 -6 -1
7 18 -4 -6 -22 -11 -6 -1
10 16 -7 -10 -25 -12 -7 -2
10 13 -7 -10 -23 -13 -8 -5
12 10 -8 -11 -25 -14 -8 -5
10 8 -8 -12 -25 -15 -8 -5
6 9 -5 -12 -24 -13 -6 1
5 9 -6 -11 -24 -13 -5 1
2 9 -4 -9 -22 -11 -3 2
6 13 -4 -9 -23 -12 -3 3
8 10 -6 -10 -25 -14 -6 0
6 6 -5 -8 -25 -15 -6 0
5 3 -6 -9 -25 -15 -7 -2
4 0 -8 -11 -25 -15 -9 -3
0 -1 -6 -10 -24 -15 -9 -3
-2 -1 -5 -10 -24 -15 -9 -3
0 -2 -5 -10 -25 -16 -10 -5
4 -1 -6 -12 -28 -19 -12 -8
2 -3 -7 -14 -30 -20 -14 -9
1 -5 -6 -13 -31 -20 -13 -9
2 -6 -9 -16 -33 -24 -16 -10
0 -9 -8 -14 -32 -23 -17 -11
0 -8 -6 -14 -31 -22 -15 -10
-1 -8 -6 -15 -31 -24 -16 -10
-2 -8 -6 -16 -33 -26 -19 -12
0 -8 -5 -16 -32 -26 -18 -10
-2 -11 -7 -17 -32 -26 -17 -11
-3 -11 -7 -15 -32 -25 -16 -11
-4 -9 -7 -15 -32 -24 -16 -11
-8 -11 -4 -12 -31 -21 -14 -9
-7 -9 -5 -11 -29 -21 -12 -9
-4 -9 -8 -14 -31 -23 -16 -12
-3 -9 -6 -14 -31 -22 -16 -13
-2 -7 -6 -13 -29 -22 -15 -10
-4 -9 -7 -15 -30 -24 -17 -12
-5 -9 -5 -14 -28 -22 -17 -11
-5 -9 -8 -16 -31 -23 -17 -12
-5 -9 -9 -16 -31 -26 -20 -15
-3 -9 -9 -14 -31 -26 -18 -14
2 -10 -10 -15 -33 -26 -18 -14
4 -11 -11 -16 -34 -27 -21 -15
2 -9 -8 -14 -31 -26 -19 -13
-4 -9 -6 -13 -31 -23 -16 -13
-9 -8 -4 -11 -28 -21 -14 -8
-5 -8 -6 -12 -29 -23 -16 -10
-7 -10 -6 -13 -28 -25 -16 -10
-4 -10 -7 -15 -30 -24 -16 -12
-3 -11 -7 -14 -29 -25 -18 -11
-7 -8 -7 -16 -32 -26 -17 -12
-7 -8 -5 -18 -36 -29 -18 -13
-9 -7 -7 -20 -38 -31 -18 -14
-6 -3 -7 -21 -38 -30 -18 -12
-4 -1 -7 -18 -34 -27 -16 -12
-3 -1 -7 -15 -28 -23 -13 -9
-1 -2 -3 -6 -15 -13 -7 -5
-3 -4 4 10 2 0 0 1
4 -8 9 28 21 14 8 5
11 -11 15 47 35 24 14 9
13 -17 16 55 41 31 17 10
18 -12 15 63 49 40 25 19
21 -3 12 72 62 59 43 32
23 4 11 82 79 78 58 46
31 17 16 92 103 103 78 61
38 32 20 90 124 127 97 76
43 50 14 57 125 140 112 90
47 69 -4 0 114 153 130 107
50 79 -35 -56 109 174 153 127
51 81 -61 -98 118 208 177 145
48 83 -96 -148 122 239 199 161
51 86 -152 -194 120 266 218 174
54 92 -208 -243 107 282 233 186
50 98 -256 -295 82 289 242 192
38 98 -280 -338 59 287 242 191
27 82 -273 -365 28 271 228 178
18 41 -247 -374 4 241 190 141
4 -7 -203 -346 -7 208 145 97
-14 -39 -173 -327 -34 159 97 56
-25 -66 -149 -318 -81 94 43 14
-33 -83 -126 -305 -128 30 3 -16
-42 -98 -112 -290 -167 -32 -32 -38
-46 -107 -103 -280 -198 -92 -59 -55
-45 -115 -105 -271 -214 -131 -77 -66
-48 -115 -103 -253 -200 -126 -75 -64
-41 -111 -99 -235 -182 -117 -69 -60
-34 -104 -95 -213 -163 -105 -63 -57
-29 -101 -83 -191 -148 -95 -59 -54
-26 -96 -74 -172 -138 -91 -59 -53
-34 -92 -61 -155 -126 -83 -51 -47
-33 -85 -48 -133 -111 -73 -45 -42
-26 -75 -40 -116 -99 -67 -41 -38
-26 -72 -34 -104 -89 -63 -40 -36
-27 -69 -35 -96 -82 -59 -36 -34
-25 -64 -37 -90 -77 -58 -35 -34
-25 -60 -37 -85 -73 -56 -33 -33
-21 -56 -35 -78 -69 -53 -31 -31
-16 -54 -36 -72 -67 -52 -31 -30
-16 -50 -34 -63 -62 -50 -28 -27
-13 -41 -28 -53 -54 -43 -23 -23
-11 -32 -21 -40 -47 -39 -19 -21
