I II V1 V2 V3 V4 V5 V6
5 8 15 1 0 19 -9 -13
5 8 13 0 0 19 -9 -13
5 8 10 -2 0 19 -9 -13
5 9 7 -3 -2 18 -9 -12
5 9 4 -4 -2 18 -9 -12
5 9 2 -5 -2 18 -9 -12
6 9 0 -7 -4 16 -9 -11
5 7 -2 -9 -6 14 -10 -12
4 6 -3 -11 -7 12 -11 -13
3 4 -4 -13 -9 10 -12 -14
3 3 -5 -14 -10 9 -13 -14
2 2 -6 -16 -11 7 -14 -15
2 1 -7 -17 -12 6 -15 -16
2 0 -8 -18 -13 5 -16 -17
2 -2 -9 -19 -14 4 -17 -18
2 -3 -9 -20 -15 3 -18 -19
2 -4 -10 -21 -16 2 -19 -20
1 -5 -10 -21 -16 2 -19 -20
0 -5 -10 -22 -16 1 -19 -20
-2 -6 -10 -22 -16 1 -19 -20
-3 -6 -10 -22 -16 1 -19 -20
-5 -7 -10 -23 -17 0 -19 -21
-6 -7 -9 -23 -17 -2 -19 -21
-8 -7 -8 -23 -17 -3 -19 -21
-9 -7 -7 -23 -17 -4 -19 -21
-10 -7 -7 -23 -17 -4 -19 -21
-11 -8 -6 -24 -17 -5 -20 -22
-12 -8 -6 -24 -17 -6 -20 -22
-13 -9 -6 -24 -17 -7 -20 -22
-14 -9 -6 -24 -17 -8 -20 -22
-15 -9 -6 -24 -17 -8 -20 -22
-16 -10 -6 -25 -18 -9 -20 -22
-16 -11 -6 -25 -18 -10 -20 -22
-17 -11 -6 -25 -18 -10 -20 -22
-17 -12 -6 -25 -18 -11 -20 -22
-17 -12 -6 -25 -18 -11 -20 -22
-18 -13 -6 -25 -19 -12 -21 -23
-18 -13 -6 -25 -19 -13 -21 -23
-18 -13 -6 -25 -19 -14 -21 -22
-18 -13 -6 -25 -19 -15 -21 -22
-18 -13 -6 -25 -19 -16 -21 -22
-18 -13 -6 -24 -18 -17 -21 -21
-18 -13 -6 -24 -18 -18 -21 -21
-18 -13 -6 -24 -18 -18 -21 -21
-18 -13 -6 -24 -18 -19 -21 -21
-18 -13 -6 -24 -18 -19 -21 -21
-19 -14 -5 -23 -17 -21 -20 -20
-19 -14 -5 -23 -17 -22 -20 -20
-19 -14 -5 -23 -17 -23 -19 -20
-19 -14 -5 -23 -17 -24 -19 -20
-19 -14 -5 -23 -17 -25 -19 -20
-19 -14 -5 -23 -17 -27 -18 -20
-19 -13 -5 -22 -17 -28 -18 -20
-19 -13 -4 -22 -16 -29 -17 -19
-19 -12 -4 -21 -16 -30 -17 -19
-19 -12 -4 -21 -16 -31 -17 -19
-25 -5 7 -11 -7 -27 -10 -13
-31 2 17 0 3 -22 -4 -7
-38 9 28 9 11 -16 4 0
-46 16 38 19 20 -10 11 5
-52 22 49 29 29 -5 17 11
-50 24 53 42 35 -2 21 14
-46 26 56 55 43 2 24 16
-41 27 59 67 49 4 27 19
-37 29 62 79 55 7 30 21
-33 30 65 93 61 9 33 23
4 46 46 88 63 12 40 31
42 61 23 81 64 15 47 40
78 77 2 75 66 18 53 49
