I II V1 V2 V3 V4 V5 V6
54 67 13 129 218 164 101 74
49 99 -5 82 258 202 134 104
46 129 -28 35 298 243 167 133
39 156 -55 -19 331 282 198 160
23 179 -77 -73 360 314 224 184
-2 189 -90 -112 383 326 231 190
-24 175 -91 -134 391 311 211 175
-38 131 -91 -141 372 261 162 132
-40 61 -88 -132 321 179 87 68
-46 -9 -79 -131 222 72 2 0
-60 -55 -65 -156 73 -32 -64 -46
-72 -78 -55 -190 -82 -108 -100 -67
-72 -93 -55 -198 -165 -135 -110 -75
-63 -103 -59 -180 -169 -130 -109 -77
-56 -107 -60 -163 -155 -121 -106 -76
-49 -105 -58 -152 -146 -115 -101 -72
-43 -101 -56 -136 -130 -103 -93 -66
-34 -93 -56 -117 -110 -89 -81 -59
-23 -78 -55 -98 -93 -74 -70 -49
-13 -62 -46 -71 -74 -59 -58 -39
-8 -50 -32 -47 -58 -47 -50 -33
-6 -43 -20 -31 -49 -39 -45 -29
-6 -35 -11 -21 -45 -36 -40 -25
-6 -29 -4 -14 -40 -33 -37 -22
-6 -25 2 -10 -38 -30 -34 -20
-7 -22 6 -9 -38 -29 -33 -18
-7 -19 8 -9 -37 -29 -32 -17
-8 -17 10 -8 -35 -27 -30 -16
-9 -18 10 -8 -36 -27 -31 -17
-10 -19 11 -7 -36 -27 -31 -16
-10 -19 11 -6 -35 -26 -31 -16
-9 -19 12 -4 -34 -25 -29 -15
-7 -18 12 -3 -34 -25 -28 -14
-7 -17 13 -3 -34 -25 -27 -14
-8 -19 12 -4 -34 -25 -28 -14
-9 -18 12 -5 -34 -25 -28 -14
-8 -17 13 -4 -34 -25 -28 -13
-9 -16 13 -4 -33 -25 -29 -13
-10 -17 13 -5 -33 -26 -29 -14
-10 -18 13 -4 -32 -25 -29 -13
-9 -17 12 -3 -33 -25 -30 -14
-9 -17 12 -2 -32 -24 -29 -14
-8 -16 13 1 -31 -24 -29 -14
-7 -15 13 0 -31 -25 -29 -14
-5 -14 13 0 -30 -24 -29 -13
-5 -13 14 1 -29 -22 -28 -12
-5 -13 14 1 -29 -21 -28 -13
-6 -14 14 1 -28 -20 -28 -13
-7 -14 13 0 -28 -21 -29 -15
-7 -15 11 0 -28 -21 -30 -16
-8 -16 11 1 -27 -21 -29 -16
-6 -15 12 3 -26 -20 -27 -14
-2 -12 13 4 -24 -19 -26 -12
-2 -11 13 5 -25 -19 -26 -12
-2 -13 13 4 -24 -19 -26 -11
-3 -13 13 4 -25 -20 -26 -12
-3 -12 13 4 -23 -18 -24 -11
-3 -12 13 3 -22 -17 -24 -11
-5 -13 12 2 -22 -17 -25 -11
-7 -15 11 3 -22 -17 -25 -12
-6 -15 11 4 -20 -17 -24 -12
-6 -15 12 5 -19 -16 -23 -11
-5 -14 11 5 -20 -17 -23 -11
-4 -14 12 6 -18 -16 -22 -10
-3 -13 11 6 -18 -15 -22 -11
-2 -12 11 6 -16 -14 -22 -10
-2 -12 11 6 -15 -13 -22 -10
0 -11 9 5 -15 -13 -23 -11
-2 -11 9 6 -15 -12 -23 -12
-2 -10 9 7 -13 -11 -22 -11
0 -10 10 9 -12 -10 -20 -10
0 -12 8 8 -13 -12 -21 -10
0 -14 7 7 -13 -12 -21 -10
0 -14 7 7 -12 -11 -20 -9
1 -13 7 7 -11 -11 -21 -10
1 -12 7 8 -10 -11 -21 -9
0 -13 7 7 -9 -10 -20 -8
0 -12 6 7 -8 -10 -21 -8
2 -10 5 7 -8 -10 -21 -9
1 -9 5 8 -6 -9 -20 -8
2 -8 4 7 -6 -9 -20 -8
4 -7 3 9 -5 -7 -19 -8
6 -6 2 10 -4 -7 -19 -8
5 -8 3 11 -2 -6 -18 -8
4 -9 3 11 0 -5 -17 -8
3 -10 3 11 0 -5 -17 -7
4 -9 1 10 2 -4 -16 -7
5 -7 1 11 3 -2 -16 -6
5 -6 1 13 6 1 -14 -5
6 -5 0 12 7 2 -14 -5
6 -5 -2 13 8 3 -13 -4
7 -6 -2 14 10 3 -13 -4
8 -6 -3 15 13 5 -12 -3
9 -6 -4 15 14 5 -12 -4
9 -5 -4 15 16 6 -11 -4
10 -4 -5 15 18 7 -10 -3
11 -3 -6 16 20 9 -8 -2
11 -2 -8 16 21 10 -8 -2
11 -2 -10 16 23 12 -8 0
10 -3 -10 17 27 14 -5 2
11 -3 -12 18 30 17 -3 3
12 -3 -13 19 32 18 -2 3
13 -2 -14 21 35 20 0 5
14 0 -15 21 37 22 1 6
16 1 -16 21 40 24 3 6
17 2 -18 21 44 26 4 7
17 3 -19 22 49 28 6 8
18 4 -21 22 51 30 7 8
19 4 -23 22 55 33 8 9
20 4 -26 23 58 36 10 10
20 4 -29 24 62 38 11 11
22 4 -32 24 64 39 12 11
24 4 -35 24 67 42 13 12
24 4 -36 25 70 44 15 14
24 5 -37 25 73 47 17 16
26 6 -39 24 76 49 18 17
28 7 -40 23 78 51 20 18
29 8 -43 23 81 53 22 19
30 9 -44 25 85 57 24 22
31 10 -45 25 88 59 26 23
32 11 -46 25 90 61 27 24
33 11 -48 26 93 63 29 25
33 11 -49 26 95 64 30 25
33 11 -49 26 96 65 31 25
34 13 -50 25 98 68 32 25
36 16 -51 25 99 69 34 26
37 17 -50 26 102 71 37 29
37 18 -52 25 103 71 37 29
37 18 -53 25 104 72 38 30
37 19 -53 26 106 74 40 32
38 21 -53 25 107 75 40 32
38 21 -54 25 108 75 42 32
37 20 -54 25 108 76 43 33
37 20 -54 24 108 76 43 33
37 22 -54 24 108 76 42 32
37 23 -54 24 109 77 43 33
37 24 -54 23 108 77 44 34
37 26 -53 23 108 77 45 35
37 27 -53 22 106 76 44 35
36 26 -51 24 105 76 45 36
35 25 -49 24 102 74 44 35
33 23 -48 24 98 71 42 33
31 22 -47 24 94 68 38 32
30 22 -45 24 90 65 36 31
29 23 -43 24 86 61 35 29
28 23 -40 24 81 58 33 29
26 23 -38 23 76 54 30 28
25 23 -34 24 73 53 29 27
23 22 -33 24 69 49 27 25
20 20 -31 24 63 45 24 23
18 18 -27 25 58 42 22 22
17 18 -25 24 53 37 19 20
16 17 -21 25 48 34 18 18
15 15 -18 25 43 30 16 17
13 14 -17 24 36 26 13 14
11 13 -15 22 31 22 10 12
9 12 -12 21 27 19 7 11
8 12 -10 20 22 15 5 10
6 10 -8 19 18 12 3 8
4 8 -6 19 15 10 2 8
3 8 -5 18 11 6 -2 5
3 7 -4 17 6 4 -3 4
2 6 0 16 3 2 -4 4
1 5 2 15 0 0 -5 3
0 5 3 13 -4 -4 -8 1
-2 4 4 12 -6 -6 -9 0
-5 2 5 11 -9 -7 -10 -2
-8 0 6 10 -12 -9 -11 -2
-10 -3 6 8 -13 -11 -12 -4
-10 -4 7 7 -14 -12 -13 -5
-9 -5 7 6 -16 -13 -15 -6
-8 -4 6 5 -19 -15 -15 -6
-5 -2 7 6 -19 -15 -15 -6
-4 1 9 7 -18 -15 -15 -6
-4 2 12 5 -19 -15 -15 -6
-5 1 13 4 -20 -15 -14 -6
-5 1 12 4 -21 -15 -14 -6
-5 2 12 4 -22 -16 -15 -6
-5 2 12 3 -22 -16 -15 -7
-5 2 12 3 -23 -17 -16 -7
-6 1 12 3 -23 -17 -16 -8
-8 0 12 4 -24 -18 -16 -8
-9 -3 12 4 -24 -18 -17 -9
-10 -4 12 4 -24 -18 -16 -9
-8 -3 12 4 -24 -18 -16 -10
-6 -2 12 4 -24 -18 -16 -10
-5 0 12 3 -25 -18 -16 -9
-5 0 12 3 -24 -18 -15 -8
-5 -2 11 3 -24 -18 -16 -9
-5 -2 11 3 -24 -18 -16 -9
-5 1 12 5 -23 -18 -15 -9
-5 1 12 6 -22 -18 -15 -9
-5 -2 12 5 -24 -19 -17 -10
-7 -5 13 5 -24 -18 -16 -10
-8 -5 12 5 -24 -19 -16 -10
-7 -5 11 5 -23 -18 -16 -9
-6 -4 9 4 -24 -18 -17 -10
-6 -3 9 4 -25 -18 -16 -10
-6 -3 9 3 -25 -18 -16 -10
-6 -3 9 3 -25 -19 -16 -10
-6 -3 9 3 -25 -19 -16 -10
-5 -2 9 3 -25 -19 -16 -10
-4 -2 10 4 -25 -18 -16 -9
-4 -4 11 5 -24 -18 -15 -9
-5 -4 10 5 -25 -18 -16 -9
-4 -3 10 5 -24 -18 -15 -9
-3 -3 11 5 -23 -16 -13 -7
-4 -4 12 5 -23 -16 -13 -6
-5 -5 11 3 -24 -18 -15 -7
-5 -5 10 3 -25 -18 -15 -9
-5 -5 9 3 -26 -18 -15 -10
-5 -4 9 2 -27 -18 -15 -10
-5 -5 8 2 -27 -19 -15 -10
-6 -6 8 3 -27 -19 -15 -9
-6 -7 8 2 -28 -19 -16 -10
-7 -7 9 1 -28 -19 -16 -9
-6 -6 9 1 -28 -19 -16 -9
-5 -5 8 0 -28 -19 -15 -9
-6 -5 8 0 -28 -18 -14 -9
-8 -6 7 0 -28 -18 -14 -9
-6 -5 7 1 -28 -18 -14 -10
-5 -3 8 2 -27 -18 -12 -9
-3 -2 9 2 -27 -17 -12 -8
-2 0 9 2 -28 -17 -12 -8
0 0 8 2 -29 -17 -12 -7
-4 -4 8 0 -29 -18 -13 -7
-7 -6 6 -3 -30 -19 -14 -8
-6 -5 7 -3 -30 -19 -15 -9
-6 -5 7 -3 -30 -19 -15 -9
-6 -5 7 -4 -31 -19 -15 -9
-7 -6 6 -4 -32 -20 -16 -10
-7 -6 6 -4 -33 -20 -16 -10
-6 -6 6 -4 -33 -20 -16 -10
-6 -6 7 -4 -32 -20 -16 -10
-6 -5 8 -4 -32 -20 -15 -9
-5 -5 7 -5 -32 -21 -15 -9
-5 -5 8 -5 -32 -21 -15 -9
-5 -5 8 -5 -32 -20 -14 -9
-5 -4 8 -5 -32 -20 -14 -9
-5 -4 8 -5 -33 -20 -15 -10
-7 -5 7 -6 -33 -20 -15 -10
-8 -7 7 -5 -34 -20 -15 -10
-8 -7 7 -5 -33 -21 -15 -10
-9 -8 8 -6 -33 -21 -15 -10
-9 -10 7 -8 -35 -22 -16 -11
-9 -10 7 -7 -35 -23 -17 -11
-7 -8 7 -7 -35 -22 -16 -11
-6 -6 8 -7 -35 -21 -16 -11
-4 -5 8 -7 -35 -21 -16 -10
-4 -4 9 -7 -34 -21 -15 -9
-4 -5 9 -6 -34 -21 -15 -9
-6 -7 8 -7 -35 -23 -16 -11
-8 -9 8 -8 -36 -24 -17 -12
-8 -10 8 -7 -37 -25 -17 -12
-8 -9 9 -7 -36 -24 -16 -11
-7 -8 9 -7 -37 -25 -16 -11
-6 -7 8 -8 -37 -24 -16 -11
-6 -8 9 -7 -36 -22 -15 -10
-7 -8 9 -8 -36 -23 -15 -11
-8 -9 10 -8 -35 -23 -16 -11
-8 -9 10 -8 -36 -23 -17 -11
-8 -10 9 -9 -36 -24 -17 -12
-9 -10 8 -9 -37 -25 -17 -12
-10 -10 9 -8 -37 -25 -16 -11
-8 -9 8 -9 -37 -24 -16 -11
-7 -8 7 -9 -37 -24 -16 -11
