I II V1 V2 V3 V4 V5 V6
-3 11 -8 -6 -9 1 8 3
-3 11 -8 -6 -9 1 8 3
-4 11 -8 -6 -9 2 8 3
-4 10 -8 -7 -9 2 8 3
-5 10 -8 -7 -9 3 8 3
-5 10 -8 -7 -9 3 8 3
-6 8 -9 -8 -9 2 7 2
-7 6 -9 -8 -11 -2 5 1
-8 4 -9 -9 -12 -4 3 -2
-9 2 -9 -9 -14 -7 1 -3
-10 0 -9 -9 -15 -9 -2 -4
-12 -3 -8 -10 -16 -10 -3 -5
-14 -5 -8 -10 -17 -10 -4 -6
-16 -7 -8 -11 -17 -10 -5 -7
-18 -9 -8 -11 -18 -10 -6 -8
-19 -11 -8 -11 -18 -10 -6 -9
-20 -12 -8 -12 -19 -10 -7 -10
-21 -12 -8 -12 -20 -11 -7 -10
-21 -13 -8 -13 -20 -11 -7 -10
-22 -13 -8 -13 -21 -12 -7 -10
-22 -13 -8 -13 -21 -12 -7 -10
-23 -14 -7 -14 -22 -13 -7 -11
-22 -14 -7 -14 -22 -13 -7 -11
-22 -13 -7 -14 -21 -13 -7 -11
-21 -13 -7 -14 -21 -13 -7 -11
-21 -13 -7 -14 -21 -13 -7 -11
-20 -12 -8 -13 -20 -12 -8 -12
-20 -12 -8 -13 -20 -12 -8 -12
-21 -12 -8 -13 -21 -12 -8 -12
-21 -12 -8 -13 -21 -12 -8 -12
-21 -12 -8 -13 -21 -12 -8 -12
-22 -13 -8 -13 -22 -13 -8 -12
-22 -14 -8 -13 -22 -13 -8 -12
-22 -14 -8 -13 -22 -14 -8 -12
-22 -15 -8 -13 -22 -14 -8 -12
-22 -15 -8 -13 -22 -14 -8 -12
-21 -16 -7 -12 -21 -15 -8 -12
-21 -16 -7 -12 -21 -15 -8 -12
-22 -16 -7 -12 -21 -15 -8 -12
-22 -16 -7 -12 -21 -15 -8 -12
-22 -16 -7 -12 -21 -15 -8 -12
-23 -17 -5 -10 -21 -15 -9 -11
-23 -18 -3 -8 -20 -16 -9 -11
-24 -19 0 -7 -20 -16 -10 -12
-24 -20 2 -5 -19 -17 -10 -12
-24 -21 3 -4 -19 -17 -10 -12
-25 -23 10 5 -15 -18 -11 -14
-26 -25 16 12 -11 -18 -12 -16
-27 -27 23 19 -7 -18 -12 -18
-28 -29 30 27 -3 -18 -13 -20
-29 -30 36 34 2 -18 -13 -21
-27 -26 48 55 22 -3 -4 -17
-23 -21 59 75 43 14 8 -12
-20 -15 69 97 64 30 19 -7
-16 -9 80 117 85 47 30 0
-13 -4 92 139 106 63 42 5
10 12 84 146 130 86 65 19
32 27 73 153 153 109 90 34
56 43 62 160 177 132 114 49
78 58 52 167 200 155 139 63
101 73 42 174 224 178 162 78
116 92 12 145 224 189 181 94
131 110 -19 112 222 198 199 110
145 129 -50 80 220 209 218 126
159 147 -80 49 218 218 236 141
174 165 -111 16 216 228 255 157
154 150 -132 -32 155 185 220 142
133 132 -152 -82 93 138 181 123
111 113 -173 -132 29 91 142 105
90 95 -193 -181 -33 44 103 87
68 76 -213 -231 -97 -4 64 68
52 67 -215 -238 -117 -19 47 58
36 58 -216 -243 -136 -33 31 49
21 48 -217 -248 -153 -47 15 38
6 38 -218 -254 -172 -60 0 29
-11 29 -218 -259 -189 -74 -17 19
-11 27 -199 -232 -173 -71 -18 16
-10 26 -179 -202 -151 -65 -17 14
-8 25 -158 -173 -131 -60 -16 12
-7 24 -137 -143 -110 -55 -15 10
-6 23 -116 -113 -90 -50 -14 8
-6 21 -99 -95 -76 -40 -10 7
-7 19 -81 -77 -64 -31 -7 7
-9 17 -64 -59 -52 -23 -3 6
-10 15 -47 -41 -39 -14 2 6
-11 14 -30 -24 -26 -5 5 6
-12 11 -25 -19 -23 -4 6 4
-12 8 -21 -16 -21 -5 5 3
-12 5 -17 -12 -19 -6 4 2
-12 2 -13 -8 -17 -7 3 1
-12 -2 -9 -5 -15 -7 2 0
-13 -3 -7 -3 -14 -8 1 -2
-13 -4 -5 0 -14 -9 1 -2
-14 -5 -3 2 -14 -9 0 -3
-14 -6 0 4 -14 -10 0 -3
-14 -7 2 6 -14 -10 0 -3
-15 -8 3 7 -13 -11 -2 -4
-15 -8 4 7 -12 -10 -2 -4
-15 -8 5 8 -11 -10 -2 -5
-15 -8 6 8 -10 -9 -2 -5
-15 -8 6 8 -9 -9 -2 -5
-14 -8 7 10 -8 -8 0 -6
-14 -9 8 11 -8 -8 0 -6
-14 -9 8 12 -7 -7 0 -6
-14 -10 9 13 -7 -7 0 -6
-14 -10 9 14 -7 -7 0 -6
-14 -11 10 15 -6 -6 -2 -7
-14 -11 10 15 -5 -6 -2 -7
-14 -10 10 15 -5 -6 0 -6
-14 -10 10 15 -4 -6 0 -6
-14 -10 10 15 -4 -6 0 -6
-15 -9 9 15 -3 -5 1 -5
-15 -9 9 16 -3 -5 1 -5
-14 -9 10 17 -2 -5 2 -4
-14 -9 10 18 -2 -5 2 -4
-14 -9 10 19 -2 -5 2 -4
-13 -9 11 20 0 -6 3 -3
-12 -9 11 20 0 -5 3 -3
-11 -9 11 20 0 -4 3 -3
-10 -9 11 20 0 -3 3 -3
-10 -9 11 20 0 -3 3 -3
-9 -8 10 20 1 -2 3 -4
-9 -8 10 21 1 -3 3 -4
-9 -8 11 22 1 -4 2 -3
-9 -8 11 23 1 -5 2 -3
-9 -8 11 24 1 -5 2 -3
-10 -8 12 25 2 -6 1 -2
-10 -8 12 25 3 -5 2 0
-9 -8 13 26 4 -4 3 1
-9 -8 13 26 5 -3 4 2
-9 -8 13 26 6 -3 5 2
-8 -7 14 27 7 -2 6 3
-7 -7 14 28 7 -2 6 3
-6 -7 14 29 8 0 6 3
-5 -7 14 30 8 0 6 3
