I II V1 V2 V3 V4 V5 V6
15 5 9 43 62 54 29 18
16 6 9 43 63 54 29 18
17 8 9 44 65 55 29 18
18 9 8 45 67 56 30 18
19 11 8 46 69 57 30 18
20 12 8 46 70 57 30 18
21 13 7 48 73 60 33 19
22 14 7 50 75 63 35 21
23 15 8 52 77 65 38 23
24 16 8 54 79 68 40 25
24 17 8 55 81 70 43 27
25 18 9 56 82 71 44 28
25 19 9 56 82 71 44 28
25 19 8 56 82 71 44 27
25 20 8 56 82 71 44 27
25 20 8 56 82 71 44 27
26 21 7 57 84 72 44 26
26 22 7 58 85 73 45 27
27 23 8 59 85 74 46 28
27 24 8 60 86 75 47 29
27 24 8 61 86 76 47 29
28 25 9 61 87 77 48 30
28 24 9 60 87 77 48 30
28 24 9 59 87 76 48 30
28 23 9 58 87 76 48 30
28 23 9 57 87 76 48 30
27 22 10 54 85 72 46 29
26 22 11 52 81 68 44 28
26 23 12 49 77 65 43 27
25 23 13 47 74 61 40 26
25 23 13 45 71 58 39 26
22 21 14 40 66 53 34 22
20 18 14 37 61 49 29 18
18 15 14 33 57 44 25 15
16 12 14 30 52 39 20 11
14 9 14 27 48 35 16 8
12 8 13 24 44 31 13 6
10 7 13 22 40 27 10 4
8 6 13 19 37 24 8 3
6 5 13 17 34 20 5 1
4 5 13 15 31 17 3 0
3 3 12 12 28 14 0 -3
2 1 12 10 25 12 -3 -5
1 0 12 8 22 9 -5 -7
0 -3 12 6 19 7 -7 -9
-2 -4 12 4 17 5 -9 -10
-3 -5 12 3 15 2 -11 -11
-2 -5 12 2 13 0 -12 -11
0 -5 12 1 11 -3 -13 -11
1 -5 12 0 9 -5 -14 -11
1 -5 12 0 8 -7 -15 -11
2 -6 11 -3 7 -8 -17 -13
1 -7 10 -4 6 -9 -18 -15
0 -7 9 -6 5 -10 -19 -16
-2 -8 8 -7 4 -11 -20 -18
-2 -8 7 -8 3 -12 -21 -19
-3 -9 6 -9 2 -13 -22 -20
-4 -9 6 -9 2 -13 -22 -19
-4 -10 6 -9 1 -13 -22 -18
-5 -10 6 -9 1 -13 -22 -17
-5 -10 6 -9 1 -13 -22 -16
-6 -11 6 -9 0 -12 -21 -16
-7 -12 6 -10 -2 -13 -22 -17
-7 -13 6 -10 -2 -14 -22 -18
-8 -14 6 -11 -3 -15 -23 -19
-8 -14 6 -11 -3 -15 -23 -20
-9 -15 5 -12 -4 -16 -24 -21
-8 -15 5 -12 -4 -16 -24 -21
-7 -16 6 -12 -4 -16 -23 -20
-6 -16 6 -12 -4 -16 -23 -20
-6 -16 6 -12 -4 -16 -23 -20
-5 -17 7 -11 -5 -16 -22 -19
-6 -16 7 -11 -5 -16 -22 -19
-6 -16 7 -11 -4 -16 -23 -19
-7 -15 7 -11 -4 -16 -23 -19
-7 -15 7 -11 -4 -16 -23 -19
-8 -15 7 -10 -3 -16 -24 -19
-8 -16 7 -10 -3 -16 -24 -19
-9 -17 7 -10 -4 -16 -24 -19
-9 -18 7 -10 -4 -16 -24 -19
-9 -19 7 -10 -4 -16 -24 -19
-10 -20 6 -10 -5 -16 -23 -19
-10 -20 6 -10 -5 -16 -23 -19
-11 -19 5 -10 -5 -16 -24 -19
-11 -19 5 -10 -5 -16 -24 -19
-11 -19 5 -10 -5 -16 -24 -19
-11 -17 4 -10 -4 -16 -25 -20
-9 -16 5 -10 -4 -16 -24 -19
-7 -15 5 -11 -5 -16 -23 -18
-5 -14 6 -11 -5 -16 -22 -17
-3 -13 6 -11 -5 -16 -22 -17
-3 -12 7 -12 -6 -15 -21 -16
-5 -13 7 -12 -6 -15 -21 -16
-7 -14 7 -12 -6 -15 -21 -17
-9 -15 7 -12 -6 -15 -21 -17
-11 -15 7 -12 -6 -15 -21 -17
-12 -16 8 -12 -5 -16 -22 -18
-11 -15 9 -11 -5 -15 -21 -18
-10 -15 9 -11 -5 -15 -21 -17
-9 -14 10 -10 -5 -14 -20 -17
-9 -14 10 -10 -5 -14 -20 -17
-8 -13 11 -9 -4 -13 -19 -16
-7 -13 11 -9 -3 -13 -19 -16
-6 -12 11 -9 -2 -13 -19 -16
-5 -12 11 -9 0 -13 -19 -16
-5 -12 11 -9 0 -13 -19 -16
-4 -11 12 -8 1 -13 -19 -15
-5 -11 12 -8 1 -13 -19 -15
-5 -12 12 -7 1 -13 -18 -15
-6 -12 12 -7 1 -13 -18 -15
-6 -12 12 -7 1 -13 -18 -15
-7 -13 13 -6 0 -12 -17 -14
-7 -13 13 -5 1 -12 -17 -14
-6 -12 13 -5 2 -12 -17 -14
-6 -12 13 -4 3 -12 -17 -14
-6 -12 13 -4 4 -12 -17 -14
-5 -11 13 -3 5 -11 -17 -13
-5 -12 12 -4 4 -11 -17 -13
-5 -13 11 -4 3 -11 -17 -13
-5 -14 10 -5 2 -11 -17 -13
-5 -15 9 -5 1 -11 -17 -13
-5 -16 8 -6 0 -12 -16 -14
-5 -16 8 -7 0 -13 -17 -14
-5 -16 8 -8 0 -14 -18 -15
-5 -16 8 -9 0 -15 -19 -15
-5 -16 8 -9 0 -16 -19 -15
-5 -15 7 -10 -3 -18 -20 -16
-6 -15 7 -11 -4 -19 -21 -16
-6 -16 7 -12 -6 -20 -21 -17
-7 -16 7 -13 -7 -21 -22 -17
-7 -16 7 -13 -8 -22 -22 -17
-8 -17 6 -14 -9 -23 -23 -18
-9 -18 5 -15 -9 -23 -24 -19
-10 -19 4 -15 -10 -24 -25 -20
-11 -20 3 -16 -10 -24 -26 -21
-11 -20 3 -16 -10 -24 -26 -22
-12 -21 2 -17 -11 -25 -27 -23
-11 -21 3 -17 -11 -25 -26 -23
-11 -20 4 -17 -11 -24 -26 -22
-10 -20 5 -17 -11 -24 -25 -22
-10 -20 5 -17 -11 -24 -25 -22
-9 -19 6 -17 -10 -23 -24 -21
-9 -19 6 -17 -10 -24 -25 -22
-10 -20 6 -17 -10 -24 -26 -22
-10 -20 6 -17 -10 -25 -27 -23
-10 -20 6 -17 -10 -25 -27 -23
-11 -21 7 -16 -9 -26 -28 -24
-11 -21 6 -16 -9 -26 -28 -24
-12 -21 6 -17 -9 -26 -28 -23
-12 -21 5 -17 -9 -26 -28 -23
-12 -21 5 -17 -9 -26 -28 -23
-13 -22 4 -18 -9 -27 -28 -22
-13 -21 5 -17 -8 -27 -28 -22
-13 -20 5 -17 -8 -26 -27 -22
-13 -19 6 -16 -7 -26 -27 -22
-13 -19 6 -16 -7 -26 -27 -22
-13 -18 7 -15 -6 -25 -26 -22
-12 -18 7 -15 -6 -25 -26 -22
-12 -17 8 -15 -6 -25 -25 -22
-11 -17 8 -15 -6 -25 -25 -22
-11 -17 8 -15 -6 -25 -25 -22
-10 -17 9 -14 -6 -25 -24 -21
-11 -18 9 -14 -6 -25 -25 -22
-12 -19 9 -14 -6 -25 -26 -22
-13 -20 9 -14 -6 -25 -27 -23
-14 -21 9 -14 -6 -25 -27 -23
-15 -22 10 -13 -6 -26 -28 -24
-14 -22 10 -13 -6 -26 -27 -23
-14 -21 9 -12 -5 -25 -26 -22
-13 -21 9 -12 -5 -25 -25 -21
-13 -21 9 -12 -5 -25 -24 -20
-11 -20 8 -11 -4 -24 -23 -19
-10 -19 8 -11 -4 -24 -23 -19
-9 -18 8 -11 -4 -24 -23 -19
-8 -17 8 -11 -4 -24 -23 -19
-7 -17 8 -11 -4 -24 -23 -19
-7 -16 8 -10 -3 -23 -24 -20
-9 -16 8 -10 -3 -23 -24 -20
-11 -17 8 -10 -3 -23 -24 -20
-12 -17 8 -10 -3 -23 -24 -20
-14 -17 8 -10 -3 -23 -24 -20
-14 -17 8 -9 -4 -23 -24 -21
-11 -16 8 -9 -4 -23 -23 -20
-9 -15 8 -9 -3 -22 -23 -20
-7 -14 8 -9 -3 -22 -22 -19
-5 -13 8 -9 -3 -22 -22 -19
-5 -12 9 -9 -3 -21 -21 -18
-6 -13 8 -10 -4 -22 -21 -18
-8 -14 7 -11 -5 -23 -22 -19
-10 -15 6 -12 -6 -24 -22 -19
-11 -15 5 -12 -7 -24 -22 -19
-12 -16 4 -13 -8 -25 -23 -20
-12 -16 4 -13 -8 -25 -23 -20
-12 -16 4 -14 -8 -25 -24 -21
-12 -16 4 -14 -8 -25 -24 -21
-12 -16 4 -14 -8 -25 -24 -21
-12 -17 3 -15 -9 -26 -25 -22
-12 -16 4 -15 -9 -26 -25 -22
-11 -16 4 -15 -10 -26 -25 -22
-11 -15 5 -15 -10 -26 -25 -22
-11 -15 5 -15 -10 -26 -25 -22
-10 -14 6 -15 -11 -26 -24 -21
-10 -14 6 -15 -11 -26 -24 -21
-11 -14 5 -15 -11 -26 -24 -21
-11 -14 5 -15 -11 -26 -24 -21
-11 -14 5 -15 -11 -26 -24 -21
-12 -16 4 -15 -12 -26 -24 -22
-13 -17 4 -15 -13 -27 -25 -23
-14 -18 4 -15 -14 -28 -26 -24
-15 -20 4 -15 -15 -29 -27 -25
-15 -21 4 -15 -16 -30 -28 -25
-16 -22 4 -16 -17 -31 -29 -26
-16 -21 4 -16 -17 -30 -29 -26
-15 -21 4 -16 -16 -30 -28 -25
-15 -20 4 -16 -16 -29 -28 -25
-15 -20 4 -16 -16 -29 -28 -25
-14 -19 4 -16 -15 -28 -27 -24
-14 -19 4 -16 -15 -28 -27 -24
-14 -19 4 -16 -16 -28 -26 -23
-14 -19 4 -16 -16 -28 -26 -23
-14 -19 4 -16 -16 -28 -26 -23
-15 -20 3 -15 -17 -27 -25 -22
-15 -21 3 -15 -17 -27 -25 -22
-15 -22 3 -14 -16 -27 -25 -22
-15 -23 3 -14 -16 -27 -25 -22
-15 -23 3 -14 -16 -27 -25 -22
-15 -24 2 -13 -15 -28 -26 -23
-15 -24 2 -13 -15 -28 -26 -23
-15 -25 2 -13 -15 -28 -26 -23
-15 -25 2 -13 -15 -28 -26 -23
-15 -25 2 -13 -15 -28 -26 -23
-15 -26 2 -13 -16 -27 -25 -24
-14 -25 2 -12 -15 -26 -25 -24
-13 -24 2 -11 -15 -25 -25 -24
-11 -23 2 -10 -14 -24 -25 -24
-10 -23 2 -9 -14 -23 -25 -24
-9 -22 2 -8 -13 -22 -25 -24
-10 -22 2 -8 -13 -22 -25 -23
-11 -22 1 -9 -14 -23 -24 -23
-12 -22 1 -9 -14 -23 -24 -22
-12 -22 1 -9 -14 -23 -24 -22
-13 -22 0 -10 -15 -24 -23 -21
-12 -22 0 -9 -14 -24 -23 -21
-12 -22 0 -9 -13 -23 -23 -21
-11 -22 0 -8 -12 -23 -23 -21
-11 -22 0 -8 -12 -23 -23 -21
-10 -22 1 -7 -11 -22 -23 -22
-10 -20 1 -7 -12 -22 -23 -21
-10 -18 1 -8 -12 -22 -22 -21
-10 -16 1 -8 -13 -22 -22 -20
-10 -14 1 -8 -13 -22 -22 -20
-11 -13 2 -9 -14 -22 -21 -19
-11 -13 2 -9 -14 -22 -21 -19
-11 -13 2 -9 -14 -22 -21 -19
-11 -13 2 -9 -14 -22 -21 -19
-11 -13 2 -9 -14 -22 -21 -19
-11 -13 1 -8 -13 -21 -22 -20
-11 -13 2 -7 -12 -20 -21 -20
-11 -13 2 -6 -11 -20 -20 -19
-11 -13 3 -5 -10 -19 -19 -19
-11 -13 3 -5 -10 -19 -19 -19
-10 -14 4 -4 -9 -18 -18 -18
-10 -14 4 -5 -9 -18 -18 -18
-10 -13 3 -5 -10 -18 -19 -18
-10 -13 3 -6 -10 -18 -19 -18
-10 -13 3 -6 -10 -18 -19 -18
-10 -13 2 -5 -10 -18 -20 -19
-10 -15 4 -2 -9 -18 -21 -20
-10 -17 5 1 -7 -18 -21 -22
-10 -18 6 4 -5 -18 -22 -24
-10 -20 7 7 -4 -18 -22 -25
-11 -21 10 13 4 -12 -21 -25
-10 -21 12 21 13 -4 -19 -24
-9 -21 15 28 22 4 -16 -22
-8 -21 17 35 31 11 -13 -20
-7 -21 20 44 40 19 -10 -19
-2 -15 17 42 43 30 5 -9
5 -8 12 34 43 43 22 5
11 -2 7 28 43 55 39 18
17 6 1 21 43 68 57 31
23 13 -5 15 43 80 74 45
31 27 -19 -10 27 93 98 65
38 45 -34 -38 7 105 123 88
47 61 -51 -68 -13 117 149 111
55 77 -66 -97 -32 131 175 134
63 95 -82 -127 -52 143 200 156
59 103 -93 -152 -77 130 201 161
51 108 -100 -176 -105 107 195 160
43 113 -108 -200 -133 85 188 159
34 118 -116 -224 -160 62 182 157
26 123 -124 -248 -188 39 175 156
15 106 -121 -254 -205 1 133 126
3 79 -113 -251 -220 -44 79 87
-11 54 -105 -247 -234 -88 26 48
-23 27 -98 -245 -248 -132 -27 9
-36 2 -90 -242 -263 -176 -79 -30
-39 -8 -83 -230 -255 -180 -92 -40
-39 -12 -78 -215 -237 -170 -89 -44
-40 -16 -72 -199 -221 -159 -87 -47
-40 -20 -66 -183 -203 -150 -83 -49
-40 -24 -61 -168 -186 -140 -81 -52
-39 -24 -55 -151 -169 -127 -75 -50
-36 -23 -50 -135 -149 -112 -68 -46
-33 -21 -45 -117 -131 -98 -61 -41
-29 -19 -38 -101 -112 -85 -53 -37
-26 -18 -33 -85 -94 -70 -46 -33
-23 -15 -28 -70 -79 -60 -39 -29
-19 -12 -22 -57 -66 -50 -34 -27
-16 -9 -17 -44 -53 -40 -29 -24
-12 -6 -12 -30 -39 -31 -23 -21
-8 -3 -7 -17 -27 -22 -18 -18
-7 -3 -4 -11 -21 -18 -16 -17
-9 -5 -3 -8 -17 -16 -15 -17
-10 -7 0 -5 -14 -15 -14 -17
-11 -9 1 -2 -10 -13 -14 -17
-12 -11 3 2 -6 -11 -13 -17
-13 -12 4 3 -5 -10 -12 -16
-13 -13 4 4 -4 -10 -12 -16
-13 -13 4 5 -3 -10 -12 -16
-13 -14 4 5 -3 -10 -12 -16
-13 -14 4 6 -2 -10 -12 -16
-11 -13 3 8 1 -8 -12 -16
-8 -10 4 9 2 -6 -11 -14
-5 -7 4 10 3 -5 -10 -13
-2 -4 5 12 5 -3 -8 -12
3 0 5 13 6 0 -7 -11
4 1 6 14 7 1 -6 -10
3 -2 6 15 7 2 -6 -10
2 -3 6 16 8 2 -6 -10
2 -4 6 16 8 3 -6 -10
1 -5 6 17 8 3 -6 -10
0 -6 6 18 9 4 -5 -11
-2 -7 8 19 11 5 -5 -11
-3 -8 9 20 12 5 -5 -11
-4 -9 10 21 13 6 -5 -11
-5 -10 11 22 14 6 -5 -11
