I II V1 V2 V3 V4 V5 V6
16 -9 6 29 14 -2 3 -9
11 -6 6 31 17 2 4 -7
9 -8 9 37 21 7 8 -3
11 -8 10 40 24 8 10 1
9 -6 11 44 26 9 11 1
4 -7 12 47 30 12 14 1
3 -9 13 50 34 15 15 2
8 -8 11 50 35 16 15 0
10 -6 10 51 37 17 15 0
6 -4 11 54 39 19 17 2
5 -3 12 58 43 23 20 6
9 -3 12 61 48 25 22 9
13 -2 11 64 49 27 24 10
14 2 13 68 54 30 26 12
17 6 13 71 58 35 29 15
21 7 11 72 61 38 31 14
25 5 8 74 65 39 31 14
29 4 8 76 68 43 34 15
29 6 9 79 71 48 39 18
26 10 8 82 74 52 44 20
27 13 8 88 78 56 49 25
32 15 8 91 81 60 52 28
35 16 7 93 82 62 54 31
35 19 8 97 86 65 58 34
34 20 9 101 90 69 62 38
33 20 9 103 91 71 63 40
35 19 6 100 91 70 63 40
39 19 6 100 92 72 65 43
44 22 7 102 93 74 67 45
46 27 6 102 92 75 67 44
43 28 7 104 94 77 69 45
34 26 8 106 95 80 72 48
27 26 10 109 96 82 74 52
29 30 9 107 94 79 73 51
33 31 8 106 92 79 73 50
31 28 9 107 93 79 74 51
30 25 10 106 92 78 73 52
39 29 10 103 89 77 71 53
46 35 8 99 85 74 69 51
39 34 7 96 79 72 67 49
34 31 7 94 77 70 66 48
34 30 8 92 74 68 65 47
31 28 10 91 73 68 64 48
27 26 11 89 71 66 63 47
26 24 10 86 68 63 60 44
30 24 10 81 65 59 55 39
33 26 11 79 63 57 52 37
29 26 13 78 63 56 51 37
20 24 17 78 63 56 50 37
17 24 17 75 59 53 46 33
22 26 15 70 54 47 39 27
24 27 15 66 50 44 36 25
19 23 16 64 48 40 35 25
15 18 17 62 46 37 34 24
13 17 19 61 45 36 33 23
9 16 21 61 45 37 33 23
8 17 22 57 43 35 30 21
10 17 20 52 39 31 25 16
9 13 20 48 35 27 21 14
6 9 18 43 31 22 18 12
7 8 17 38 25 17 14 9
9 7 16 34 22 14 11 7
8 4 17 31 21 13 10 6
10 4 17 29 21 11 9 5
12 7 16 27 19 9 7 2
9 8 16 26 18 9 6 0
3 3 16 24 17 8 6 -2
3 -2 15 21 15 6 5 -2
3 -3 15 19 14 5 4 -2
2 -2 14 16 12 4 3 -3
-4 -4 14 15 10 3 3 -3
-8 -7 15 15 9 3 3 -2
-9 -7 15 14 9 3 2 -2
-11 -4 15 13 8 2 1 -2
-13 -5 15 12 7 0 1 -5
-9 -6 14 9 4 -3 -3 -8
-2 -5 11 6 2 -4 -5 -10
0 -3 10 4 2 -4 -5 -11
-6 -4 10 4 1 -5 -5 -11
-8 -7 10 3 0 -6 -6 -8
-8 -7 9 2 -2 -7 -7 -7
-8 -8 8 1 -4 -9 -8 -9
-8 -10 8 1 -5 -9 -8 -10
-5 -8 8 1 -6 -10 -8 -11
2 -5 8 3 -6 -9 -8 -11
3 -6 10 4 -4 -8 -7 -10
-3 -11 11 4 -4 -9 -7 -9
-9 -12 10 3 -3 -9 -6 -9
-9 -10 9 2 -4 -8 -6 -10
-3 -6 9 2 -3 -7 -6 -10
0 -6 9 2 -4 -8 -7 -9
-6 -8 9 3 -5 -9 -8 -9
-9 -8 9 4 -5 -9 -8 -9
-9 -6 11 7 -3 -8 -7 -9
-8 -6 10 6 -3 -9 -9 -12
-8 -8 11 6 -2 -8 -10 -15
-10 -9 12 9 -2 -8 -10 -16
-14 -9 13 11 1 -7 -9 -14
-8 -8 12 10 0 -9 -10 -13
2 -8 10 7 -3 -11 -12 -13
5 -8 9 6 -4 -11 -13 -14
3 -5 10 7 -3 -10 -12 -14
1 -4 11 8 -3 -10 -10 -12
-6 -6 15 12 1 -6 -7 -7
-12 -6 17 15 4 -4 -5 -4
-11 -3 17 15 5 -4 -5 -4
-9 0 18 15 5 -3 -4 -4
-11 1 17 15 5 -3 -5 -6
-13 4 19 16 6 -2 -5 -6
-10 6 19 16 7 0 -4 -6
-6 5 19 17 7 0 -4 -6
-2 4 19 17 5 -2 -5 -6
0 7 21 20 6 0 -5 -4
1 10 24 24 8 2 -4 -3
3 13 23 24 9 1 -4 -3
4 15 22 24 9 0 -4 -2
1 16 22 25 11 2 0 2
-4 18 24 26 13 5 3 5
-9 20 25 28 15 9 7 9
-9 18 22 25 13 8 7 10
-3 17 16 17 8 4 3 7
4 19 13 11 5 3 1 6
4 20 10 10 5 4 0 5
4 18 9 11 7 5 1 6
6 18 7 11 6 4 1 6
5 23 8 11 6 5 2 7
4 26 10 13 9 8 4 8
9 23 10 11 9 8 3 6
10 17 8 8 6 5 1 5
8 16 5 6 6 5 2 6
4 17 4 7 7 6 3 7
2 17 3 7 6 7 4 8
5 17 1 6 4 6 6 9
6 18 -3 5 2 5 7 11
2 16 -3 4 3 6 7 11
1 12 -3 4 2 5 4 8
9 10 -5 2 -2 0 -2 3
14 9 -3 2 -3 -3 -3 3
9 7 -2 2 -3 -2 -2 4
0 3 0 0 -3 -2 -2 3
-9 -2 1 0 -4 -2 -4 0
-11 -4 3 1 -5 -4 -6 -4
-10 -7 3 0 -8 -8 -10 -8
-11 -11 5 1 -8 -10 -12 -9
-12 -14 6 0 -10 -12 -15 -10
-9 -13 5 -3 -12 -14 -16 -11
-5 -12 4 -4 -13 -15 -16 -12
-2 -11 5 -5 -13 -16 -17 -12
-2 -13 5 -8 -15 -18 -19 -14
-6 -15 3 -10 -16 -19 -21 -15
-9 -17 2 -10 -17 -20 -20 -16
-9 -17 2 -10 -18 -21 -21 -17
-9 -17 2 -9 -18 -21 -21 -19
-11 -15 3 -8 -18 -21 -20 -19
-14 -15 5 -6 -16 -18 -19 -18
-11 -17 4 -7 -16 -18 -20 -19
-8 -18 2 -9 -16 -19 -20 -18
-7 -18 2 -10 -17 -20 -20 -17
-8 -19 1 -10 -18 -21 -20 -17
-8 -19 0 -11 -19 -21 -21 -18
-7 -17 2 -10 -18 -19 -20 -16
-9 -16 2 -9 -16 -17 -18 -14
-12 -17 3 -8 -17 -18 -17 -13
-11 -18 2 -8 -18 -20 -17 -14
-7 -18 1 -10 -20 -22 -20 -16
-5 -19 0 -10 -21 -23 -21 -19
-10 -21 -2 -10 -20 -23 -21 -19
-17 -21 3 -7 -16 -19 -18 -16
-20 -20 5 -6 -15 -19 -17 -15
-21 -20 7 -3 -13 -17 -16 -15
-20 -21 9 1 -11 -16 -16 -18
-15 -19 12 10 -4 -12 -15 -19
-9 -13 22 32 15 3 -6 -14
-6 -5 32 60 37 18 4 -8
-3 1 43 89 65 36 17 2
8 9 45 102 89 57 32 12
21 17 36 93 101 77 52 25
30 26 21 64 104 96 73 40
38 35 2 26 103 117 100 62
43 48 -22 -24 94 140 130 89
49 63 -49 -87 74 152 149 110
51 76 -72 -145 48 153 156 120
43 86 -90 -198 14 142 152 127
26 96 -107 -258 -31 117 141 132
8 101 -126 -319 -86 77 115 128
-11 88 -136 -366 -142 21 71 103
-28 59 -138 -394 -198 -50 10 61
-44 25 -137 -413 -256 -126 -56 14
-61 -7 -137 -424 -301 -186 -110 -26
-75 -35 -137 -421 -327 -223 -147 -56
-81 -59 -139 -409 -333 -239 -166 -76
-77 -77 -140 -389 -321 -237 -175 -90
-71 -86 -136 -359 -299 -227 -175 -98
-68 -86 -127 -325 -274 -213 -168 -100
