I II V1 V2 V3 V4 V5 V6
-1 -1 -5 -9 -3 0 2 -1
-10 2 -3 -7 -2 1 -2 -9
-16 -5 1 -6 1 2 -2 -5
-19 -6 7 -6 1 11 1 1
-19 -4 5 -5 -3 4 0 2
-17 -5 0 -7 -6 -4 -6 -3
-18 -4 -1 -16 -7 -6 -12 -5
-20 0 -5 -10 -8 -12 -5 -14
-17 -4 -3 -11 -5 -10 -6 -9
-17 -14 -2 -8 -4 0 -6 -5
-19 -11 -2 -13 -8 -7 -8 -7
-16 -9 -1 -17 -10 -6 -14 -12
-20 -12 1 -14 -9 0 -8 -15
-25 -17 3 -15 -7 -3 -9 -17
-24 -13 0 -12 -7 -10 -9 -13
-23 -13 1 -4 -7 -6 -9 -11
-24 -9 2 -6 -8 -10 -9 -14
-18 -8 4 -12 -7 -11 -8 -5
-17 -6 3 -7 -7 -6 -9 -12
-16 -7 0 -13 -8 -6 -11 -15
-16 0 -1 -15 -7 -12 -10 -12
-21 -5 -2 -15 -8 -10 -7 -11
-23 -12 3 -12 -6 0 -5 -8
-26 -2 0 -16 -10 -2 -8 -10
-26 -5 -3 -12 -9 -4 -4 -3
-23 -10 3 -12 -8 -4 -5 -6
-22 -7 3 -15 -8 -7 -6 -17
-20 -8 2 -9 -5 -10 -8 -18
-19 -15 8 4 1 -4 -4 -22
-18 -23 16 8 8 -3 -6 -26
-21 -20 20 17 21 -7 -12 -28
-24 -22 30 34 32 6 -3 -28
-21 -23 35 41 41 11 -12 -31
-18 -21 39 53 49 20 -9 -30
-22 -20 49 69 73 40 5 -23
-20 -13 59 89 102 63 26 -9
-13 -1 62 114 135 99 55 5
-8 12 62 131 172 143 95 32
-2 31 57 130 201 192 138 67
17 64 41 119 220 237 188 109
34 93 6 96 232 282 256 155
40 105 -30 53 219 313 309 202
46 112 -57 14 194 325 345 243
49 132 -85 -33 161 334 385 281
50 154 -118 -86 114 318 397 309
44 168 -136 -117 73 291 385 303
38 171 -147 -155 30 247 335 280
29 166 -165 -196 -31 174 252 245
