I II V1 V2 V3 V4 V5 V6
-19 -17 -65 -88 -121 -90 -61 -38
-19 -11 -48 -72 -105 -80 -54 -35
-19 -15 -34 -59 -86 -69 -46 -32
-12 -17 -19 -43 -67 -45 -37 -21
-8 -23 -13 -33 -54 -42 -29 -12
-14 -23 -9 -29 -45 -42 -28 -16
-14 -17 -6 -25 -40 -38 -27 -10
-11 -14 -2 -21 -37 -44 -26 -8
-9 -17 2 -14 -31 -43 -25 -12
-12 -23 4 -9 -26 -38 -26 -13
-11 -18 1 -15 -29 -37 -25 -6
-11 -16 2 -14 -28 -33 -26 -8
-10 -17 3 -14 -26 -33 -28 -11
-11 -21 4 -12 -24 -25 -25 -13
-12 -24 4 -11 -27 -34 -25 -10
-12 -24 5 -12 -25 -26 -30 -16
-12 -24 7 -12 -25 -36 -33 -13
-15 -22 8 -9 -21 -35 -30 -15
-13 -18 9 -7 -18 -33 -28 -18
-9 -19 10 -3 -16 -34 -22 -18
-8 -26 13 -4 -16 -29 -20 -19
-9 -20 10 -9 -22 -34 -32 -16
-8 -15 7 -10 -21 -28 -26 -13
-11 -19 9 -7 -20 -29 -20 -9
-8 -17 10 -3 -16 -30 -25 -9
-13 -24 14 -3 -11 -28 -24 -13
-13 -27 15 -2 -16 -30 -25 -14
-13 -27 15 -3 -18 -31 -24 -13
-12 -26 11 -4 -18 -23 -22 -8
-10 -21 11 0 -15 -22 -21 -4
-7 -20 10 -2 -14 -23 -21 -7
-8 -19 11 -3 -14 -28 -23 -12
-9 -18 10 -4 -13 -27 -22 -8
-12 -20 10 -2 -16 -26 -23 -14
-11 -23 12 0 -14 -21 -15 -6
-7 -20 12 -2 -12 -24 -17 -10
-8 -22 14 1 -12 -29 -18 -13
-10 -22 16 1 -13 -27 -24 -12
-6 -20 14 2 -12 -28 -24 -10
-9 -21 11 1 -11 -30 -23 -8
-11 -22 11 4 -10 -26 -20 -8
-11 -24 12 2 -12 -18 -20 -12
-6 -20 16 2 -9 -17 -19 -15
-11 -21 16 1 -10 -23 -24 -10
-7 -15 15 0 -10 -23 -24 -6
-5 -9 15 -1 -10 -22 -24 -10
-11 -14 15 1 -12 -31 -24 -10
-9 -10 15 2 -12 -39 -26 -16
-7 -9 14 2 -12 -27 -21 -13
-9 -20 15 6 -9 -25 -22 -6
-11 -27 16 9 -7 -27 -20 -9
-13 -28 20 10 -4 -23 -14 -5
-11 -26 20 10 -2 -19 -18 -4
-3 -13 19 10 -3 -23 -21 -8
-4 -11 18 10 -3 -22 -19 -8
-12 -13 19 9 -4 -31 -21 0
-10 -12 20 12 0 -27 -20 -6
-8 -11 19 12 1 -24 -19 -9
-8 -10 20 13 3 -25 -16 -6
-6 -6 22 13 1 -24 -14 1
-6 -9 20 16 3 -23 -16 -3
-12 -15 20 16 3 -24 -19 -6
-12 -16 21 13 4 -27 -17 -12
-8 -12 20 12 5 -28 -20 -6
-6 -14 24 15 7 -22 -17 -7
-8 -16 26 17 5 -25 -16 -10
-8 -9 28 20 8 -25 -18 -17
-9 -6 28 23 8 -28 -16 -11
-9 -14 28 22 9 -21 -17 -5
-8 -15 29 24 12 -17 -18 -2
-8 -14 30 26 14 -23 -16 -4
