I II V1 V2 V3 V4 V5 V6
17 -9 -2 19 7 -9 -3 -7
17 -9 -2 19 7 -9 -3 -7
17 -9 -2 19 7 -10 -3 -7
17 -9 -2 19 6 -10 -3 -7
17 -9 -2 19 6 -11 -3 -7
17 -9 -2 19 6 -11 -3 -7
16 -10 -2 18 5 -12 -4 -6
16 -9 -2 18 4 -12 -4 -6
16 -8 -2 17 4 -13 -4 -6
16 -7 -2 17 3 -13 -4 -6
16 -6 -2 17 3 -13 -4 -6
17 -5 -3 16 2 -14 -4 -4
16 -4 -3 16 3 -13 -3 -3
15 -4 -2 16 3 -13 -2 -2
14 -3 -2 16 4 -12 0 0
13 -3 -2 16 4 -12 1 1
12 -2 0 16 5 -11 2 2
11 -3 0 16 5 -11 2 3
11 -3 0 16 5 -10 3 4
10 -4 0 16 5 -10 3 5
10 -4 0 16 5 -10 3 5
8 -5 1 15 6 -9 4 6
7 -4 1 14 6 -9 3 5
5 -3 1 13 6 -9 2 4
4 -2 1 12 6 -9 1 3
3 0 1 12 6 -9 1 3
2 0 2 11 6 -9 0 2
1 -2 2 11 6 -9 0 2
0 -3 3 11 6 -9 0 1
-2 -4 3 11 6 -9 0 1
-2 -5 3 11 6 -9 0 1
-3 -6 4 10 5 -9 -2 0
-4 -6 4 9 4 -9 -3 -2
-5 -5 5 8 3 -10 -3 -3
-6 -5 5 7 2 -10 -4 -4
-6 -5 5 6 2 -10 -4 -4
-7 -4 6 5 1 -12 -5 -5
-8 -4 6 5 0 -13 -6 -5
-9 -5 6 4 0 -14 -7 -5
-10 -5 6 4 -2 -15 -8 -5
-10 -5 6 4 -2 -16 -9 -5
-11 -6 5 3 -3 -17 -11 -7
-12 -6 5 2 -4 -18 -12 -8
-12 -5 5 2 -4 -19 -13 -10
-13 -5 5 1 -5 -20 -14 -11
-13 -5 5 1 -5 -20 -15 -12
-14 -5 4 0 -6 -21 -16 -13
-14 -6 4 0 -6 -21 -16 -13
-14 -7 5 0 -6 -21 -16 -13
-14 -8 5 0 -6 -21 -16 -13
-14 -9 5 0 -6 -21 -16 -13
-15 -10 6 1 -6 -22 -16 -14
-15 -11 6 1 -6 -22 -16 -14
-15 -11 7 1 -5 -22 -16 -14
-15 -12 7 1 -5 -22 -16 -14
-15 -12 7 1 -5 -22 -16 -14
-16 -12 8 2 -4 -22 -16 -13
-16 -11 8 2 -4 -22 -16 -13
-16 -10 8 2 -5 -22 -16 -13
-16 -9 8 2 -5 -22 -16 -13
-16 -8 8 2 -5 -22 -16 -13
-17 -7 7 2 -6 -22 -17 -13
-17 -7 7 2 -5 -21 -16 -12
-17 -8 7 2 -4 -20 -15 -12
-17 -8 7 2 -3 -19 -14 -11
-17 -8 7 2 -3 -19 -14 -11
-16 -8 7 3 -2 -17 -13 -10
-16 -7 8 4 0 -16 -12 -10
-15 -5 8 5 1 -15 -11 -9
-15 -4 9 6 2 -14 -10 -9
-15 -3 9 7 2 -13 -9 -9
-14 -2 10 9 4 -10 -7 -7
-13 0 11 10 5 -7 -6 -6
-12 1 12 11 6 -4 -4 -4
-11 2 13 12 7 0 -3 -3
-11 3 13 13 8 2 -2 -2
-10 5 14 14 9 4 0 0
-9 7 14 14 10 5 1 0
-9 8 14 15 10 7 2 1
-8 10 14 15 11 8 3 1
-8 11 14 15 11 9 3 1
-7 12 14 16 12 10 4 2
-7 12 14 17 13 10 4 2
-7 12 15 17 14 11 5 3
-7 12 15 18 15 11 5 3
-7 12 15 18 15 11 5 3
-6 14 16 19 16 13 7 5
-5 17 16 19 17 15 9 7
-4 20 16 19 18 17 11 9
-3 23 16 19 19 19 13 11
-2 25 16 19 19 20 15 12
0 26 16 19 20 21 16 13
0 26 14 18 20 21 15 13
0 27 13 17 19 20 15 13
0 27 11 16 19 20 14 13
0 27 10 15 19 20 14 13
1 28 9 13 18 19 13 12
2 29 8 12 17 19 13 12
3 30 7 11 17 18 12 13
4 31 6 10 16 18 12 13
5 31 6 9 16 18 12 13
6 30 5 8 14 16 11 14
6 27 4 7 13 15 10 13
5 24 3 6 11 14 10 12
5 22 2 5 10 13 9 11
5 19 2 5 9 12 9 11
3 17 1 4 8 10 7 9
1 16 1 3 7 9 6 7
0 14 1 3 6 7 4 6
-3 13 1 2 5 6 3 4
-4 12 1 2 5 5 2 3
-6 9 2 1 4 3 0 1
-7 6 3 1 4 2 -2 0
-8 3 4 1 4 1 -4 -3
-9 1 5 1 4 0 -5 -4
-10 -3 5 1 4 -2 -6 -5
-11 -5 6 1 2 -3 -7 -6
-12 -6 6 0 1 -4 -8 -7
-12 -7 6 0 0 -4 -8 -8
-13 -8 6 -2 -2 -5 -9 -9
-13 -9 6 -2 -3 -5 -9 -10
-14 -10 6 -3 -4 -7 -11 -11
-14 -11 5 -3 -4 -8 -12 -12
-15 -11 5 -3 -5 -9 -13 -13
-15 -12 4 -3 -5 -10 -14 -14
-15 -12 4 -3 -5 -11 -15 -15
-16 -13 3 -4 -6 -12 -16 -16
-16 -13 3 -4 -6 -12 -16 -16
-16 -14 3 -3 -6 -12 -16 -16
-16 -14 3 -3 -6 -12 -16 -16
-16 -14 3 -3 -6 -12 -16 -16
-16 -15 3 -2 -5 -11 -16 -16
-16 -16 3 -2 -5 -11 -16 -16
-15 -16 3 -2 -5 -11 -16 -16
-15 -17 3 -2 -5 -11 -16 -16
-15 -17 3 -2 -5 -11 -16 -16
-12 -18 6 5 4 -3 -10 -14
-10 -17 9 13 13 7 -3 -9
-7 -16 12 21 21 16 6 -5
-4 -15 15 29 30 25 13 1
-2 -14 18 37 39 34 21 5
9 -3 27 64 69 65 52 26
20 9 37 94 103 100 86 50
31 20 48 123 136 134 119 73
42 32 58 153 169 168 153 97
53 44 68 183 202 202 188 120
76 66 67 189 221 237 235 161
101 91 64 193 238 272 284 204
126 115 60 196 255 308 334 247
150 139 57 199 272 343 384 290
175 163 53 202 289 378 433 334
159 158 24 135 219 313 371 301
137 148 -8 57 137 232 293 255
114 138 -40 -21 54 152 215 210
93 128 -72 -100 -29 72 137 164
70 117 -105 -178 -111 -9 59 119
45 86 -116 -212 -158 -65 -2 73
19 52 -126 -239 -199 -118 -60 28
-7 18 -135 -267 -241 -172 -118 -18
-32 -17 -144 -295 -282 -225 -177 -64
-58 -51 -152 -322 -323 -278 -235 -110
