I II V1 V2 V3 V4 V5 V6
-13 -32 1 -15 -36 -37 -34 -33
-13 -31 1 -13 -34 -35 -32 -34
-12 -30 1 -11 -32 -33 -30 -34
-10 -29 0 -10 -31 -31 -28 -34
-9 -28 -2 -9 -30 -31 -27 -35
-7 -28 0 -7 -29 -30 -26 -36
-7 -26 0 -6 -28 -29 -25 -38
-7 -25 1 -3 -26 -27 -24 -38
-6 -25 1 -2 -25 -26 -24 -39
-3 -25 0 0 -25 -25 -22 -40
0 -24 -2 2 -22 -23 -20 -39
-2 -24 0 7 -18 -18 -15 -36
1 -21 -3 8 -17 -16 -13 -34
6 -18 -5 8 -15 -14 -12 -32
10 -16 -6 10 -12 -11 -9 -28
7 -14 -4 16 -6 -5 -3 -22
5 -12 -2 19 -2 1 2 -18
9 -9 -4 20 -2 2 2 -17
13 -7 -5 22 1 4 3 -16
14 -5 -5 24 4 8 7 -13
16 -2 -6 27 9 12 11 -8
19 1 -7 28 11 15 13 -5
22 3 -8 28 13 18 16 -2
24 5 -8 30 16 22 19 2
26 7 -7 31 18 25 21 6
28 9 -7 30 18 26 22 7
28 10 -5 30 19 27 23 9
26 11 -4 31 21 28 24 10
24 12 0 33 24 31 26 12
25 13 0 32 23 31 26 12
27 14 0 31 23 31 27 12
27 16 -2 31 23 32 28 14
27 18 -2 31 24 33 30 17
26 18 -2 30 24 33 31 18
25 18 -2 28 24 33 31 18
24 19 0 27 22 32 31 18
23 19 3 27 22 32 31 19
23 19 3 26 21 30 29 18
23 18 4 25 19 28 26 16
25 17 3 24 17 25 25 15
24 16 2 22 16 24 24 15
20 16 4 23 17 25 24 16
15 16 5 22 16 24 24 17
16 15 5 20 15 22 22 16
17 13 6 20 14 20 21 15
14 13 8 19 13 18 19 14
11 12 10 19 11 16 17 12
12 11 10 17 10 13 14 10
12 11 11 17 9 12 13 9
12 13 11 16 8 10 11 8
13 12 12 15 7 9 10 7
12 11 12 15 7 9 9 7
11 10 14 16 7 8 10 7
10 10 15 16 7 8 9 7
9 9 16 16 8 7 8 7
8 8 16 15 5 4 5 5
6 7 17 14 5 3 5 3
6 5 18 14 5 2 4 2
7 4 17 12 3 0 1 -2
4 3 17 12 1 -3 -2 -5
0 2 18 12 2 -2 0 -5
-2 2 17 11 1 -4 -2 -6
0 3 17 11 0 -5 -3 -6
-2 3 16 10 -2 -5 -4 -7
-3 2 16 9 0 -5 -5 -7
-4 2 16 8 -3 -7 -7 -9
-6 1 16 6 -3 -9 -9 -10
-7 -2 16 5 -5 -10 -10 -12
-8 -4 16 6 -6 -11 -10 -13
-9 -5 16 6 -6 -11 -10 -13
-10 -6 15 5 -7 -12 -11 -15
