I II V1 V2 V3 V4 V5 V6
6 3 -9 -24 -8 -13 -10 -11
9 4 -9 -23 -9 -12 -11 -10
11 7 -11 -21 -6 -8 -7 -7
15 12 -12 -19 -1 -4 -3 -5
20 17 -14 -14 0 -3 -3 -6
18 12 -14 -15 0 -2 -2 -2
18 14 -19 -22 -4 -8 -6 -5
19 12 -21 -24 -7 -10 -8 -6
17 6 -24 -25 -8 -10 -10 -5
22 6 -25 -25 -9 -10 -9 -4
25 12 -29 -27 -9 -12 -10 -7
18 5 -27 -27 -8 -11 -9 -5
14 4 -24 -24 -7 -9 -7 -2
12 5 -24 -22 -7 -10 -7 -4
13 3 -24 -26 -8 -12 -10 -6
11 -5 -24 -26 -9 -14 -12 -7
11 -1 -23 -34 -14 -20 -18 -12
8 1 -22 -34 -13 -19 -19 -13
2 -2 -20 -31 -11 -16 -17 -10
-2 -5 -22 -32 -11 -17 -15 -9
7 -2 -25 -36 -15 -21 -20 -15
12 -7 -26 -38 -17 -23 -22 -16
10 -9 -23 -31 -15 -19 -19 -14
2 -6 -19 -28 -12 -17 -17 -14
-2 -5 -15 -29 -9 -15 -17 -14
-1 -9 -17 -27 -9 -15 -16 -11
3 -6 -18 -31 -12 -16 -17 -12
6 -5 -20 -31 -12 -17 -18 -13
3 -7 -18 -31 -12 -14 -18 -9
-5 -11 -15 -31 -8 -14 -13 -7
-8 -7 -16 -30 -10 -17 -17 -12
-10 -13 -14 -28 -10 -18 -18 -13
-12 -17 -14 -32 -13 -21 -21 -14
-12 -14 -15 -33 -14 -23 -20 -17
-14 -16 -13 -30 -14 -21 -22 -19
-14 -20 -14 -27 -13 -21 -21 -18
-12 -17 -13 -32 -15 -22 -22 -20
-12 -17 -15 -34 -16 -23 -22 -24
-6 -19 -16 -31 -18 -23 -24 -23
-8 -19 -14 -30 -16 -21 -21 -19
-10 -14 -14 -33 -15 -22 -23 -21
-11 -15 -12 -29 -13 -20 -21 -19
-13 -17 -11 -31 -14 -21 -23 -20
-8 -15 -13 -32 -14 -21 -23 -21
-2 -15 -15 -32 -16 -24 -27 -24
-1 -22 -14 -34 -16 -24 -25 -21
-3 -19 -12 -37 -15 -23 -24 -21
-2 -16 -11 -35 -12 -20 -20 -20
-1 -18 -12 -32 -12 -21 -21 -19
-3 -17 -11 -25 -10 -17 -17 -18
-9 -11 -10 -27 -9 -18 -19 -19
-13 -16 -9 -25 -7 -18 -19 -18
-14 -19 -11 -27 -11 -21 -22 -20
-7 -17 -14 -30 -14 -24 -24 -23
1 -14 -14 -30 -15 -27 -27 -25
-2 -22 -11 -29 -14 -24 -25 -22
-10 -23 -12 -30 -12 -26 -25 -25
-11 -21 -13 -28 -12 -25 -24 -24
-10 -22 -11 -27 -12 -24 -24 -23
-7 -23 -11 -29 -13 -24 -23 -23
-2 -16 -13 -35 -17 -30 -29 -28
-3 -21 -7 -33 -16 -29 -29 -29
-12 -22 -4 -30 -15 -27 -27 -27
-18 -18 -2 -29 -11 -24 -23 -25
-13 -18 -1 -24 -7 -21 -24 -25
-11 -22 1 -11 5 -9 -14 -19
-11 -18 1 9 25 7 2 -12
-11 -16 4 31 47 28 21 -1
-10 -20 7 43 62 44 35 8
-10 -20 10 47 74 57 47 14
-8 -12 12 49 85 68 56 20
-8 -14 14 51 99 83 69 28
0 -10 12 66 123 105 90 41
13 6 13 95 158 141 124 67
31 23 7 120 196 182 162 96
59 33 -9 157 244 233 208 136
87 52 -31 190 285 277 252 170
110 68 -49 219 325 322 294 206
134 82 -71 239 357 360 329 237
154 96 -99 237 365 372 346 256
161 110 -120 211 341 353 333 254
155 116 -133 167 296 312 301 242
140 124 -152 100 233 252 252 214
127 133 -185 29 166 189 198 183
105 127 -212 -50 85 111 126 140
74 103 -224 -153 -14 12 36 81
46 89 -223 -238 -91 -61 -29 33
28 72 -220 -299 -140 -101 -65 7
9 53 -212 -335 -175 -129 -92 -12
-16 44 -194 -329 -178 -135 -101 -26
-29 40 -183 -307 -171 -135 -106 -42
-34 25 -168 -278 -163 -135 -112 -54
-37 11 -153 -247 -145 -124 -108 -60
-30 3 -137 -209 -125 -113 -103 -67
-22 -8 -107 -167 -108 -102 -97 -68
-20 -26 -78 -129 -92 -92 -88 -63
-17 -32 -57 -103 -77 -81 -78 -60
-8 -30 -42 -78 -57 -64 -64 -50
-1 -30 -31 -54 -41 -48 -50 -39
2 -28 -21 -39 -29 -37 -40 -34
3 -18 -17 -33 -20 -30 -33 -32
-1 -21 -12 -27 -13 -24 -27 -26
-1 -19 -7 -18 -6 -17 -20 -20
-5 -14 -5 -16 -3 -15 -17 -19
-3 -14 -1 -11 -2 -13 -17 -17
0 -17 1 -13 -2 -14 -16 -16
-1 -15 0 -15 -4 -17 -18 -20
-1 -13 1 -13 -5 -18 -20 -21
-4 -17 6 -7 -5 -17 -20 -21
-10 -19 8 -7 -2 -16 -19 -20
-9 -12 7 -8 -1 -15 -17 -22
-6 -18 8 -8 -2 -15 -18 -23
-3 -19 8 -5 -1 -14 -17 -23
0 -13 11 0 2 -12 -15 -22
-5 -14 13 4 2 -10 -14 -21
-7 -21 13 6 4 -8 -11 -18
-5 -17 11 6 3 -9 -12 -19
-8 -17 11 6 2 -9 -12 -19
-6 -19 13 7 0 -10 -16 -20
-10 -20 14 5 3 -8 -14 -20
-7 -13 11 2 2 -10 -15 -23
-1 -14 13 4 2 -9 -14 -21
-3 -16 13 6 4 -7 -14 -19
-7 -13 17 10 8 -3 -8 -15
-6 -14 16 12 9 -2 -7 -14
-5 -21 16 10 7 -2 -7 -13
-3 -16 13 9 6 -4 -9 -15
-6 -16 14 11 5 -4 -9 -17
-3 -19 15 12 3 -8 -12 -18
-1 -18 18 14 3 -7 -11 -19
-3 -13 17 12 4 -6 -10 -21
-1 -16 17 14 5 -5 -10 -19
1 -17 19 15 7 -5 -10 -19
1 -13 18 13 5 -6 -9 -19
1 -12 18 16 8 -4 -7 -16
-5 -19 22 20 10 -1 -5 -12
-8 -15 20 18 9 -2 -5 -13
-8 -14 21 19 9 -1 -4 -12
-9 -19 21 19 8 -3 -7 -14
-9 -18 21 19 7 -4 -7 -16
-7 -13 20 18 8 -4 -8 -19
-3 -17 22 21 9 -2 -7 -16
2 -16 21 23 9 -2 -7 -16
1 -13 21 20 11 -1 -4 -17
1 -14 23 24 12 -1 -5 -16
2 -18 24 27 11 -2 -7 -15
0 -17 23 24 10 -3 -9 -19
2 -16 23 24 8 -5 -11 -22
5 -18 23 23 6 -7 -13 -22
6 -17 23 23 9 -6 -12 -21
2 -11 24 27 12 -2 -8 -19
0 -12 27 33 16 2 -4 -15
2 -11 28 41 18 4 -3 -14
3 -8 26 41 20 5 0 -15
0 -13 26 37 18 3 -3 -16
1 -17 28 34 16 2 -5 -15
3 -14 28 36 15 0 -6 -16
3 -13 30 41 15 0 -5 -17
0 -15 37 45 17 3 -3 -13
-1 -14 36 48 18 4 -2 -13
4 -8 33 47 17 4 -2 -16
4 -11 37 46 20 6 -1 -13
-3 -17 38 49 21 6 0 -13
-7 -16 36 50 22 7 1 -14
-1 -15 36 52 20 6 0 -15
3 -20 40 53 20 6 -1 -13
9 -15 38 52 21 5 -1 -13
11 -13 38 52 20 4 -1 -15
10 -17 39 57 19 3 -3 -16
9 -17 40 59 21 5 -2 -16
8 -12 38 64 20 4 -2 -20
8 -14 42 64 23 7 2 -16
3 -16 45 66 26 11 4 -15
0 -13 49 69 28 14 7 -13
-5 -13 52 74 31 18 10 -10
-11 -19 55 78 33 21 12 -8
-10 -15 55 80 33 19 12 -8
-9 -12 56 81 30 17 10 -10
-9 -15 59 79 28 16 9 -9
-1 -12 57 77 26 13 5 -13
3 -7 57 76 24 11 4 -16
4 -11 59 82 25 11 4 -14
7 -10 60 83 27 12 4 -14
4 -8 60 82 29 13 5 -16
0 -11 62 86 30 16 9 -13
1 -16 64 93 30 15 8 -12
-2 -12 66 92 30 15 8 -13
-3 -10 66 88 29 14 7 -13
-4 -15 69 89 29 13 6 -10
-1 -15 66 85 26 9 3 -15
2 -7 66 86 25 9 3 -18
1 -11 68 89 24 7 0 -21
2 -12 69 88 25 7 -1 -22
4 -9 69 87 25 6 0 -24
1 -10 70 88 25 5 -2 -23
2 -14 72 88 24 5 -1 -20
0 -11 71 85 23 5 -1 -20
-2 -8 73 85 22 4 -1 -21
-3 -8 76 86 22 4 -1 -21
-5 -8 74 83 20 1 -3 -22
-1 1 72 81 18 -1 -4 -26
4 -2 72 81 17 -1 -5 -26
7 -3 69 79 17 -1 -5 -26
6 0 67 77 18 0 -3 -24
-4 -2 70 79 20 3 -2 -20
-4 -9 69 79 18 1 -2 -19
-2 -2 64 74 16 0 -2 -20
-2 1 63 70 14 0 -1 -19
-1 1 63 68 13 1 -1 -17
-2 1 60 65 14 0 -1 -17
-3 6 57 60 12 -1 -2 -20
1 4 56 59 12 0 -1 -18
2 5 55 61 13 2 0 -17
3 6 51 55 13 3 1 -16
3 5 47 48 11 2 -2 -17
0 -4 45 44 10 1 0 -14
2 0 39 39 8 0 0 -17
10 3 35 33 5 -1 -1 -17
10 -2 31 29 2 -3 -3 -16
6 -1 31 26 4 -2 -2 -14
0 8 31 29 7 1 3 -10
-5 10 33 31 10 7 8 -5
-5 8 31 25 11 8 10 -3
-4 7 26 20 10 8 10 -4
-3 5 23 19 10 8 9 -4
0 -1 20 15 7 6 7 -3
4 2 15 10 4 4 6 -6
8 4 11 6 2 3 6 -6
6 0 11 5 0 1 5 -6
6 0 11 4 0 0 5 -7
3 5 9 2 -1 -1 4 -10
-1 -2 6 0 -1 0 4 -10
1 -4 6 0 -1 0 3 -10
1 0 4 -5 -2 -3 3 -13
2 -1 3 -8 -5 -4 0 -13
6 -5 3 -9 -7 -6 -1 -11
6 -3 0 -14 -10 -8 -2 -14
4 -3 0 -16 -11 -8 -3 -15
3 -7 0 -17 -13 -8 -5 -17
4 -6 -1 -16 -13 -11 -5 -17
