I II V1 V2 V3 V4 V5 V6
-5 -5 12 -3 1 -2 -4 0
-5 -5 12 -3 1 -2 -4 0
-5 -5 12 -3 0 -2 -4 1
-5 -5 12 -3 0 -2 -3 2
-5 -5 12 -3 -2 -2 -3 3
-5 -5 12 -3 -2 -2 -3 3
-4 -6 11 -4 -3 -4 -2 4
-5 -7 12 -4 -3 -5 -2 3
-6 -8 12 -4 -3 -6 -3 2
-7 -9 13 -4 -3 -7 -3 1
-8 -9 13 -4 -3 -8 -3 0
-9 -10 14 -5 -3 -9 -4 -2
-8 -10 14 -5 -3 -9 -4 -3
-8 -9 13 -5 -4 -8 -4 -4
-7 -9 13 -5 -4 -8 -4 -5
-7 -9 13 -5 -4 -8 -4 -5
-6 -8 12 -6 -5 -7 -4 -6
-7 -9 12 -6 -5 -8 -5 -6
-8 -9 12 -6 -6 -8 -6 -5
-9 -10 12 -6 -6 -9 -7 -5
-9 -10 12 -6 -6 -9 -7 -5
-10 -11 12 -7 -7 -10 -8 -4
-10 -11 12 -7 -7 -10 -8 -4
-10 -11 12 -8 -7 -10 -7 -5
-10 -11 12 -8 -7 -10 -7 -5
-10 -11 12 -8 -7 -10 -7 -5
-10 -12 12 -9 -7 -9 -6 -6
-10 -12 12 -9 -7 -10 -6 -6
-10 -12 12 -9 -8 -11 -7 -5
-10 -12 12 -9 -8 -12 -7 -5
-10 -12 12 -9 -8 -12 -7 -5
-10 -11 13 -10 -9 -13 -8 -4
-10 -11 12 -10 -9 -13 -8 -4
-10 -11 12 -10 -10 -13 -8 -4
-10 -11 11 -10 -10 -13 -8 -4
-10 -11 11 -10 -10 -13 -8 -4
-11 -11 10 -10 -11 -14 -9 -5
-11 -11 10 -10 -11 -14 -9 -6
-11 -11 11 -11 -11 -14 -9 -8
-11 -11 11 -11 -11 -14 -9 -9
-11 -11 11 -11 -11 -14 -9 -10
-12 -10 12 -12 -11 -14 -10 -11
-11 -10 12 -12 -11 -13 -10 -10
-11 -10 12 -12 -12 -13 -10 -10
-10 -10 12 -12 -12 -12 -10 -9
-10 -10 12 -12 -12 -12 -10 -9
-9 -11 11 -12 -13 -11 -9 -8
-9 -11 11 -12 -13 -11 -9 -7
-9 -10 12 -12 -12 -11 -9 -6
-9 -10 12 -12 -12 -11 -9 -5
-9 -10 12 -12 -12 -11 -9 -4
-10 -9 13 -13 -11 -11 -8 -3
-11 -9 13 -13 -11 -10 -8 -3
-11 -10 12 -13 -11 -9 -8 -3
-12 -10 12 -13 -11 -8 -8 -3
-12 -10 12 -13 -11 -8 -8 -3
-13 -11 11 -13 -10 -7 -8 -2
-13 -11 11 -13 -10 -7 -8 -2
-12 -11 11 -13 -10 -8 -8 -3
-12 -11 11 -13 -10 -8 -8 -3
-12 -11 11 -13 -10 -8 -8 -3
-11 -11 12 -13 -10 -9 -8 -4
-11 -10 11 -13 -10 -9 -8 -4
-11 -9 11 -13 -10 -9 -8 -4
