I II V1 V2 V3 V4 V5 V6
-15 -6 7 -8 -17 -25 -21 -20
-15 -7 6 -8 -16 -25 -21 -20
-13 -7 4 -9 -18 -26 -23 -22
-8 -8 3 -11 -19 -28 -24 -23
-7 -8 3 -12 -19 -26 -23 -21
-9 -7 5 -10 -18 -24 -21 -18
-9 -6 6 -9 -17 -23 -19 -16
-4 -4 4 -10 -19 -25 -21 -18
0 -3 4 -10 -20 -25 -22 -19
-2 -4 5 -10 -20 -27 -24 -21
-8 -6 5 -9 -19 -27 -24 -22
-12 -6 8 -6 -15 -24 -22 -19
-13 -3 9 -6 -14 -23 -19 -16
-14 -2 8 -6 -14 -21 -17 -15
-13 -5 7 -7 -15 -22 -18 -15
-9 -6 3 -11 -19 -25 -21 -18
-5 -7 2 -13 -21 -28 -22 -20
-4 -7 2 -14 -22 -28 -24 -20
-7 -7 3 -11 -21 -27 -23 -19
-11 -8 5 -9 -20 -26 -23 -18
-14 -9 5 -9 -20 -27 -23 -19
-14 -10 5 -9 -19 -27 -23 -19
-11 -7 5 -10 -18 -28 -23 -20
-6 -5 3 -12 -19 -29 -25 -22
-4 -3 3 -12 -21 -30 -26 -22
-6 -3 3 -12 -21 -29 -25 -21
-8 -4 3 -13 -22 -29 -25 -21
-6 -4 3 -13 -23 -29 -25 -21
-5 -5 3 -13 -23 -29 -25 -21
-5 -6 3 -13 -23 -30 -26 -22
-6 -5 4 -13 -22 -30 -26 -22
-7 -5 5 -12 -21 -29 -25 -21
-9 -8 4 -13 -22 -30 -26 -23
-8 -9 3 -15 -23 -31 -27 -24
-5 -8 3 -16 -23 -30 -26 -23
-6 -7 3 -17 -24 -30 -26 -23
-8 -8 3 -17 -25 -30 -25 -22
-8 -8 2 -17 -26 -30 -25 -21
-6 -7 2 -17 -27 -32 -27 -22
-5 -8 1 -18 -28 -34 -28 -24
-8 -10 -2 -19 -27 -35 -29 -25
-12 -12 -2 -19 -27 -35 -29 -24
-13 -9 0 -19 -28 -34 -28 -23
-9 -5 0 -19 -27 -33 -27 -22
-8 -5 0 -19 -27 -32 -26 -21
-10 -7 0 -19 -27 -32 -24 -20
-11 -7 1 -19 -26 -32 -24 -20
-11 -8 1 -19 -28 -34 -26 -22
-13 -11 1 -19 -28 -34 -26 -22
-15 -12 1 -19 -28 -34 -26 -23
-16 -12 0 -19 -28 -35 -28 -24
-15 -11 0 -20 -29 -36 -29 -25
-14 -10 0 -20 -29 -36 -28 -24
-16 -10 0 -22 -28 -36 -28 -24
-18 -10 1 -22 -28 -35 -26 -22
-14 -10 -2 -24 -30 -36 -28 -23
-9 -10 -5 -27 -34 -39 -31 -26
-8 -12 -7 -28 -36 -40 -32 -27
-6 -12 -5 -27 -35 -40 -31 -27
1 -9 -5 -27 -35 -43 -32 -28
0 -8 -4 -25 -35 -41 -33 -28
-7 -11 -4 -24 -36 -43 -35 -28
-8 -13 -5 -26 -36 -44 -35 -30
-6 -11 -6 -27 -35 -43 -35 -31
-8 -10 -5 -26 -34 -41 -33 -29
-14 -14 -7 -28 -37 -44 -34 -30
-17 -17 -10 -33 -40 -46 -38 -33
-16 -17 -9 -32 -40 -45 -37 -31
-14 -14 -6 -29 -39 -44 -35 -30
-15 -13 -4 -27 -39 -44 -35 -29
-19 -13 -2 -24 -36 -43 -34 -28
-17 -11 0 -23 -34 -41 -32 -26
-14 -10 0 -23 -33 -40 -32 -26
