I II V1 V2 V3 V4 V5 V6
-5 -23 17 11 -3 -14 -19 -18
-1 -24 19 14 0 -12 -17 -18
-4 -31 21 16 2 -11 -15 -14
-4 -27 20 14 1 -13 -16 -14
-2 -30 20 14 1 -8 -14 -11
-2 -28 19 13 0 -6 -15 -16
-2 -29 18 14 0 -8 -14 -14
-2 -28 17 15 0 -11 -15 -20
-7 -29 17 16 2 -10 -14 -24
-6 -29 19 18 4 -10 -13 -23
-5 -31 19 19 6 -8 -14 -18
-4 -31 19 21 8 -7 -14 -16
-5 -29 19 22 8 -4 -15 -23
-5 -27 16 20 7 -8 -16 -21
-4 -28 15 21 7 -4 -15 -19
-5 -29 16 22 8 -5 -14 -23
-6 -34 18 24 10 -1 -12 -20
-5 -31 16 23 9 -5 -13 -23
-3 -30 17 26 12 2 -11 -24
-4 -25 17 26 13 -1 -11 -24
0 -22 15 27 16 3 -11 -22
5 -24 16 29 19 1 -10 -21
4 -26 16 31 21 2 -9 -22
5 -22 16 31 22 3 -8 -15
6 -22 17 34 25 7 -5 -21
9 -24 18 37 27 12 -4 -16
11 -20 16 38 27 14 -2 -10
10 -18 16 39 28 12 -3 -18
6 -23 14 42 30 14 -2 -16
4 -28 13 43 32 10 -1 -15
6 -28 13 46 35 13 0 -11
7 -26 13 49 36 15 1 -8
6 -23 14 52 40 20 2 -11
5 -24 14 52 41 23 3 -7
12 -24 13 54 44 23 6 -2
22 -14 13 57 45 25 10 9
23 -13 14 59 47 29 13 1
21 -16 12 58 46 31 13 -2
23 -15 12 61 48 30 15 0
24 -13 11 64 50 40 16 -1
25 -12 13 68 54 40 20 12
24 -14 12 69 56 37 21 7
21 -16 8 67 53 35 20 7
24 -8 6 66 54 39 22 11
27 -6 4 64 52 39 22 10
27 -5 3 65 52 39 24 10
30 0 3 65 52 42 25 15
26 1 4 66 53 47 28 20
28 0 4 67 53 44 30 18
27 -5 5 68 53 41 31 22
26 -8 5 68 54 42 31 27
24 -13 4 68 54 45 30 23
22 -10 2 66 52 43 31 22
25 -10 3 65 52 42 32 22
29 -4 5 67 52 44 34 22
31 3 2 65 49 42 34 25
33 7 4 65 50 41 37 27
32 4 3 64 49 41 35 31
31 6 2 61 46 38 34 24
29 4 3 60 45 38 35 23
26 3 1 57 43 40 31 28
25 4 -1 55 41 31 30 30
26 11 -2 53 38 28 29 17
22 5 -3 51 36 28 27 20
23 10 -1 51 37 34 29 21
24 12 2 50 36 31 32 27
24 11 4 50 36 30 31 24
22 7 6 49 35 28 31 19
20 5 8 49 34 31 30 21
21 10 7 45 32 31 26 23
20 6 8 43 32 28 25 24
17 3 7 41 30 24 23 17
13 4 6 37 27 23 21 15
12 8 6 34 24 21 19 15
11 5 9 34 25 22 20 12
10 2 9 30 21 20 18 9
7 -2 11 29 20 22 17 14
4 -3 12 28 19 14 17 14
2 -3 13 28 18 13 17 12
-5 -4 13 25 17 10 14 16
-7 -3 12 20 14 7 10 0
-6 -3 11 19 13 6 8 -2
-5 -2 11 17 12 9 7 -3
-8 -2 12 14 11 11 7 -8
-7 -2 12 13 9 9 7 -1
-1 1 12 10 7 9 7 1
