I II V1 V2 V3 V4 V5 V6
-1 2 8 13 1 8 6 -11
-1 5 7 12 -1 5 7 -10
-4 2 6 11 0 0 10 -13
-2 -7 7 11 0 1 5 -6
1 -2 7 9 -3 0 5 -11
-3 -4 8 9 -3 1 5 -9
-11 -8 10 12 -1 4 7 -6
-13 -5 10 10 -3 -1 4 -4
-14 -1 10 9 -5 -3 0 6
-18 -7 11 10 -4 -2 1 -7
-16 -10 10 9 -4 1 1 -6
-15 -7 10 9 -5 0 1 -7
-19 -8 11 9 -5 2 2 -12
-21 -17 13 9 -5 -2 5 -8
-25 -18 11 7 -7 -5 -1 -17
-27 -15 12 7 -8 -5 -1 -16
-29 -19 14 9 -6 -1 1 -5
-31 -24 11 7 -10 -4 -4 -13
-23 -12 11 6 -9 -6 -1 -17
-19 -11 13 9 -6 -5 6 -12
-21 -16 11 8 -9 -3 1 -20
-25 -17 12 7 -8 -3 -3 -18
-25 -13 10 5 -10 -6 -6 -14
-23 -22 8 3 -11 -7 -2 -17
-24 -26 6 1 -15 -8 0 -27
-26 -21 6 1 -15 -11 -1 -17
-30 -21 9 5 -11 -6 -3 -4
-28 -18 13 9 -8 -2 -2 -6
-31 -17 12 8 -9 -4 1 -8
-30 -20 11 6 -12 -3 -2 -14
-27 -23 10 6 -11 -4 -2 -17
-29 -23 13 7 -9 -5 -2 -12
-28 -16 11 5 -11 -6 -4 -6
-26 -21 12 7 -9 -6 -3 -8
-22 -21 11 6 -10 -5 -2 -19
-25 -26 7 1 -16 -12 -9 -19
-23 -26 7 2 -15 -12 -9 -15
-14 -23 9 4 -13 -8 -6 -21
-23 -22 6 1 -16 -12 -7 -23
-34 -27 7 4 -14 -12 -8 -16
-29 -25 11 8 -10 -9 -6 -8
-28 -23 12 10 -10 -9 -7 -14
-28 -25 14 13 -9 -4 -8 -5
-24 -28 16 17 -7 -6 -7 -12
-26 -26 20 23 -5 -6 -4 -12
-27 -27 28 32 2 0 -2 -12
-26 -28 36 48 13 7 1 -13
-18 -25 42 65 25 16 8 -16
-13 -16 47 83 40 28 15 -4
0 -7 52 105 63 48 34 -2
15 2 56 127 88 72 59 17
35 18 53 138 112 98 83 46
65 38 39 140 132 121 106 61
95 45 18 128 142 139 124 80
124 59 -7 112 151 157 146 100
156 89 -38 90 156 177 166 121
182 113 -67 65 157 186 187 150
193 123 -88 42 146 180 191 162
185 128 -96 10 113 150 166 146
152 124 -93 -18 85 123 146 129
99 108 -87 -46 54 91 118 106
38 85 -81 -97 1 42 70 75
-11 62 -85 -163 -61 -7 27 43
-39 26 -94 -210 -111 -48 -9 20
-61 6 -104 -237 -145 -80 -33 -17
-68 -10 -107 -234 -156 -89 -43 -25
-63 -21 -107 -221 -155 -93 -50 -29
-61 -31 -106 -207 -155 -97 -58 -38
-60 -32 -100 -188 -148 -98 -64 -45
-56 -33 -92 -168 -135 -87 -64 -48
-50 -38 -82 -148 -120 -80 -57 -36
-48 -35 -69 -127 -104 -70 -48 -41
-47 -23 -54 -104 -87 -54 -40 -29
-46 -20 -39 -85 -71 -41 -30 -17
-46 -22 -27 -65 -58 -33 -23 -21
-43 -20 -17 -44 -45 -24 -17 -20
-40 -21 -8 -30 -35 -21 -9 -15
-33 -23 -2 -20 -29 -15 -9 -19
-28 -15 2 -13 -23 -10 -7 -7
-26 -12 7 -4 -17 -7 -5 -10
-27 -19 9 -2 -15 -8 -3 -13
-28 -20 8 -2 -16 -10 -4 -15
-30 -20 8 -1 -16 -9 -8 -12
-23 -22 13 2 -13 -3 -5 -9
-24 -24 10 0 -16 -5 -5 -15
-31 -30 9 0 -17 -11 -9 -18
-37 -33 10 2 -16 -9 -10 -12
-32 -30 10 3 -16 -9 -9 -14
-34 -27 9 4 -17 -14 -9 -24
-28 -24 8 2 -18 -10 -8 -17
-23 -21 11 6 -12 -6 -3 -6
-25 -23 12 7 -11 -8 -5 -10
-21 -23 9 4 -13 -7 -9 -14
-16 -26 11 4 -11 -4 -3 -20
-18 -32 12 4 -13 -10 -3 -11
-26 -32 11 4 -15 -7 -1 -15
-24 -28 13 6 -13 -5 -3 -11
-30 -27 16 10 -11 -4 -2 5
-33 -21 15 11 -10 -1 0 7
-28 -20 15 11 -9 -5 -1 -1
-30 -29 11 6 -11 -7 -4 0
-27 -30 10 6 -11 -5 4 -20
-21 -26 9 6 -11 -7 0 -26
-23 -28 14 7 -8 -3 -3 -19
-26 -30 14 9 -8 -4 0 -20
-25 -29 14 9 -9 -6 -4 -11
-24 -25 15 10 -8 -5 2 -5
-27 -26 13 8 -11 -5 -1 -2
-25 -24 11 8 -12 -5 -7 -18
-24 -25 12 10 -9 -4 -5 -16
-20 -24 12 10 -7 -2 -3 -5
-19 -18 12 9 -7 -3 1 -7
-25 -25 13 10 -7 -2 2 -11
-28 -30 15 9 -5 0 3 -3
-25 -25 15 9 -7 -3 2 1
-24 -30 11 6 -13 -9 -6 -6
-22 -32 12 6 -13 -8 -7 -18
-18 -27 11 7 -12 -6 -8 -10
-20 -20 9 7 -12 -8 -7 -4
-18 -20 13 10 -8 -5 -5 -13
-19 -21 11 9 -7 -3 -4 -9
-24 -28 8 6 -11 -7 -6 -7
-27 -31 10 6 -10 -8 -5 -10
-25 -37 13 8 -7 -7 -3 -5
-16 -31 14 10 -7 -4 3 -8
-12 -21 14 11 -6 -4 -3 -9
-18 -23 11 9 -8 -8 -5 -19
-21 -24 11 9 -9 -7 -3 -14
-26 -21 11 12 -6 -4 2 -1
-26 -23 10 11 -7 -6 -2 -8
-23 -22 8 10 -6 -4 -3 -17
-21 -22 6 8 -8 -7 -1 -9
-18 -22 8 9 -5 -4 -1 -12
-13 -25 10 10 -4 -2 0 -14
-22 -34 8 9 -7 -7 2 -3
-20 -32 8 10 -8 -9 -2 -12
-17 -29 9 10 -7 -9 -4 -19
-15 -27 9 11 -7 -7 -3 -19
-16 -21 6 8 -8 -9 -6 -17
-21 -22 4 9 -7 -11 -9 -14
-22 -23 7 11 -5 -5 -5 -4
-21 -21 6 11 -5 -5 -4 -5
-22 -27 4 8 -8 -9 -6 -14
-20 -27 7 9 -4 -4 1 -7
-18 -25 5 8 -7 -4 0 -3
-20 -26 3 8 -8 -7 -3 -8
-17 -28 6 10 -6 -8 0 -10
-18 -29 6 11 -6 -7 0 -9
-15 -17 6 12 -5 -6 -3 -9
-15 -16 6 12 -5 -5 -5 -1
-17 -19 6 11 -4 -2 0 -3
-16 -20 6 12 -4 1 -1 -15
-20 -26 6 10 -4 -3 -3 -6
-18 -26 7 12 -2 -4 -1 -2
-8 -17 8 11 -3 -5 1 0
-6 -17 6 9 -6 -5 -1 -8
1 -17 3 7 -9 -7 -7 -17
