I II V1 V2 V3 V4 V5 V6
4 4 -15 6 11 -8 1 7
4 4 -16 6 11 -8 1 7
4 4 -17 5 10 -9 1 6
4 4 -18 4 9 -9 1 6
4 4 -19 3 8 -10 1 5
4 4 -20 3 8 -10 1 5
4 4 -21 2 7 -11 2 4
5 4 -22 3 8 -11 2 4
5 5 -23 3 9 -10 2 5
6 5 -24 4 10 -10 2 5
6 5 -24 4 11 -10 2 5
6 5 -27 4 10 -10 2 5
5 4 -30 2 8 -12 0 4
4 2 -33 0 6 -13 -2 3
3 1 -36 -3 4 -15 -4 2
2 0 -38 -5 2 -16 -5 1
1 -2 -38 -6 1 -17 -6 0
2 -2 -37 -6 1 -17 -6 0
3 -2 -35 -6 1 -17 -6 -2
4 -2 -34 -6 1 -17 -6 -2
4 -2 -33 -6 1 -17 -6 -2
5 -3 -31 -5 1 -18 -7 -3
5 -3 -29 -5 1 -18 -7 -3
5 -3 -28 -4 1 -17 -6 -3
5 -3 -26 -4 1 -17 -6 -3
5 -3 -25 -4 1 -17 -6 -3
3 -2 -23 -3 1 -16 -5 -2
2 -2 -22 -3 1 -16 -5 -2
1 -2 -21 -3 2 -16 -5 -2
0 -2 -20 -3 2 -16 -5 -2
-2 -2 -19 -3 2 -16 -5 -2
-3 -2 -17 -2 3 -16 -4 -3
-2 -2 -16 -2 3 -16 -3 -3
0 0 -15 -2 3 -16 -3 -3
1 0 -14 -2 3 -16 -2 -3
2 0 -13 -2 3 -16 -2 -3
3 1 -12 0 2 -15 0 -2
3 1 -11 1 3 -15 0 -2
2 1 -10 1 3 -15 0 -2
2 1 -9 2 4 -15 0 -2
2 1 -9 2 4 -15 0 -2
1 2 -8 3 5 -16 0 0
1 2 -7 3 5 -15 1 0
1 2 -7 3 5 -15 2 1
1 2 -6 3 5 -14 3 1
1 2 -6 3 5 -14 3 1
2 3 -5 3 6 -13 4 2
2 4 -4 3 7 -12 4 2
2 4 -4 3 7 -12 4 2
2 5 -3 3 8 -11 4 2
2 5 -3 3 8 -11 4 2
1 7 -2 4 9 -10 3 2
2 8 -2 4 9 -10 4 2
3 10 -3 4 9 -10 4 2
4 11 -3 4 9 -10 5 2
4 12 -3 4 9 -10 5 2
5 13 -4 3 8 -10 6 3
4 12 -5 3 8 -10 5 3
4 11 -6 3 8 -11 5 2
3 10 -7 3 8 -11 4 2
3 10 -7 3 8 -11 4 2
2 9 -8 2 8 -12 3 1
2 8 -9 2 8 -12 4 1
2 7 -10 2 9 -12 5 2
2 6 -11 2 9 -12 6 2
2 6 -12 2 9 -12 6 2
1 5 -13 3 10 -11 7 3
1 5 -13 3 10 -11 7 3
1 5 -13 4 10 -11 7 3
1 5 -13 4 10 -11 7 3
1 5 -13 4 10 -11 7 3
2 5 -13 5 11 -11 6 3
1 5 -13 5 10 -11 6 3
1 5 -13 5 10 -11 7 3
0 5 -13 5 9 -11 7 3
0 5 -13 5 9 -11 7 3
-2 4 -14 6 8 -11 8 1
-2 3 -16 6 8 -12 7 0
-2 2 -19 5 7 -14 7 -2
-2 1 -21 5 7 -15 6 -3
-2 0 -23 5 7 -16 6 -4
-2 -3 -24 4 5 -17 4 -5
-2 -5 -25 3 3 -18 3 -6
-2 -6 -26 2 1 -18 2 -7
