I II V1 V2 V3 V4 V5 V6
11 11 2 0 8 -19 -11 -189
13 11 4 0 9 -18 -10 -185
12 9 5 2 9 -18 -11 -182
12 8 5 1 8 -18 -13 -177
10 10 4 1 8 -18 -13 -172
8 12 4 2 7 -18 -13 -174
14 15 4 2 7 -18 -14 -174
14 15 4 1 8 -17 -14 -174
12 13 4 2 9 -16 -14 -176
12 13 5 3 10 -16 -14 -178
12 10 5 3 11 -15 -14 -178
11 5 7 5 13 -13 -13 -174
13 5 7 6 13 -13 -15 -171
10 10 3 3 8 -17 -18 -169
11 15 3 1 7 -17 -19 -167
10 13 7 3 9 -15 -18 -164
8 10 8 5 10 -15 -19 -166
10 10 9 5 11 -15 -19 -167
12 11 8 4 10 -16 -21 -172
12 14 6 4 10 -17 -21 -172
13 14 7 5 12 -15 -19 -169
11 12 7 5 11 -15 -17 -164
11 14 7 5 12 -14 -17 -161
10 13 8 6 13 -12 -16 -155
10 13 7 6 12 -12 -16 -154
10 10 7 7 12 -12 -14 -154
7 9 6 7 11 -14 -18 -159
6 6 9 9 14 -11 -16 -158
7 4 9 9 14 -12 -16 -161
5 11 5 5 11 -17 -22 -164
5 10 7 8 14 -13 -21 -160
6 4 9 9 17 -11 -19 -155
4 7 8 9 16 -11 -18 -154
7 9 8 8 15 -12 -19 -152
6 14 7 7 14 -13 -19 -150
6 15 6 7 13 -11 -20 -152
6 11 7 9 15 -9 -20 -151
5 9 8 9 15 -10 -20 -152
7 10 7 8 15 -11 -20 -154
7 12 7 8 14 -12 -21 -155
7 12 8 8 15 -10 -21 -153
7 12 9 9 17 -8 -18 -151
5 11 9 10 16 -10 -18 -148
4 9 9 10 17 -9 -17 -143
5 10 7 9 16 -10 -17 -141
5 10 7 10 15 -11 -18 -143
6 12 8 10 15 -11 -18 -143
7 11 7 9 15 -11 -18 -143
7 11 8 9 16 -11 -18 -145
7 13 8 9 15 -12 -19 -145
4 10 7 9 16 -12 -18 -144
3 8 7 7 15 -13 -18 -142
5 8 8 9 16 -12 -16 -140
6 7 8 9 15 -11 -16 -135
6 10 9 10 15 -12 -15 -134
7 13 8 9 14 -14 -15 -134
6 15 8 9 14 -14 -16 -134
6 11 8 9 15 -14 -14 -132
4 8 9 10 15 -14 -14 -136
4 9 6 9 14 -16 -17 -137
5 11 5 8 14 -17 -19 -133
4 10 5 7 13 -17 -18 -131
5 7 6 9 15 -16 -15 -129
6 8 5 8 13 -17 -16 -129
5 12 5 7 14 -17 -16 -134
4 13 7 7 14 -17 -16 -136
5 10 7 9 14 -17 -17 -135
6 14 6 6 13 -20 -20 -135
7 14 6 8 13 -18 -21 -135
5 8 6 9 15 -17 -21 -135
5 9 7 8 16 -18 -19 -133
4 10 6 6 14 -19 -18 -133
2 9 4 6 13 -20 -19 -132
4 11 4 5 13 -20 -19 -128
6 8 5 8 14 -19 -17 -122
8 10 5 7 11 -21 -18 -122
8 13 3 6 10 -22 -21 -123
5 15 5 6 9 -23 -21 -124
6 14 5 7 11 -22 -21 -127
6 11 6 7 12 -22 -21 -128
9 14 3 5 10 -24 -23 -129
7 13 4 4 11 -23 -21 -128
6 7 4 4 10 -24 -22 -125
6 11 4 3 9 -24 -23 -121
6 14 2 4 8 -25 -22 -120
5 10 2 3 8 -25 -22 -119
5 5 5 6 11 -22 -21 -118
5 7 5 4 9 -24 -21 -118
6 9 5 4 10 -22 -21 -122
7 11 5 4 10 -23 -23 -122
6 12 3 2 8 -26 -25 -123
7 11 3 1 7 -27 -26 -122
8 7 2 1 6 -26 -26 -121
7 6 3 2 7 -26 -23 -115
7 7 5 4 8 -24 -19 -113
6 9 4 2 5 -26 -22 -113
4 7 4 3 6 -25 -21 -114
5 9 4 0 6 -26 -22 -116
2 6 4 1 6 -26 -24 -121
4 6 5 1 7 -26 -24 -121
3 3 5 2 8 -24 -23 -119
2 4 5 0 7 -25 -23 -117
4 6 4 1 7 -25 -25 -115
4 2 2 0 6 -27 -26 -111
4 7 1 -2 3 -28 -26 -110
5 9 2 -2 2 -28 -26 -111
3 5 3 -1 3 -27 -24 -111
5 8 2 -2 3 -29 -24 -112
7 7 1 -2 3 -27 -24 -114
4 9 3 -3 4 -28 -25 -114
4 9 4 -2 5 -26 -23 -110
3 4 3 -2 5 -27 -24 -109
4 6 1 -2 3 -28 -25 -108
6 8 3 -2 4 -28 -24 -103
5 7 1 -2 3 -29 -25 -103
4 7 2 -3 3 -29 -26 -106
3 4 1 -3 2 -30 -28 -109
2 7 1 -6 1 -31 -29 -109
4 9 1 -5 1 -30 -27 -108
3 5 2 -4 3 -31 -26 -108
3 2 2 -4 2 -30 -27 -106
2 0 3 -3 4 -28 -24 -102
1 -4 2 -3 2 -30 -26 -101
