I II V1 V2 V3 V4 V5 V6
26 43 -12 97 103 91 78 19
26 45 -12 98 105 94 81 20
27 48 -13 100 108 98 86 22
28 50 -14 102 111 102 89 24
29 53 -15 104 114 106 93 26
29 55 -15 105 117 109 96 27
30 57 -16 106 120 112 99 29
31 59 -17 106 122 115 102 30
32 61 -18 107 125 118 105 32
33 63 -19 107 127 121 108 33
34 64 -20 107 129 125 111 34
35 66 -21 108 130 127 113 35
35 67 -21 107 130 128 114 36
35 68 -21 107 131 129 115 37
35 69 -21 106 131 130 116 38
35 70 -21 106 131 131 117 38
36 70 -22 102 131 130 117 38
36 69 -22 99 129 128 116 37
36 68 -22 95 127 125 115 36
36 67 -22 92 125 122 114 35
36 66 -22 89 123 120 113 34
34 62 -21 82 115 112 106 29
32 59 -20 77 107 104 99 25
31 55 -19 72 100 97 93 20
29 52 -18 67 92 89 86 16
28 49 -17 62 85 81 79 12
25 44 -15 56 75 72 72 7
23 38 -13 50 67 63 65 2
20 34 -12 44 58 55 58 -4
18 29 -10 37 50 46 51 -9
16 25 -9 32 42 37 44 -14
14 21 -7 27 34 30 37 -19
12 17 -6 23 28 23 31 -23
10 14 -5 19 21 16 25 -27
8 10 -4 15 15 9 19 -31
7 7 -3 11 9 2 14 -35
6 5 -2 8 5 -3 11 -38
5 3 0 5 2 -6 8 -40
4 1 0 2 -3 -10 5 -43
3 -2 1 -2 -6 -13 2 -45
2 -4 1 -5 -9 -16 -2 -47
1 -5 2 -7 -11 -18 -4 -49
1 -6 2 -8 -13 -20 -6 -51
0 -7 3 -10 -15 -21 -7 -52
0 -8 3 -11 -17 -23 -9 -54
0 -9 3 -12 -18 -24 -10 -55
-2 -10 4 -14 -19 -25 -11 -56
-2 -11 4 -15 -20 -26 -12 -57
-3 -12 4 -16 -20 -27 -12 -57
-3 -13 4 -17 -21 -28 -13 -58
-3 -13 4 -18 -21 -28 -13 -58
-4 -14 5 -19 -22 -29 -14 -59
-4 -15 5 -19 -22 -29 -15 -60
-4 -16 5 -19 -23 -30 -16 -61
-4 -17 5 -19 -23 -30 -17 -62
-4 -17 5 -19 -23 -30 -17 -62
-4 -18 6 -20 -24 -31 -18 -63
-4 -18 6 -21 -24 -31 -18 -63
