I II V1 V2 V3 V4 V5 V6
-14 -12 -10 -19 -13 -6 -13 -12
-14 -12 -9 -19 -13 -6 -13 -12
-15 -12 -7 -18 -12 -6 -13 -12
-15 -12 -6 -17 -11 -6 -13 -12
-16 -12 -4 -16 -10 -6 -13 -12
-16 -12 -3 -16 -10 -6 -13 -12
-17 -12 -2 -15 -9 -7 -12 -12
-16 -11 -2 -15 -9 -7 -12 -12
-15 -11 -2 -15 -9 -7 -11 -12
-14 -10 -2 -15 -9 -7 -11 -12
-14 -10 -2 -15 -9 -7 -11 -12
-13 -9 -3 -15 -9 -8 -10 -11
-13 -9 -3 -15 -9 -8 -11 -11
-13 -9 -4 -15 -9 -8 -11 -11
-13 -9 -4 -15 -9 -8 -12 -11
-13 -9 -4 -15 -9 -8 -12 -11
-13 -10 -5 -16 -9 -9 -13 -12
-15 -10 -5 -16 -10 -9 -13 -12
-16 -10 -4 -16 -11 -9 -12 -12
-18 -10 -4 -16 -12 -9 -12 -12
-19 -10 -4 -16 -12 -9 -12 -12
-20 -10 -3 -17 -13 -9 -12 -13
-21 -10 -3 -18 -13 -10 -13 -13
-22 -10 -3 -18 -14 -11 -14 -14
-23 -10 -3 -19 -14 -12 -15 -14
-23 -10 -3 -19 -14 -13 -16 -14
-24 -11 -3 -20 -15 -14 -17 -15
-24 -12 -3 -20 -15 -13 -17 -16
-25 -13 -3 -19 -15 -13 -18 -17
-25 -14 -3 -19 -15 -12 -18 -18
-25 -14 -3 -19 -15 -12 -18 -18
-26 -15 -2 -18 -14 -11 -19 -19
-26 -15 -3 -18 -14 -11 -18 -19
-26 -16 -3 -18 -14 -11 -17 -18
-26 -16 -4 -18 -14 -11 -16 -18
-26 -16 -4 -18 -14 -11 -16 -18
-25 -17 -5 -17 -13 -11 -15 -17
-25 -16 -4 -17 -13 -11 -16 -18
-24 -16 -4 -17 -14 -12 -17 -18
-24 -15 -3 -17 -14 -12 -18 -19
-24 -15 -3 -17 -14 -12 -19 -19
-23 -14 -2 -18 -15 -13 -20 -20
-23 -14 -2 -18 -14 -13 -19 -20
-24 -14 -2 -17 -13 -13 -19 -19
-24 -14 -2 -17 -12 -13 -18 -19
-24 -14 -2 -17 -12 -13 -18 -19
-25 -14 -3 -16 -11 -12 -17 -18
-25 -14 -3 -16 -11 -12 -17 -18
-25 -14 -2 -16 -11 -12 -17 -17
-25 -14 -2 -16 -11 -12 -17 -17
-25 -14 -2 -16 -11 -12 -17 -17
-24 -15 0 -16 -12 -12 -17 -16
-24 -15 0 -16 -12 -12 -17 -16
-24 -15 0 -16 -12 -12 -17 -16
-24 -15 0 -16 -12 -12 -17 -16
-24 -15 0 -16 -12 -12 -17 -16
-25 -16 -2 -15 -12 -12 -17 -17
-25 -15 -2 -15 -12 -12 -18 -18
-25 -15 -2 -15 -12 -13 -18 -18
-25 -14 -2 -15 -12 -13 -19 -19
-25 -14 -2 -15 -12 -13 -19 -19
-26 -9 5 -8 -6 -8 -17 -19
-29 -5 11 1 4 -2 -13 -17
-32 1 17 9 12 5 -10 -16
-35 6 22 17 21 12 -6 -14
-38 10 28 25 29 18 -3 -13
-41 14 35 40 42 29 6 -8
-44 18 43 56 54 40 15 -4
-46 21 50 72 66 52 23 1
-48 25 57 88 78 63 32 6
-50 28 64 104 91 74 40 10
-34 30 56 105 94 88 62 27
-17 32 46 104 97 100 86 46
1 34 34 103 99 113 108 64
18 36 24 102 102 127 131 82
35 37 14 101 104 140 153 101
79 46 -16 84 104 160 191 134
123 53 -47 65 102 182 229 168
169 61 -77 48 100 203 268 201
214 68 -108 29 98 224 307 235
259 76 -139 12 97 245 345 268
272 63 -150 3 78 205 296 245
284 47 -160 -7 58 160 240 219
296 31 -171 -15 38 115 184 191
307 15 -182 -24 19 70 129 163
319 0 -192 -32 0 25 72 136
281 -4 -172 -34 -15 -3 45 115
238 -5 -147 -36 -29 -27 18 95
