I II V1 V2 V3 V4 V5 V6
8 -6 -2 -23 0 -12 -5 -8
8 -6 -2 -23 0 -12 -5 -8
9 -6 -2 -23 0 -12 -5 -8
10 -6 -2 -23 0 -13 -5 -8
11 -6 -2 -23 0 -13 -5 -8
11 -6 -2 -23 0 -13 -5 -8
12 -5 -3 -23 -2 -14 -6 -9
12 -5 -3 -23 0 -14 -6 -8
12 -4 -3 -23 1 -14 -5 -7
12 -4 -3 -23 2 -14 -5 -6
12 -4 -3 -23 2 -14 -5 -6
13 -3 -3 -24 3 -13 -4 -5
13 -3 -3 -24 3 -13 -3 -5
14 -3 -3 -24 3 -12 -3 -5
14 -3 -3 -24 3 -12 -2 -5
14 -3 -3 -24 3 -12 -2 -5
15 -4 -4 -25 4 -11 0 -4
15 -3 -4 -25 4 -11 0 -4
16 -2 -5 -25 5 -11 0 -3
16 0 -5 -25 5 -11 0 -3
16 1 -5 -25 5 -11 0 -3
18 2 -6 -25 6 -10 0 -2
19 2 -6 -25 6 -10 1 0
20 2 -6 -25 6 -10 1 0
21 2 -6 -25 6 -10 2 1
22 2 -6 -25 6 -10 2 1
23 3 -7 -25 7 -8 4 3
24 4 -6 -24 8 -7 5 4
24 5 -6 -24 9 -6 6 6
25 6 -5 -23 10 -5 7 7
25 7 -5 -23 10 -4 8 8
26 8 -4 -22 11 -3 9 9
26 8 -5 -23 10 -3 9 9
26 8 -5 -24 10 -3 9 9
26 8 -6 -25 9 -3 9 9
26 8 -6 -25 9 -3 9 9
25 9 -7 -26 8 -3 9 9
25 10 -6 -26 9 -2 10 10
25 11 -6 -25 9 0 11 11
25 12 -5 -25 10 1 12 12
25 12 -5 -25 10 1 12 12
26 13 -4 -24 11 2 13 13
26 13 -4 -24 11 2 13 13
27 13 -5 -25 11 2 12 13
27 13 -5 -25 11 2 12 13
27 13 -5 -25 11 2 12 13
27 14 -6 -26 10 1 11 13
26 14 -5 -25 10 1 11 13
24 14 -4 -25 10 1 11 12
23 14 -3 -24 10 1 11 12
22 14 -3 -24 10 1 11 12
21 13 -2 -23 11 1 12 11
20 12 0 -22 11 1 12 11
19 11 1 -22 11 0 11 11
18 10 2 -21 11 0 11 11
17 9 2 -21 11 0 11 11
14 8 3 -20 10 -2 10 10
12 7 3 -19 10 -2 10 9
9 6 3 -18 10 -2 10 8
7 5 3 -17 10 -2 10 7
5 5 3 -17 10 -2 10 7
4 4 4 -16 9 -3 9 6
4 4 4 -16 8 -4 8 5
4 3 5 -16 7 -4 7 5
4 3 5 -16 6 -5 6 4
4 3 5 -16 5 -5 6 4
3 2 6 -17 4 -6 5 3
3 1 6 -17 4 -7 4 2
2 0 6 -17 4 -7 3 2
2 -2 6 -17 4 -8 2 1
2 -2 6 -17 4 -8 2 1
1 -3 6 -16 3 -9 1 0
0 -4 6 -17 3 -9 1 0
-2 -5 6 -17 2 -9 1 -2
-3 -6 6 -18 2 -9 1 -2
-3 -6 6 -18 2 -9 1 -2
-4 -7 5 -19 1 -10 1 -3
-4 -7 5 -20 1 -10 0 -3
-3 -6 5 -21 0 -11 -2 -4
-3 -6 5 -22 0 -11 -3 -4
-3 -6 5 -22 0 -11 -3 -4
-2 -6 4 -23 -2 -12 -4 -5
-2 -7 4 -24 -2 -12 -4 -5
-2 -9 4 -24 -3 -12 -4 -5
-2 -10 4 -25 -3 -12 -4 -5
-2 -11 4 -25 -3 -12 -4 -5
-3 -12 5 -26 -4 -13 -5 -6
-3 -11 5 -26 -4 -13 -5 -6
-4 -10 5 -26 -3 -13 -5 -5
-4 -9 5 -26 -3 -13 -5 -5
-4 -8 5 -26 -3 -13 -5 -5
-5 -7 6 -25 -2 -12 -4 -4
