I II V1 V2 V3 V4 V5 V6
-5 7 4 -6 -9 -12 -15 -8
-6 4 4 -7 -11 -13 -16 -9
-8 1 4 -8 -13 -15 -18 -11
-9 -4 3 -9 -15 -17 -19 -13
-11 -7 3 -10 -17 -19 -21 -15
-12 -10 3 -11 -19 -21 -22 -17
-13 -11 2 -12 -20 -22 -23 -18
-13 -11 2 -13 -20 -23 -23 -18
-13 -11 1 -13 -21 -24 -24 -18
-13 -11 1 -14 -21 -25 -24 -18
-13 -11 1 -14 -21 -25 -24 -18
-13 -13 0 -16 -22 -26 -25 -19
-14 -15 0 -17 -22 -26 -25 -19
-14 -17 -2 -19 -23 -26 -25 -19
-15 -19 -2 -20 -23 -26 -25 -19
-15 -20 -2 -21 -23 -26 -25 -19
-16 -20 -3 -22 -24 -27 -26 -19
-15 -19 -3 -22 -24 -27 -25 -19
-15 -18 -2 -22 -24 -27 -24 -19
-14 -17 -2 -22 -24 -27 -23 -19
-14 -16 -2 -22 -24 -27 -23 -19
-13 -15 0 -22 -23 -28 -22 -20
-13 -15 0 -21 -23 -28 -22 -19
-13 -15 0 -21 -23 -28 -21 -18
-13 -15 0 -20 -23 -28 -21 -17
-13 -15 0 -20 -23 -28 -21 -16
-12 -16 0 -19 -23 -27 -20 -15
-12 -18 0 -19 -23 -27 -20 -15
-13 -19 0 -19 -23 -28 -21 -15
-13 -21 0 -19 -23 -28 -21 -15
-13 -22 0 -19 -23 -28 -21 -15
-14 -23 14 -4 -16 -29 -23 -15
-14 -23 27 13 -8 -29 -25 -16
-14 -24 40 28 0 -29 -27 -17
-14 -24 55 45 8 -29 -29 -18
-14 -24 68 61 15 -29 -31 -19
-14 -22 94 90 38 -16 -25 -15
-13 -18 119 118 61 -3 -17 -9
-11 -15 145 147 85 12 -9 -4
-10 -11 171 176 108 25 0 3
-9 -8 196 205 132 39 8 8
9 15 147 184 160 100 63 49
26 36 95 160 190 162 120 90
44 59 43 137 219 225 177 131
61 81 -10 113 248 287 234 173
78 104 -62 89 277 350 290 214
79 119 -101 51 284 392 328 240
80 135 -139 13 290 433 364 266
81 151 -177 -25 297 475 400 292
82 167 -216 -64 303 516 437 317
84 182 -254 -102 309 557 473 343
70 161 -257 -135 235 468 401 303
54 138 -259 -168 156 372 324 259
38 114 -261 -200 78 276 246 214
23 91 -263 -233 0 181 170 170
7 68 -264 -266 -78 86 93 125
-2 50 -257 -268 -112 33 49 95
-10 31 -247 -267 -144 -17 6 65
-18 14 -237 -266 -177 -67 -36 35
-26 -5 -228 -265 -208 -117 -79 7
-34 -23 -219 -264 -240 -168 -122 -23
-32 -23 -188 -230 -221 -155 -117 -23
-27 -22 -157 -196 -197 -138 -109 -20
-23 -21 -126 -161 -174 -120 -101 -17
-19 -20 -95 -127 -150 -103 -93 -14
-15 -19 -63 -92 -127 -86 -85 -12
-14 -20 -53 -80 -117 -79 -81 -11
-15 -22 -44 -70 -109 -74 -78 -10
-16 -24 -35 -59 -102 -69 -75 -9
-17 -26 -26 -49 -94 -63 -72 -8
-18 -28 -17 -38 -86 -58 -70 -7
-19 -29 -14 -35 -85 -56 -69 -5
-18 -28 -12 -33 -83 -55 -69 -3
-17 -27 -9 -30 -82 -53 -69 -2
-16 -26 -7 -28 -81 -52 -69 1
-16 -25 -5 -26 -80 -51 -69 2
-16 -25 -4 -25 -79 -50 -68 3
-17 -27 -3 -24 -79 -50 -68 3
-19 -29 -3 -23 -79 -49 -68 3
