I II V1 V2 V3 V4 V5 V6
1 12 3 -6 -4 -76 5 6
1 12 3 -6 -4 -76 5 6
1 12 3 -6 -4 -77 5 5
0 12 3 -7 -5 -77 5 5
0 12 3 -7 -5 -78 5 4
0 12 3 -7 -5 -78 5 4
-2 11 2 -8 -6 -79 4 3
-2 11 2 -8 -6 -79 5 3
0 10 2 -9 -6 -79 5 4
0 10 2 -9 -6 -79 6 4
0 10 2 -9 -6 -79 6 4
1 9 2 -10 -7 -78 7 5
0 8 2 -11 -8 -79 6 5
-2 8 2 -11 -8 -80 6 5
-3 7 2 -12 -9 -81 5 5
-4 7 2 -12 -9 -81 5 5
-5 6 1 -13 -10 -82 4 4
-5 6 1 -14 -11 -82 4 4
-5 6 1 -15 -11 -82 4 4
-5 6 1 -16 -12 -82 4 4
-5 6 1 -16 -12 -82 4 4
-5 5 0 -17 -13 -82 3 3
-4 5 0 -17 -13 -82 3 3
-3 6 0 -17 -13 -82 3 4
-2 6 0 -17 -13 -82 3 4
0 6 0 -17 -13 -82 3 4
1 7 0 -17 -13 -82 4 5
1 7 0 -17 -13 -82 4 5
0 7 0 -17 -14 -83 4 5
0 7 0 -17 -14 -83 4 5
0 7 0 -17 -14 -83 4 5
-2 6 0 -18 -15 -85 3 4
-2 6 0 -18 -15 -85 3 4
-3 6 0 -18 -16 -85 3 3
-3 6 0 -18 -16 -85 3 3
-3 6 0 -18 -16 -85 3 3
-4 6 0 -19 -17 -85 3 2
-4 6 0 -19 -17 -85 3 2
-3 6 0 -20 -17 -85 3 1
-3 6 0 -20 -17 -85 3 1
-3 6 0 -20 -17 -85 3 1
-2 6 -2 -21 -17 -85 2 0
-2 6 0 -21 -17 -85 2 0
-2 6 0 -21 -17 -85 2 0
-2 6 1 -21 -17 -85 2 0
-2 6 1 -21 -17 -85 2 0
-2 5 2 -20 -18 -85 3 1
-3 4 1 -21 -19 -85 3 0
-4 3 0 -22 -19 -85 3 0
-5 2 -2 -23 -20 -85 3 -2
-5 2 -2 -23 -20 -85 3 -2
-6 1 -3 -24 -21 -85 2 -3
-6 1 -3 -24 -21 -85 2 -3
-5 2 -2 -23 -21 -85 2 -3
-5 2 -2 -23 -21 -85 2 -3
-5 2 -2 -23 -21 -85 2 -3
-4 3 0 -22 -20 -83 2 -2
-4 3 0 -22 -20 -83 2 -2
-4 3 0 -23 -20 -83 2 0
-4 3 0 -23 -20 -83 2 0
-4 3 0 -23 -20 -83 2 0
-3 4 -2 -24 -21 -83 3 1
-3 4 -2 -24 -21 -83 3 1
-3 4 -2 -24 -21 -83 2 1
-3 4 -2 -24 -21 -83 2 1
-3 4 -2 -24 -21 -83 2 1
-3 5 0 -23 -21 -83 1 0
-3 5 0 -23 -21 -83 1 0
-2 5 0 -23 -21 -82 1 0
-2 5 0 -23 -21 -82 1 0
-2 5 0 -23 -21 -82 1 0
0 6 -2 -24 -21 -81 2 0
0 5 -2 -24 -21 -81 2 0
-2 4 -2 -24 -22 -81 2 -2
-2 3 -2 -24 -22 -81 2 -2
-2 3 -2 -24 -22 -81 2 -2
-3 2 -3 -25 -23 -82 2 -3
-3 2 -3 -25 -23 -82 2 -3
-3 3 -3 -25 -23 -82 2 -3
-3 3 -3 -25 -23 -82 2 -3
-3 3 -3 -25 -23 -82 2 -3
-2 4 -2 -25 -23 -81 2 -2
-2 4 -2 -25 -23 -81 2 -2
-2 4 -2 -25 -23 -80 2 -2
-2 4 -2 -25 -23 -80 2 -2
-2 4 -2 -25 -23 -80 2 -2
-3 4 0 -25 -22 -79 3 0
-3 4 0 -25 -22 -79 3 -2
-3 3 -2 -25 -22 -80 2 -2
-3 3 -2 -25 -22 -80 2 -3
-3 3 -2 -25 -22 -80 2 -3
-4 2 -3 -26 -23 -81 1 -4
-4 2 -3 -26 -23 -81 1 -4
-4 2 -3 -26 -23 -81 1 -4
-4 2 -3 -26 -23 -81 1 -4
-4 2 -3 -26 -23 -81 1 -4
-4 2 -2 -26 -24 -81 1 -4
-4 3 -2 -26 -24 -80 1 -4
-4 4 0 -25 -24 -80 2 -4
