I II V1 V2 V3 V4 V5 V6
-3 2 5 -16 -19 -18 -12 -11
0 3 8 -12 -16 -16 -7 -7
-5 5 11 -9 -13 -14 -6 -6
-8 3 13 -9 -13 -13 -5 -5
-5 -1 10 -11 -16 -15 -8 -8
-5 -1 10 -14 -16 -17 -9 -8
-5 -3 12 -12 -14 -16 -9 -8
-4 -5 8 -13 -17 -17 -10 -9
-6 -3 6 -13 -17 -19 -10 -10
-6 -3 8 -12 -16 -17 -9 -9
-4 -2 8 -12 -17 -16 -9 -8
0 1 8 -12 -17 -16 -7 -7
-2 2 9 -12 -14 -15 -7 -7
-5 -4 9 -12 -14 -14 -7 -8
-2 -5 11 -9 -12 -11 -5 -6
-2 -5 13 -6 -8 -8 -2 -4
-5 -7 13 -7 -10 -11 -6 -7
-2 -8 10 -9 -13 -12 -7 -8
-5 -8 11 -9 -11 -12 -6 -6
-5 -5 10 -8 -11 -12 -6 -6
-3 -7 8 -8 -14 -14 -9 -9
2 -6 7 -6 -14 -13 -7 -9
-3 -4 12 -4 -9 -10 -4 -6
-6 -8 13 -7 -10 -9 -4 -6
-4 -7 12 -8 -10 -9 -4 -7
-1 -6 15 -5 -9 -8 -2 -5
-6 -8 15 -2 -8 -8 -2 -4
-6 -9 14 -2 -9 -7 -3 -6
-3 -10 11 -5 -11 -10 -5 -7
-2 -9 11 -7 -11 -11 -5 -8
-2 -9 11 -6 -12 -10 -5 -8
-1 -11 10 -6 -12 -11 -4 -8
-4 -11 13 -5 -8 -9 -4 -6
-4 -8 13 -6 -9 -9 -4 -8
-5 -6 12 -7 -11 -11 -6 -10
-3 -5 14 -4 -8 -9 -3 -7
-6 -7 14 -2 -7 -8 -3 -6
-5 -10 12 -5 -10 -9 -5 -8
-5 -5 11 -8 -12 -12 -8 -10
-4 -5 9 -9 -13 -12 -8 -11
-3 -4 8 -10 -14 -13 -9 -11
-1 -6 8 -9 -13 -12 -6 -9
-6 -4 9 -7 -12 -11 -6 -9
-7 -6 10 -8 -12 -11 -7 -10
-5 -9 10 -7 -11 -11 -6 -9
-2 -4 10 -9 -10 -9 -5 -8
-5 -3 13 -6 -8 -8 -4 -7
-4 -5 8 -10 -13 -12 -7 -9
-4 -4 10 -9 -11 -11 -6 -8
-3 -4 8 -8 -10 -10 -5 -7
-4 -5 7 -7 -12 -11 -5 -9
-1 -2 6 -8 -13 -12 -5 -8
-4 -1 7 -8 -11 -12 -6 -9
-6 -6 7 -9 -12 -12 -7 -10
-7 -6 7 -9 -12 -12 -7 -10
-4 -6 6 -10 -12 -11 -6 -9
-2 -4 8 -8 -10 -11 -7 -8
-3 -7 6 -10 -12 -12 -8 -9
-5 -8 6 -10 -11 -12 -8 -8
-3 -5 8 -9 -11 -10 -6 -7
-5 -7 6 -11 -11 -13 -8 -8
-4 -7 5 -12 -12 -12 -7 -7
-5 -3 5 -12 -10 -11 -7 -8
-8 -3 5 -14 -12 -12 -8 -9
-7 -7 5 -14 -13 -12 -8 -8
-8 -10 6 -13 -11 -10 -7 -7
-11 -8 8 -11 -11 -10 -7 -7
-5 -4 3 -16 -16 -15 -11 -11
-6 -6 4 -16 -15 -14 -10 -10
-5 -5 3 -16 -15 -13 -10 -10
-4 -7 3 -15 -14 -14 -10 -10
-4 -10 4 -12 -14 -13 -8 -8
-8 -7 6 -10 -11 -11 -7 -8
-7 -5 4 -13 -14 -13 -10 -10
-6 -6 2 -16 -15 -16 -12 -12
-5 -5 3 -17 -15 -13 -10 -9
