I II V1 V2 V3 V4 V5 V6
2 15 7 12 12 12 5 6
2 15 6 12 12 12 5 6
3 15 5 11 11 12 5 6
4 14 3 10 10 12 5 6
5 14 2 9 9 12 5 6
5 14 1 9 9 12 5 6
5 11 0 7 7 10 4 5
4 9 -2 5 6 9 3 4
3 7 -2 3 4 8 2 3
2 5 -3 1 3 7 1 2
1 3 -3 -2 2 6 0 1
0 2 -4 -3 1 5 -2 0
-2 1 -4 -3 0 4 -2 0
-2 1 -4 -3 0 3 -3 -2
-3 0 -4 -3 -2 2 -3 -2
-3 0 -4 -3 -2 2 -3 -2
-5 -2 -3 -4 -3 1 -4 -3
-6 -3 -2 -4 -3 1 -5 -4
-7 -3 0 -4 -3 1 -6 -4
-8 -4 1 -4 -3 1 -7 -5
-9 -4 2 -4 -3 1 -7 -5
-10 -6 3 -3 -3 0 -8 -6
-11 -7 3 -3 -4 -2 -9 -7
-12 -8 2 -4 -5 -3 -9 -8
-13 -9 2 -4 -6 -4 -10 -9
-13 -10 2 -4 -6 -4 -10 -9
-14 -11 1 -5 -7 -5 -11 -10
-14 -11 1 -5 -7 -5 -11 -11
-14 -11 1 -5 -7 -5 -12 -11
-14 -11 1 -5 -7 -5 -12 -12
-14 -11 1 -5 -7 -5 -12 -12
-14 -11 1 -6 -8 -6 -13 -13
-14 -11 1 -6 -8 -6 -13 -13
-14 -11 0 -6 -8 -6 -13 -13
-14 -11 0 -6 -8 -6 -13 -13
-14 -11 0 -6 -8 -6 -13 -13
-14 -12 -2 -7 -9 -7 -14 -14
-14 -12 -2 -7 -9 -7 -14 -14
-14 -12 -2 -7 -8 -7 -14 -14
-14 -12 -2 -7 -8 -7 -14 -14
-14 -12 -2 -7 -8 -7 -14 -14
-14 -11 0 -6 -7 -7 -14 -13
-14 -11 1 -5 -6 -6 -14 -13
-14 -11 2 -4 -6 -5 -14 -12
-14 -11 3 -3 -5 -4 -14 -12
-14 -11 3 -2 -5 -4 -14 -12
-15 -7 9 12 9 8 -6 -7
-14 -2 15 25 22 18 2 -2
-13 4 21 39 34 29 10 3
-12 10 27 53 48 39 18 8
-12 15 33 66 61 51 25 12
5 22 35 86 80 70 45 27
21 29 36 106 100 91 65 42
37 36 37 126 119 110 85 57
54 43 38 146 139 131 105 72
70 50 39 167 159 151 126 88
93 65 21 140 151 156 145 109
115 80 1 110 141 160 164 131
138 96 -20 80 132 165 184 153
160 112 -40 51 121 171 203 175
183 128 -62 21 111 175 223 196
179 126 -71 -18 78 146 198 183
171 121 -81 -57 45 114 171 167
163 118 -91 -96 11 84 143 150
156 114 -101 -135 -24 52 116 134
149 111 -110 -175 -58 20 89 116
115 81 -105 -196 -94 -22 42 76
80 51 -99 -218 -130 -66 -6 35
45 20 -93 -239 -166 -109 -54 -6
10 -11 -86 -261 -202 -152 -101 -47
-26 -41 -79 -282 -239 -195 -149 -88
-37 -44 -74 -275 -234 -194 -150 -92
-49 -44 -68 -264 -227 -189 -148 -93
-59 -45 -63 -253 -219 -184 -145 -94
-69 -45 -58 -242 -212 -180 -143 -95
-80 -45 -53 -231 -203 -175 -141 -96
-74 -38 -49 -206 -181 -155 -126 -87
-65 -30 -46 -180 -158 -136 -110 -76
-57 -23 -41 -154 -135 -116 -94 -65
-48 -15 -37 -129 -112 -96 -78 -54
-39 -7 -34 -102 -89 -76 -62 -43
-35 -6 -30 -87 -76 -66 -56 -38
-31 -7 -25 -72 -65 -57 -50 -35
-27 -7 -21 -57 -54 -48 -43 -31
-23 -8 -17 -43 -43 -38 -36 -27
-19 -8 -13 -27 -31 -29 -30 -24
-18 -9 -10 -23 -28 -27 -28 -23
-18 -9 -8 -18 -25 -25 -27 -23
-18 -9 -5 -14 -22 -23 -26 -23
-18 -9 -3 -10 -19 -21 -25 -23
-18 -9 0 -6 -16 -19 -24 -23
-17 -10 1 -5 -15 -18 -23 -22
-17 -10 1 -5 -14 -17 -23 -22
-17 -10 1 -4 -14 -16 -23 -22
-17 -10 1 -4 -13 -15 -23 -22
-17 -10 1 -4 -13 -14 -23 -22
-16 -11 1 -2 -12 -13 -22 -21
-16 -11 1 0 -11 -13 -21 -21
-15 -11 2 1 -10 -12 -20 -20
-15 -11 2 2 -9 -12 -19 -20
-15 -11 2 3 -9 -12 -19 -20
-14 -10 3 4 -8 -11 -18 -19
-13 -9 3 4 -7 -11 -17 -18
-13 -9 3 5 -7 -10 -17 -18
-12 -8 3 5 -6 -10 -16 -17
-12 -8 3 5 -6 -10 -16 -17
-11 -7 3 6 -5 -9 -15 -16
-11 -7 3 7 -5 -8 -14 -16
-11 -8 4 7 -5 -7 -14 -15
-11 -8 4 8 -5 -6 -13 -15
-11 -8 4 8 -5 -5 -13 -15
-12 -9 5 9 -4 -4 -12 -14
-11 -8 4 9 -4 -4 -11 -14
-11 -7 4 9 -3 -3 -11 -14
-10 -6 3 9 -3 -3 -10 -14
-10 -6 3 9 -3 -3 -10 -14
-9 -5 2 9 -2 -2 -9 -13
-9 -5 2 10 -2 -2 -9 -12
-9 -4 3 10 0 -2 -8 -12
-9 -4 3 11 0 -2 -8 -11
-9 -4 3 11 0 -2 -8 -11
-8 -3 4 12 1 0 -7 -10
-7 -3 4 12 1 1 -7 -10
-7 -3 3 12 2 1 -7 -9
-6 -3 3 12 2 2 -7 -9
-6 -3 3 12 2 2 -7 -9
-5 -2 2 13 3 3 -6 -8
-5 -2 2 14 3 3 -6 -8
-5 -2 2 14 3 3 -5 -8
-5 -2 2 15 3 3 -5 -8
-5 -2 2 15 3 3 -5 -8
-4 -2 3 16 4 4 -4 -7
-3 0 3 16 5 4 -3 -7
-2 1 2 17 6 5 -3 -6
0 2 2 17 7 5 -2 -6
0 2 2 17 7 5 -2 -6
1 3 1 18 8 6 0 -5
2 3 1 18 8 6 0 -5
2 4 1 19 8 7 1 -5
3 4 1 19 8 7 1 -5
3 4 1 19 8 7 1 -5
4 5 0 20 9 8 2 -4
5 6 0 20 9 8 3 -4
5 6 0 20 10 9 3 -3
6 7 0 20 10 9 4 -3
6 7 0 20 10 9 4 -3
7 8 -2 21 11 10 5 -2
8 8 -2 21 11 10 5 0
8 8 -3 21 11 10 5 0
9 8 -3 21 11 10 5 1
9 8 -3 21 11 10 5 1
10 8 -4 22 11 10 6 2
11 9 -4 22 11 10 6 2
12 10 -5 23 11 11 7 3
13 11 -5 23 11 11 7 3
14 11 -5 23 11 11 7 3
15 12 -6 24 12 12 8 4
16 12 -6 24 12 12 8 4
16 13 -6 24 12 11 8 4
17 13 -6 24 12 11 8 4
17 13 -6 24 12 11 8 4
18 14 -7 23 13 10 8 5
18 14 -7 23 13 10 8 5
18 14 -7 24 13 10 8 6
18 14 -7 24 13 10 8 6
18 14 -7 24 13 10 8 6
18 14 -8 25 12 10 9 7
18 15 -8 25 11 9 8 7
18 15 -8 24 10 8 8 7
18 16 -8 24 9 7 7 7
18 16 -8 24 9 7 7 7
19 17 -8 23 8 6 6 7
19 17 -8 23 8 6 6 7
19 17 -8 23 8 6 6 7
19 17 -8 23 8 6 6 7
19 17 -8 23 8 6 6 7
19 17 -9 22 7 5 5 6
19 17 -9 22 7 5 4 5
18 17 -9 21 7 5 4 5
18 17 -9 21 7 5 3 4
18 17 -9 21 7 5 3 4
17 17 -9 20 6 4 2 3
17 17 -8 20 6 4 2 4
17 17 -8 21 7 5 3 4
17 17 -7 21 7 5 3 5
17 17 -7 21 7 5 3 5
16 17 -6 22 8 6 4 6
15 17 -5 22 8 6 4 6
15 16 -5 22 9 6 4 6
14 16 -4 22 9 6 4 6
14 16 -4 22 9 6 4 6
13 15 -3 23 10 7 4 6
12 15 -2 23 11 8 4 6
11 15 -2 23 11 9 5 6
10 15 0 23 12 10 5 6
10 15 0 23 12 10 5 6
9 15 1 24 13 11 6 6
8 14 2 24 13 11 6 6
7 14 3 24 13 11 6 6
6 13 4 24 13 11 6 6
5 13 4 24 13 11 6 6
4 12 5 24 14 11 6 5
3 11 6 24 14 11 6 4
2 11 6 23 14 11 6 3
1 10 7 23 14 11 6 2
