I II V1 V2 V3 V4 V5 V6
-5 0 1 12 7 0 -8 -6
-5 0 1 12 7 0 -8 -6
-6 1 1 13 8 1 -8 -5
-7 1 2 14 9 2 -8 -5
-8 2 2 15 10 3 -8 -4
-8 2 2 15 10 4 -8 -4
-8 3 3 16 11 5 -7 -3
-7 4 4 17 12 5 -6 -3
-6 5 5 18 12 6 -6 -2
-5 6 6 19 13 6 -5 -2
-4 7 6 19 13 6 -5 -2
-3 8 7 21 14 7 -4 0
-3 9 8 22 15 7 -4 0
-3 10 8 23 16 8 -4 0
-3 11 9 24 17 8 -4 0
-3 11 9 25 17 8 -4 0
-4 12 10 26 18 9 -4 -2
-4 12 9 26 19 10 -3 0
-4 13 9 26 19 10 -3 1
-4 13 8 26 20 11 -2 2
-4 13 8 26 20 11 -2 2
-5 14 6 25 20 12 0 3
-4 14 4 23 19 11 0 3
-3 14 3 21 18 11 -2 3
-2 14 1 19 17 10 -2 3
-2 14 0 18 16 10 -2 3
0 14 -2 16 14 9 -3 2
0 13 -3 15 13 8 -3 2
0 12 -3 14 11 8 -3 1
0 11 -4 13 10 7 -3 1
0 10 -4 12 9 7 -3 1
0 9 -5 10 7 5 -2 0
0 9 -5 9 6 3 -3 0
0 8 -5 8 5 1 -4 -2
0 8 -5 7 4 -2 -5 -2
0 8 -5 6 3 -3 -6 -2
-2 6 -5 5 2 -4 -7 -3
-2 5 -5 4 1 -5 -8 -4
-3 4 -5 3 0 -6 -9 -5
-3 3 -5 2 -2 -7 -10 -6
-3 2 -5 2 -2 -8 -11 -7
-4 1 -5 1 -3 -9 -12 -8
-4 1 -5 1 -3 -9 -12 -8
-3 1 -5 1 -3 -9 -12 -7
-3 1 -5 1 -3 -9 -12 -7
-3 1 -5 1 -3 -9 -12 -7
-2 1 -3 1 -2 -9 -12 -6
-2 0 -2 2 0 -9 -11 -6
-3 0 0 3 1 -8 -11 -6
-3 -2 1 4 2 -8 -10 -6
-3 -2 2 5 3 -8 -10 -6
-4 -3 3 6 4 -7 -9 -6
-4 -4 2 6 4 -7 -10 -7
-5 -5 1 5 3 -8 -11 -8
-5 -6 0 5 3 -8 -12 -9
-5 -6 0 5 3 -8 -12 -10
-6 -7 -2 4 2 -9 -13 -11
-6 -6 -2 4 2 -9 -13 -11
-6 -6 -2 3 1 -9 -13 -11
-6 -5 -2 3 1 -9 -13 -11
-6 -5 -2 3 1 -9 -13 -11
-6 -4 -2 2 0 -9 -14 -10
-6 -4 -2 2 0 -9 -14 -10
-6 -4 -2 2 0 -8 -14 -10
-6 -4 -2 2 0 -8 -14 -10
-6 -4 -2 2 0 -8 -14 -10
-7 -5 -2 2 1 -7 -14 -9
-7 -5 -2 2 2 -7 -14 -9
