I II V1 V2 V3 V4 V5 V6
-3 15 -10 -6 -41 -6 -46 -15
0 7 -17 -14 -47 -10 -47 -20
1 17 -9 -7 -42 -8 -41 -12
1 24 -9 -5 -41 -8 -43 -14
-3 19 -10 -6 -41 -6 -43 -15
-11 18 -6 -4 -39 -5 -39 -13
-8 22 -4 -1 -37 -5 -41 -10
-9 15 -7 -4 -39 -3 -43 -14
-13 9 -9 -5 -40 -3 -41 -12
-11 14 -6 -2 -40 -3 -41 -10
-3 19 -7 -2 -39 -3 -43 -10
-4 6 -13 -8 -44 -6 -45 -16
3 15 -8 -3 -41 -6 -42 -11
1 24 -8 -3 -42 -8 -45 -13
-1 18 -11 -6 -41 -7 -45 -16
0 17 -10 -7 -42 -9 -42 -16
-7 24 -2 0 -36 -4 -39 -9
-9 17 -9 -6 -41 -5 -44 -16
-3 12 -9 -7 -41 -5 -43 -15
-4 14 -7 -6 -42 -7 -44 -13
1 16 -12 -7 -44 -7 -48 -15
3 10 -16 -11 -46 -8 -46 -18
-4 14 -8 -4 -40 -6 -42 -11
-8 18 -7 -4 -40 -7 -43 -13
-6 15 -8 -4 -38 -5 -42 -15
-1 14 -11 -8 -41 -9 -44 -18
0 26 -7 -5 -38 -8 -43 -14
-3 21 -12 -10 -41 -8 -44 -19
-6 11 -12 -9 -41 -7 -44 -17
-6 16 -7 -7 -39 -6 -42 -13
-6 15 -10 -8 -40 -7 -43 -14
-4 9 -16 -13 -45 -9 -46 -20
-4 18 -10 -7 -42 -8 -43 -14
-3 23 -10 -8 -42 -10 -44 -17
-1 18 -12 -10 -42 -9 -44 -18
-4 15 -11 -10 -42 -10 -43 -18
0 27 -5 -2 -36 -7 -40 -11
3 22 -8 -5 -38 -6 -40 -16
-3 11 -11 -9 -42 -9 -42 -18
-1 17 -7 -7 -41 -8 -40 -13
1 17 -9 -8 -41 -9 -42 -13
4 11 -15 -15 -48 -12 -45 -18
2 21 -8 -7 -43 -9 -41 -10
-5 26 -6 -4 -39 -7 -39 -9
-4 17 -8 -6 -40 -7 -40 -14
0 18 -7 -6 -40 -7 -38 -14
-2 23 -7 -5 -39 -11 -41 -14
-5 14 -12 -10 -44 -12 -42 -19
-3 10 -10 -9 -43 -10 -38 -16
-2 16 -11 -10 -44 -12 -40 -14
1 18 -11 -10 -44 -12 -41 -15
11 16 -18 -17 -50 -16 -45 -20
5 17 -14 -13 -47 -16 -45 -16
10 27 -9 -9 -43 -12 -41 -13
14 24 -14 -15 -46 -13 -43 -18
12 22 -14 -16 -47 -14 -42 -18
4 28 -8 -9 -41 -11 -39 -11
-7 17 -16 -15 -45 -13 -43 -19
-15 10 -12 -13 -42 -10 -38 -14
-13 15 -8 -10 -40 -10 -37 -10
-13 19 -8 -10 -39 -8 -37 -11
-6 14 -13 -14 -42 -11 -37 -14
-3 20 -10 -12 -41 -13 -37 -11
-4 26 -9 -11 -39 -12 -37 -12
-1 22 -14 -14 -41 -14 -40 -19
-1 18 -15 -15 -41 -15 -39 -20
-3 26 -10 -11 -38 -13 -37 -15
-3 21 -16 -17 -41 -14 -40 -21
-5 15 -16 -17 -41 -13 -38 -19
-1 22 -14 -15 -40 -14 -37 -15
5 22 -17 -17 -42 -16 -40 -18
2 17 -19 -19 -42 -14 -37 -18
-1 25 -14 -13 -39 -14 -34 -12
-2 30 -13 -12 -36 -14 -35 -14
1 27 -15 -13 -36 -14 -35 -16
-1 25 -16 -15 -38 -16 -36 -17
2 35 -14 -13 -37 -17 -38 -17
-1 25 -19 -18 -39 -18 -39 -21
0 19 -19 -19 -40 -17 -38 -19
1 27 -13 -16 -36 -16 -36 -17
-1 23 -15 -17 -37 -17 -38 -20
2 16 -19 -21 -39 -17 -36 -21
5 27 -12 -14 -35 -15 -32 -14
