I II V1 V2 V3 V4 V5 V6
-6 -1 2 3 8 12 7 11
-8 -3 3 3 8 13 9 10
-9 -3 2 2 7 12 6 9
-6 1 2 2 8 12 7 10
-7 1 1 3 8 12 7 11
-5 1 1 3 9 13 8 12
-5 2 0 1 8 12 8 12
-10 2 -3 -2 4 9 6 8
-7 2 0 -1 6 11 7 10
-6 -1 0 0 7 12 7 11
-6 -3 0 0 6 12 7 11
-7 -2 0 0 6 12 7 11
-8 2 -1 -2 3 9 4 8
-4 1 -1 -2 4 11 6 10
-4 0 -1 -2 5 11 7 10
-8 -1 -2 -2 4 11 5 9
-7 0 -2 -2 4 9 5 9
-8 -1 -2 -3 4 10 4 8
-7 -4 -1 -2 5 11 5 10
-6 0 -3 -2 5 10 5 9
-6 3 -1 -1 6 11 6 10
-7 1 -1 -2 6 12 7 10
-6 4 1 0 8 12 8 12
-4 8 1 0 9 15 9 13
-5 8 2 1 9 15 9 13
-7 8 3 -1 9 15 9 14
-5 11 6 0 9 17 10 13
-7 9 8 3 11 18 12 15
-9 3 13 7 14 19 12 16
-8 8 14 8 14 20 12 16
-7 12 16 9 16 20 13 15
-7 11 17 12 17 22 14 15
-5 7 17 13 19 23 14 17
-6 5 18 15 21 25 17 19
-3 9 15 14 19 23 16 18
-3 9 12 11 16 21 15 16
-4 6 6 4 11 17 11 13
-4 2 0 0 8 15 9 14
-1 1 -7 -5 4 10 5 9
-4 -5 -10 -8 1 9 5 9
-4 -4 -11 -11 -1 7 4 10
-7 -2 -12 -13 -3 4 2 8
-6 -4 -13 -16 -6 3 -1 6
-8 -5 -13 -15 -5 5 2 9
-9 -6 -15 -17 -7 2 -1 6
-8 -3 -16 -19 -8 1 -1 6
-8 -1 -16 -21 -10 0 -2 6
-4 1 -18 -21 -12 -2 -4 4
-3 -3 -15 -17 -8 0 -2 6
-3 -6 -15 -17 -9 1 -1 6
-4 -6 -14 -16 -7 1 -1 6
-4 -6 -15 -16 -7 1 -1 5
-3 -4 -15 -17 -7 1 -1 7
-1 -5 -14 -15 -6 4 2 8
2 -10 -11 -11 -2 6 5 11
4 -9 -13 -14 -5 4 1 8
-1 -7 -15 -16 -7 2 -1 5
-2 -11 -15 -14 -6 2 0 7
0 -10 -13 -14 -7 1 -1 7
-1 -7 -14 -14 -7 1 -1 6
-4 -12 -14 -15 -6 2 0 6
-4 -15 -12 -13 -4 4 2 8
-3 -10 -15 -16 -7 2 0 7
-3 -8 -16 -17 -7 2 0 6
-3 -10 -14 -16 -6 2 0 5
-4 -9 -16 -17 -9 0 -3 3
-6 -11 -14 -16 -8 0 -2 4
-6 -14 -14 -16 -8 0 -2 4
-6 -14 -12 -15 -7 0 -3 4
-5 -8 -12 -16 -7 2 -1 5
-8 -9 -11 -15 -6 2 0 6
-11 -10 -11 -16 -7 0 -2 3
-11 -12 -10 -16 -7 0 -2 3
-10 -13 -11 -15 -7 1 -1 4
-11 -13 -10 -14 -6 1 -3 3
-12 -12 -11 -15 -8 -1 -4 2
-13 -15 -10 -14 -7 0 -3 3
-10 -11 -8 -14 -6 2 -2 5
-9 -9 -8 -14 -6 1 -2 3
-11 -11 -11 -15 -8 0 -3 2
-11 -11 -11 -15 -8 0 -3 2
-11 -10 -11 -15 -8 0 -3 2
-12 -10 -12 -16 -9 0 -4 1
-10 -11 -9 -14 -6 1 -1 5
-10 -9 -11 -14 -7 0 -2 2
-10 -6 -11 -14 -7 -1 -3 1
-11 -5 -10 -14 -6 0 -3 2
-13 -10 -8 -12 -4 2 0 3
-11 -10 -8 -12 -5 1 -2 2
