I II V1 V2 V3 V4 V5 V6
8 0 -11 -9 -5 1 5 8
7 -1 -15 -15 -11 2 3 -9
-2 -14 -20 -17 -12 -2 1 -12
-6 -15 -15 -15 -9 -3 0 -6
-8 3 -11 -14 -14 -1 7 5
0 11 -4 -4 -10 4 12 8
-1 7 -11 -9 -14 -3 9 -1
-5 4 -6 -19 -12 4 12 -4
-9 -3 -9 -20 -6 4 8 -1
-8 -11 -15 -19 -7 -5 -2 -5
-3 -10 -13 -8 3 1 5 -7
5 6 -2 1 -1 9 15 6
-3 1 -11 -10 -7 2 7 6
-2 -9 -9 -16 -6 0 1 9
3 -6 -5 -11 -8 -4 3 9
5 -4 -13 -16 -8 -5 3 11
0 -10 -23 -19 -9 -8 3 -1
-12 -19 -31 -22 -22 -16 -8 -17
-8 -9 -19 -24 -22 -11 -2 -13
-1 3 -6 -10 -6 2 12 5
-8 -6 -2 -9 -6 0 12 13
-10 -10 1 -12 -13 -2 10 11
2 3 0 -11 -15 4 7 1
-2 -12 -6 -10 -12 1 4 -10
-7 -15 -16 -19 -19 -15 0 -11
-8 -19 -17 -21 -22 -11 -1 -6
-14 -11 -14 -30 -12 -7 3 -1
-6 6 -16 -28 -15 -1 6 8
15 18 -20 -21 -12 -1 6 4
1 5 -14 -23 -13 0 4 -1
-15 -7 -10 -21 -15 2 5 3
-5 -10 -13 -21 -17 -9 3 -2
14 6 -22 -16 -13 -12 3 11
5 12 -20 -12 -14 -7 1 2
-5 -3 -13 -9 -10 -3 5 -5
-7 -4 -12 -8 -19 -2 5 -9
-8 -8 -12 -23 -19 5 4 -9
-4 -11 -14 -29 -23 -1 7 -3
-7 -15 -22 -29 -24 -9 5 -7
-3 -26 -20 -24 -20 -13 -2 -7
0 -24 -19 -23 -21 -8 3 -10
-2 -15 -14 -26 -24 -7 8 4
-8 -10 -2 -23 -16 -4 8 3
-10 -2 -6 -19 5 1 10 12
-5 -3 -12 -20 -8 7 15 9
-9 -5 -15 -28 -16 -3 11 9
-6 2 -9 -23 -18 -7 13 8
-14 -6 -15 -20 -17 -8 6 -2
-22 -15 -24 -26 -25 -12 5 -9
-21 -16 -25 -24 -26 -8 8 -2
-11 -12 -16 -14 -20 -8 9 2
-3 -5 -20 -9 -11 -6 13 1
6 1 -20 -18 -18 -5 10 -4
6 -9 -21 -21 -23 -5 5 -3
4 -14 -23 -25 -22 -13 7 -2
-10 -19 -19 -20 -26 -11 3 -2
-12 -20 -14 -16 -22 -5 4 0
-7 -10 -10 -21 -25 -9 7 -11
-5 -3 -13 -17 -26 -11 5 -1
-1 -2 -15 -22 -22 -9 7 7
2 4 -21 -29 -27 -9 7 1
-11 -6 -15 -32 -22 -6 14 -1
-26 -20 -15 -24 -19 -1 10 3
-20 -11 -10 -12 -16 1 9 12
-1 10 -11 -11 -18 -6 7 11
-7 -2 -12 -23 -15 -5 11 14
-15 -8 -10 -23 -16 -3 8 2
-13 -10 -10 -21 -11 -7 4 8
-15 -11 -16 -24 -13 -6 7 8
-16 -14 -20 -24 -12 -10 11 3
-15 -17 -23 -20 -17 -6 7 0
-17 -13 -31 -24 -26 -11 2 -8
-12 -2 -30 -20 -30 -10 3 -7
-1 -5 -25 -25 -26 -8 12 -6
-1 -1 -18 -18 -21 -7 14 -5
-1 -3 -15 -21 -18 -11 9 3
-1 -7 -12 -22 -7 -5 8 -4
-14 -16 -16 -18 -19 -8 6 3
-14 -26 -22 -26 -26 -11 7 -5
2 -6 -25 -33 -29 -9 8 -8
7 4 -19 -28 -21 -8 12 -7
-9 -2 -22 -32 -21 -10 10 0
-13 -4 -25 -29 -32 -7 12 -2
-8 -12 -28 -20 -20 -6 10 8
-3 -3 -27 -13 -14 -8 8 7
-8 1 -14 -18 -15 -2 13 -1
-9 5 -10 -19 -14 1 17 5
-12 5 -5 -21 -19 -4 13 -11
-14 -4 -8 -21 -17 -6 9 -11
-13 -1 -12 -21 -20 -7 10 -6
-10 5 -19 -12 -18 -1 19 10
-7 12 -18 -17 -11 2 21 12
-12 7 -11 -17 -15 3 17 -1
-27 2 -3 -17 -16 -1 16 2
-18 12 -3 -18 -9 0 15 11
1 21 0 -13 -11 0 20 12
-3 8 -3 -15 -9 1 18 9
-7 5 -8 -17 -10 1 20 3
0 7 -6 -20 -16 -1 21 -4
3 18 4 -23 -12 3 19 8
-6 17 -6 -20 -20 -1 18 5
-9 12 -12 -15 -20 0 15 4
-16 0 -11 -22 -14 9 20 14
-18 -6 -15 -28 -14 -2 15 6
-7 1 -16 -26 -11 -8 12 -4
-13 -2 -18 -31 -17 -6 15 -8
-21 3 -36 -37 -24 -7 11 -11
-15 7 -34 -31 -25 -5 16 -12
4 28 -32 -32 -19 -3 18 -2
12 29 -30 -28 -16 2 20 9
9 28 -21 -21 -16 -1 23 13
-5 18 -25 -21 -21 -4 25 13
-5 16 -23 -19 -13 -2 25 5
-1 6 -27 -25 -19 -2 19 2
9 1 -33 -34 -19 1 16 -9
5 10 -31 -30 -18 2 22 8
-3 13 -24 -31 -4 3 22 13
0 12 -27 -23 -7 -2 22 10
7 4 -30 -32 -15 -4 21 12
-3 -6 -34 -29 -23 -13 18 1
-1 -4 -36 -35 -23 -14 12 -3
9 4 -30 -37 -25 -10 14 4
-2 10 -32 -28 -17 -2 26 17
-8 14 -27 -13 -9 8 37 17
-9 7 -28 -9 -11 2 39 6
-11 1 -29 -26 -15 0 20 5
-19 -22 -32 -41 -23 -10 9 15
-30 -20 -36 -33 -27 -18 5 -9
-18 -5 -24 -27 -24 -12 8 -9
-13 -11 -19 -27 -25 -5 8 0
-23 -19 -21 -21 -22 -11 10 4
-13 -6 -11 -20 -13 -6 16 10
-11 -6 -20 -24 -17 -10 17 9
-17 -8 -25 -34 -32 -10 8 3
-17 -10 -21 -38 -36 -13 7 3
-11 -14 -23 -31 -30 -7 9 12
-6 -14 -18 -23 -30 -12 11 20
-9 -20 -19 -34 -37 -18 9 10
-22 -31 -30 -36 -35 -18 2 -4
-32 -32 -36 -28 -29 -17 6 0
-27 -18 -39 -25 -29 -10 9 -2
-26 -17 -29 -25 -20 -11 11 7
-23 -15 -22 -28 -21 -14 8 6
-9 -13 -15 -27 -23 -10 15 9
5 -8 -19 -19 -21 -6 11 3
-5 -10 -16 -31 -24 -8 5 0
-15 -16 -5 -31 -19 -8 12 7
-17 -21 -4 -28 -18 -6 14 3
-16 -16 -9 -25 -25 -7 13 -5
-12 -12 -17 -30 -28 -13 5 -7
-12 -18 -18 -22 -32 -19 4 -12
-21 -12 -17 -18 -30 -19 4 -6
-24 -15 -31 -28 -33 -25 4 -12
-12 -15 -35 -30 -31 -26 5 -5
-13 -15 -26 -34 -29 -18 5 -2
-26 -16 -18 -38 -30 -8 10 -5
-38 -24 -21 -37 -27 -8 12 -2
-45 -31 -22 -22 -24 -10 9 0
-26 -13 -21 -27 -23 -9 14 5
-6 2 -18 -23 -15 -1 21 18
-9 -6 -19 -18 -13 -2 20 15
-20 -20 -12 -22 -19 -7 14 7
-15 -17 -19 -18 -18 -4 10 0
-9 -20 -15 -17 -19 -11 9 -5
-21 -27 -11 -24 -19 -7 8 -11
-25 -23 -13 -28 -21 -10 6 -3
-19 -18 -19 -22 -18 -12 7 -9
-21 -14 -19 -19 -12 2 7 -1
-17 -9 -13 1 12 8 15 7
-5 3 -7 30 28 23 31 2
-1 10 3 53 52 48 44 11
0 4 11 77 71 63 58 22
9 22 21 93 96 101 84 36
23 34 24 84 127 146 118 55
37 56 15 54 131 179 157 82
48 75 -2 0 130 206 192 115
70 85 -35 -64 105 219 225 142
100 106 -77 -102 88 239 272 170
118 131 -104 -141 88 274 322 214
125 153 -140 -183 85 298 365 251
129 168 -174 -227 78 325 400 283
