I II V1 V2 V3 V4 V5 V6
3 -19 9 -6 -14 -11 -7 0
4 -17 10 -6 -14 -10 -6 -1
7 -12 10 -4 -14 -10 -6 -1
9 -9 8 -6 -16 -11 -7 -1
6 -14 7 -5 -16 -11 -7 0
6 -13 6 -8 -19 -15 -10 -3
3 -11 7 -7 -17 -12 -9 -3
-1 -9 6 -9 -19 -13 -10 -4
5 -6 5 -9 -18 -14 -10 -5
11 -4 8 -7 -16 -12 -7 -1
9 -9 8 -9 -16 -12 -8 -1
9 -4 8 -11 -18 -13 -9 -3
8 0 5 -12 -19 -15 -10 -3
5 -4 6 -10 -19 -15 -10 -3
4 -9 7 -7 -17 -12 -7 0
4 -14 8 -6 -17 -12 -7 1
1 -17 8 -6 -16 -12 -7 1
2 -18 10 -5 -15 -10 -6 1
1 -18 10 -6 -14 -11 -7 0
3 -17 10 -5 -14 -10 -6 2
4 -15 9 -7 -15 -11 -7 1
6 -17 10 -7 -14 -10 -5 3
7 -17 11 -6 -14 -10 -5 4
3 -9 6 -12 -19 -15 -10 -1
1 -2 2 -15 -23 -20 -14 -4
4 1 5 -12 -21 -18 -12 -2
0 -7 6 -10 -20 -18 -12 -2
0 -7 6 -10 -20 -17 -12 -1
4 3 5 -10 -19 -18 -13 -1
7 -3 9 -6 -15 -14 -9 3
8 -9 9 -6 -14 -12 -8 5
6 -7 8 -7 -15 -13 -8 3
8 -15 11 -4 -13 -10 -5 7
9 -17 11 -3 -12 -7 -3 9
6 -15 8 -6 -14 -11 -7 7
7 -12 11 -4 -13 -10 -5 7
8 -12 12 -4 -13 -10 -5 8
3 -9 11 -8 -17 -14 -8 4
4 -7 9 -8 -17 -14 -9 3
4 -7 8 -8 -18 -14 -8 5
8 1 7 -8 -17 -14 -7 6
8 2 7 -9 -17 -14 -8 5
8 -6 10 -7 -17 -13 -7 7
11 -7 14 -4 -14 -9 -3 11
13 -4 13 -4 -14 -9 -4 11
12 -6 15 -2 -13 -7 -3 12
2 -17 11 -5 -16 -11 -7 9
2 -16 8 -7 -17 -13 -8 6
5 3 6 -10 -21 -16 -10 4
8 16 5 -13 -22 -18 -12 3
6 -4 8 -10 -19 -15 -9 6
5 -19 12 -5 -14 -9 -3 11
5 -25 15 -3 -12 -6 -1 15
9 -16 12 -5 -15 -9 -3 12
9 -6 11 -6 -16 -11 -6 11
5 -7 9 -7 -18 -14 -7 9
10 3 10 -7 -19 -15 -9 9
6 -3 10 -7 -18 -15 -9 8
0 -12 9 -8 -19 -16 -10 8
