I II V1 V2 V3 V4 V5 V6
-11 -13 7 1 -2 -5 -16 -8
-11 -13 7 1 -2 -5 -16 -8
-11 -13 7 1 -2 -5 -16 -8
-11 -13 6 0 -3 -5 -16 -8
-11 -13 6 0 -3 -5 -16 -8
-11 -13 6 0 -3 -5 -16 -8
-12 -13 5 -2 -4 -6 -16 -9
-12 -13 5 -2 -4 -5 -16 -9
-12 -13 5 -2 -4 -5 -16 -9
-12 -13 5 -2 -4 -4 -16 -9
-12 -13 5 -2 -4 -4 -16 -9
-12 -11 4 -2 -4 -3 -17 -8
-11 -10 5 0 -3 -3 -17 -8
-10 -8 5 0 -3 -3 -17 -8
-9 -7 6 1 -2 -3 -17 -8
-9 -6 6 1 -2 -3 -17 -8
-8 -4 8 3 1 -2 -16 -7
-7 -3 9 4 2 0 -15 -6
-7 0 10 5 3 1 -14 -6
-6 1 11 6 4 2 -13 -5
-6 2 12 7 5 3 -12 -5
-5 3 13 8 6 4 -11 -4
-5 3 13 8 6 4 -11 -4
-4 4 13 8 6 5 -11 -4
-4 4 13 8 6 5 -11 -4
-4 4 13 8 6 5 -11 -4
-3 5 10 8 7 6 -10 -3
-2 5 8 8 7 6 -10 -3
-2 5 6 7 7 6 -10 -2
0 5 4 7 7 6 -10 -2
0 5 2 7 7 6 -10 -2
1 5 0 5 5 5 -9 0
2 5 -3 3 4 4 -10 0
3 5 -4 2 2 4 -11 -2
4 5 -6 0 1 3 -12 -2
5 5 -7 -2 0 3 -12 -2
6 4 -8 -3 -2 2 -13 -3
6 2 -8 -4 -3 1 -13 -3
5 1 -7 -5 -4 0 -14 -4
5 -2 -7 -6 -5 -2 -14 -4
5 -3 -7 -7 -5 -3 -14 -4
3 -5 -6 -8 -6 -4 -15 -5
1 -6 -6 -8 -6 -5 -16 -6
0 -8 -5 -8 -6 -5 -17 -7
-3 -9 -5 -8 -6 -6 -18 -8
-4 -10 -5 -8 -6 -6 -18 -9
-6 -11 -4 -8 -7 -7 -19 -10
-8 -12 -3 -7 -7 -7 -18 -11
-10 -13 -2 -7 -7 -7 -17 -11
-12 -14 0 -6 -7 -7 -16 -12
-13 -14 0 -6 -7 -7 -15 -12
-14 -15 1 -5 -7 -8 -14 -13
-14 -15 1 -5 -7 -8 -14 -13
-14 -16 1 -5 -7 -8 -14 -13
-14 -16 1 -5 -7 -8 -14 -13
-14 -16 1 -5 -7 -8 -14 -13
-15 -17 2 -6 -8 -9 -14 -14
-15 -17 2 -6 -8 -9 -14 -14
-15 -17 2 -6 -8 -9 -14 -14
-15 -17 2 -6 -8 -9 -14 -14
-15 -17 2 -6 -8 -9 -14 -14
-15 -18 1 -7 -9 -8 -15 -14
-15 -18 1 -7 -9 -8 -15 -14
