I II V1 V2 V3 V4 V5 V6
-16 -24 4 -24 -38 -39 -31 -27
-15 -24 6 -12 -25 -31 -29 -27
-13 -24 9 1 -11 -23 -26 -26
-11 -23 11 14 4 -14 -24 -25
-9 -23 14 26 18 -6 -21 -24
-8 -23 16 38 31 3 -19 -23
1 -19 20 60 60 31 2 -12
9 -16 24 81 89 59 22 0
17 -12 27 103 117 87 42 10
25 -9 31 125 145 114 62 21
33 -6 34 145 174 142 81 31
39 11 27 90 163 174 110 52
46 26 19 32 152 204 139 72
51 43 11 -26 141 235 168 92
57 58 3 -83 130 267 196 112
62 73 -6 -141 118 298 225 132
57 89 -27 -214 72 301 232 142
50 104 -49 -286 25 304 239 151
43 118 -70 -359 -21 307 245 160
35 134 -92 -432 -67 310 253 170
29 148 -113 -505 -114 312 259 179
12 132 -121 -543 -198 196 187 145
-7 113 -130 -578 -283 78 113 108
-24 95 -138 -615 -368 -40 39 72
-41 77 -146 -651 -453 -159 -35 36
-59 59 -153 -688 -538 -278 -109 0
-57 56 -156 -658 -523 -281 -116 -8
-54 54 -159 -628 -506 -281 -122 -14
-50 52 -162 -596 -487 -280 -129 -20
-47 50 -165 -564 -470 -280 -135 -26
-44 48 -169 -532 -451 -280 -140 -32
-35 43 -153 -464 -393 -242 -122 -28
-28 37 -136 -393 -333 -203 -104 -23
-21 32 -117 -323 -274 -165 -85 -17
-14 27 -100 -253 -215 -127 -66 -12
-7 22 -82 -182 -155 -89 -47 -7
-6 18 -69 -156 -133 -76 -41 -6
-6 14 -56 -131 -110 -66 -36 -6
-6 11 -43 -105 -89 -55 -31 -6
-6 7 -30 -80 -67 -44 -26 -6
-6 4 -17 -55 -45 -33 -21 -6
-6 3 -14 -48 -38 -30 -20 -6
-6 3 -12 -40 -33 -28 -19 -6
-5 2 -9 -33 -27 -25 -19 -6
-5 2 -7 -26 -22 -23 -18 -6
-5 2 -5 -19 -17 -21 -18 -6
-4 1 -3 -15 -13 -19 -17 -5
-4 1 -2 -12 -10 -17 -16 -5
-4 0 1 -9 -6 -15 -15 -5
-4 0 2 -6 -3 -13 -14 -5
-4 0 3 -3 1 -11 -13 -5
-4 -2 4 1 4 -9 -11 -6
-3 -2 5 4 6 -7 -10 -6
-3 -3 5 7 8 -5 -9 -6
-2 -3 6 10 10 -3 -8 -6
-2 -3 6 12 12 -2 -7 -6
0 -4 7 14 14 1 -6 -5
0 -4 7 15 16 2 -6 -5
0 -4 8 17 18 3 -6 -5
0 -4 8 18 20 4 -6 -5
0 -4 8 19 22 5 -6 -5
1 -3 9 21 24 7 -6 -5
1 -3 9 23 25 8 -5 -4
1 -3 9 24 26 9 -5 -3
1 -3 9 26 27 10 -4 -2
1 -3 9 27 28 11 -4 -2
2 -2 9 29 30 13 -3 0
2 -2 10 30 32 14 -2 0
3 -2 10 32 34 15 0 1
3 -2 11 33 36 16 1 1
3 -2 11 34 38 17 2 1
4 -3 12 36 40 19 3 2
5 -3 12 38 42 20 3 3
5 -2 11 39 43 21 4 3
6 -2 11 42 44 22 4 4
6 -2 11 43 45 23 4 4
7 0 10 45 48 25 6 5
7 0 10 47 51 27 7 6
8 0 10 48 53 28 9 7
8 0 10 50 56 30 10 8
8 0 10 51 58 31 11 8
9 0 10 54 61 33 12 9
10 1 10 56 63 35 13 9
10 1 10 58 65 37 14 10
11 2 10 60 67 39 15 10
11 2 10 62 69 40 15 10
12 3 10 64 72 43 17 11
13 3 10 66 75 45 18 12
13 3 10 68 78 47 19 12
14 3 10 70 81 49 20 13
14 3 10 72 84 50 21 13
15 3 10 75 87 52 23 14
16 4 10 78 90 54 24 15
17 6 10 81 93 56 25 16
18 7 10 84 95 58 26 17
19 8 10 87 98 60 27 18
20 9 9 91 102 63 29 19
21 9 9 94 105 65 31 20
21 9 9 97 109 68 33 20
22 9 9 101 113 70 35 21
22 9 9 104 116 72 36 21
24 8 10 108 120 75 38 22
25 8 10 112 123 77 39 23
26 8 10 116 127 80 42 24
27 8 10 119 131 84 43 25
28 8 10 123 134 86 44 25
29 9 9 128 138 89 46 26
29 9 9 132 142 91 48 27
30 10 9 136 146 93 49 28
30 10 9 139 150 95 51 29
30 10 9 143 154 97 52 30
31 11 10 147 157 100 54 31
32 11 10 150 160 102 56 32
33 11 10 153 163 104 57 32
34 11 10 157 165 106 59 33
35 11 10 160 169 108 60 33
36 12 10 162 171 109 61 34
36 12 10 164 173 110 61 34
37 12 10 167 174 111 61 34
37 12 10 169 176 112 61 34
37 12 10 171 177 112 61 34
38 11 10 173 178 113 61 34
38 11 10 174 178 113 61 34
38 11 9 175 178 112 61 34
38 11 9 176 178 112 61 34
38 11 9 177 178 112 61 34
39 11 8 178 179 111 60 33
39 10 8 178 179 110 60 33
39 10 9 178 179 110 59 33
39 9 9 178 179 109 59 33
39 9 9 178 179 109 59 33
38 8 10 177 176 106 58 32
37 8 9 175 173 104 57 31
37 8 9 172 170 102 56 31
36 8 8 169 168 99 55 30
36 8 8 167 164 97 54 30
34 8 7 161 159 94 52 29
32 6 8 156 154 90 49 28
31 5 8 152 150 87 47 27
29 3 9 147 145 84 45 26
28 2 9 142 140 80 43 25
26 1 10 135 133 75 39 23
25 1 9 128 126 70 37 22
24 2 8 120 118 66 34 20
23 2 7 113 111 61 31 19
22 2 7 106 103 56 29 18
20 3 6 99 96 51 26 16
18 2 6 91 89 46 23 15
16 1 6 82 80 40 20 14
14 0 6 74 73 35 17 13
12 0 6 66 65 30 14 12
10 -2 6 60 59 26 12 10
9 -2 6 54 52 22 9 9
8 -2 6 48 46 18 7 8
7 -2 6 40 39 14 5 7
6 -2 6 34 32 10 3 6
4 -3 5 29 27 7 1 5
3 -4 5 25 23 5 -2 4
2 -5 5 20 18 2 -4 3
1 -6 5 15 14 -2 -5 2
0 -6 5 10 9 -4 -7 1
-2 -7 4 7 6 -6 -9 0
-2 -7 4 5 3 -8 -10 -2
-3 -7 4 2 -2 -10 -12 -3
-3 -7 4 -2 -5 -12 -13 -4
-3 -7 4 -4 -8 -14 -14 -4
-4 -8 3 -6 -10 -16 -15 -5
-5 -8 3 -7 -11 -17 -16 -6
-5 -9 3 -9 -13 -18 -17 -6
-6 -9 3 -11 -15 -19 -18 -7
-6 -9 3 -12 -16 -20 -19 -7
-7 -10 4 -13 -17 -21 -20 -8
-7 -10 4 -14 -18 -22 -20 -8
-8 -10 4 -15 -19 -23 -20 -8
-8 -10 4 -16 -20 -24 -20 -8
-8 -10 4 -16 -21 -24 -20 -8
-9 -10 4 -17 -22 -25 -21 -8
-9 -11 4 -18 -23 -25 -21 -8
-10 -12 4 -19 -23 -26 -21 -9
-10 -13 4 -20 -24 -26 -21 -9
-10 -13 4 -20 -24 -26 -21 -9
-11 -14 4 -21 -25 -27 -22 -10
-11 -13 4 -21 -25 -27 -22 -10
-11 -13 4 -21 -25 -27 -23 -10
-11 -12 4 -21 -25 -27 -23 -10
-11 -12 4 -21 -25 -27 -23 -10
-11 -11 5 -21 -26 -28 -24 -9
-11 -12 5 -21 -26 -28 -24 -9
-12 -12 5 -21 -25 -28 -24 -9
-12 -13 5 -21 -25 -28 -24 -9
-12 -13 5 -21 -25 -28 -24 -9
-13 -14 6 -21 -24 -28 -24 -10
-13 -13 6 -21 -24 -28 -24 -10
-13 -13 6 -21 -24 -28 -24 -10
-13 -12 6 -21 -24 -28 -24 -10
-13 -12 6 -21 -24 -28 -24 -10
-12 -11 5 -20 -24 -28 -23 -10
-12 -11 5 -20 -23 -28 -23 -10
-12 -11 5 -20 -23 -27 -23 -10
-12 -11 5 -20 -22 -27 -23 -10
-12 -11 5 -20 -22 -27 -23 -10
-12 -11 6 -19 -21 -26 -23 -10
-12 -11 6 -18 -21 -26 -23 -10
-11 -10 6 -17 -21 -25 -23 -9
-11 -10 6 -16 -21 -25 -23 -9
-11 -10 6 -16 -21 -25 -23 -9
-10 -9 6 -15 -21 -24 -22 -8
-10 -9 6 -15 -20 -24 -22 -8
-10 -9 7 -15 -20 -24 -21 -8
-10 -9 7 -15 -19 -24 -21 -8
-10 -9 7 -15 -19 -24 -21 -8
-9 -10 8 -14 -18 -23 -20 -8
-9 -10 8 -13 -18 -23 -20 -8
-9 -10 7 -13 -18 -23 -20 -8
-9 -10 7 -12 -18 -23 -20 -8
-9 -10 7 -12 -18 -23 -20 -8
-8 -9 6 -11 -18 -22 -21 -7
-8 -9 6 -11 -17 -22 -21 -7
-8 -9 6 -11 -17 -22 -21 -7
-8 -9 6 -11 -16 -22 -21 -7
-8 -9 6 -11 -16 -22 -21 -7
-8 -8 6 -11 -15 -22 -20 -7
-8 -8 6 -11 -15 -22 -20 -7
-8 -8 6 -11 -15 -22 -20 -7
-8 -8 6 -11 -15 -22 -20 -7
-8 -8 6 -11 -15 -22 -20 -7
-9 -9 6 -10 -16 -21 -20 -7
-9 -9 6 -10 -16 -21 -20 -7
-9 -9 6 -10 -16 -21 -19 -6
-9 -9 6 -10 -16 -21 -19 -6
-9 -9 6 -10 -16 -21 -19 -6
-8 -10 7 -9 -15 -20 -18 -5
-8 -10 7 -9 -16 -20 -18 -5
-8 -10 7 -9 -16 -20 -18 -6
-8 -10 7 -9 -17 -20 -18 -6
-8 -10 7 -9 -17 -20 -18 -6
-9 -9 6 -8 -18 -21 -19 -7
-9 -9 6 -9 -18 -21 -19 -7
-9 -9 6 -9 -18 -22 -19 -8
-9 -9 6 -10 -18 -22 -19 -8
-9 -9 6 -10 -18 -22 -19 -8
-9 -9 7 -11 -19 -23 -19 -9
-9 -9 7 -11 -20 -23 -19 -9
-9 -10 7 -11 -20 -23 -20 -9
-9 -10 7 -11 -21 -23 -20 -9
-9 -10 7 -11 -21 -23 -20 -9
-10 -11 6 -12 -22 -24 -21 -8
-10 -11 6 -13 -23 -25 -21 -9
-10 -11 6 -14 -23 -25 -22 -9
-10 -11 6 -15 -24 -26 -22 -10
-10 -11 6 -15 -24 -26 -22 -10
-11 -12 6 -16 -25 -27 -23 -11
-11 -12 6 -16 -25 -27 -23 -11
-12 -12 6 -16 -26 -27 -23 -10
-12 -12 6 -16 -26 -27 -23 -10
-12 -12 6 -16 -26 -27 -23 -10
-13 -12 7 -16 -27 -27 -22 -9
-13 -12 7 -17 -27 -28 -22 -10
-13 -13 7 -18 -27 -28 -22 -10
-13 -13 7 -19 -27 -29 -22 -11
-13 -13 7 -19 -27 -29 -22 -11
-13 -14 6 -20 -28 -30 -22 -12
-13 -14 6 -20 -29 -30 -22 -12
-13 -14 6 -20 -30 -31 -23 -12
-13 -14 6 -20 -31 -31 -23 -12
-13 -14 6 -20 -31 -31 -23 -12
-13 -14 5 -21 -32 -32 -24 -13
-13 -15 5 -21 -32 -32 -24 -13
-13 -15 5 -21 -32 -32 -24 -14
-13 -16 5 -21 -32 -32 -24 -14
-13 -16 5 -21 -32 -32 -24 -14
-14 -17 5 -22 -33 -33 -25 -15
-14 -17 5 -22 -34 -33 -25 -15
-14 -17 5 -23 -34 -33 -26 -15
-14 -17 5 -23 -35 -33 -26 -15
-14 -17 5 -23 -35 -33 -26 -15
-13 -16 4 -24 -36 -34 -27 -15
-13 -16 4 -24 -36 -34 -27 -15
-14 -17 5 -25 -36 -34 -27 -15
-14 -17 5 -25 -36 -34 -27 -15
-14 -17 5 -25 -36 -34 -27 -15
-15 -18 6 -26 -36 -35 -27 -15
-15 -18 6 -26 -36 -35 -27 -15
-14 -17 5 -26 -37 -35 -27 -15
-14 -17 5 -26 -37 -35 -27 -15
-14 -17 5 -26 -37 -35 -27 -15
-13 -16 4 -26 -38 -36 -28 -15
