I II V1 V2 V3 V4 V5 V6
0 -7 3 3 5 -17 -8 -27
0 -7 4 4 6 -17 -8 -29
0 -7 4 3 7 -17 -9 -28
4 -3 5 4 8 -16 -8 -27
11 3 6 7 11 -12 -5 -25
8 2 5 7 10 -13 -6 -24
4 -1 5 5 10 -13 -6 -24
7 3 6 7 10 -12 -5 -23
6 1 5 7 9 -13 -6 -23
5 -1 4 7 10 -14 -8 -24
6 0 4 7 10 -16 -8 -24
5 3 7 11 12 -12 -6 -22
8 2 6 10 13 -12 -6 -22
4 -1 4 9 13 -13 -8 -22
4 0 6 11 13 -11 -6 -21
6 3 6 12 15 -10 -6 -19
6 5 7 13 17 -8 -3 -17
9 7 9 15 17 -7 -3 -16
6 4 6 14 15 -10 -3 -17
5 5 7 15 17 -9 -3 -15
8 8 8 16 18 -8 -2 -15
6 5 7 18 17 -10 -3 -17
8 6 8 18 19 -9 -2 -15
8 7 8 20 20 -8 -2 -15
8 9 9 22 22 -4 1 -11
0 4 6 20 20 -6 -1 -11
0 3 5 19 20 -6 0 -10
4 10 8 24 24 -4 3 -6
6 13 8 25 25 -4 3 -5
5 14 7 25 26 -4 2 -4
7 17 10 28 27 -3 4 -1
12 22 12 32 30 0 6 3
6 16 10 29 30 0 6 2
5 15 10 31 32 2 7 2
4 14 9 30 33 4 8 4
2 12 9 31 34 5 10 7
-1 12 8 30 33 4 10 10
-2 11 7 30 32 4 9 11
4 18 8 32 34 6 13 16
8 26 10 35 38 10 15 20
16 35 12 38 40 13 18 23
18 37 13 40 42 16 19 24
10 31 11 38 42 14 18 24
11 31 11 40 43 16 18 25
12 33 10 40 44 18 21 27
13 36 10 40 44 19 23 30
14 38 9 39 44 19 24 31
12 37 8 38 43 20 25 33
11 38 8 39 43 21 27 33
11 40 8 40 45 22 28 36
9 39 9 38 44 21 27 36
7 39 9 41 44 22 28 37
9 43 10 41 46 23 30 39
14 49 11 42 49 28 33 42
14 48 10 40 47 27 33 42
13 47 9 40 48 27 35 44
9 46 7 36 46 26 33 43
7 45 7 37 47 28 35 44
12 52 8 37 47 29 38 46
15 54 9 38 49 31 40 48
14 57 9 37 48 33 40 48
15 58 9 37 48 35 40 48
14 58 9 36 48 37 41 49
10 54 7 34 47 34 39 47
11 54 8 34 47 37 41 48
15 58 8 34 50 38 43 51
12 58 7 31 48 37 42 51
13 59 5 30 46 37 42 53
14 60 6 31 43 36 43 53
16 62 6 30 43 37 43 52
12 58 6 29 41 35 41 51
9 53 4 27 38 35 39 48
13 56 6 27 38 35 40 49
13 54 5 25 38 34 39 47
10 49 4 24 34 32 38 45
12 47 3 22 33 31 37 43
11 46 3 19 31 29 35 42
13 45 3 18 28 29 34 41
11 43 3 17 26 27 32 40
9 39 3 15 24 24 28 37
9 37 3 14 24 23 26 35
6 30 4 13 21 20 24 34
4 25 3 11 18 17 20 30
9 25 3 12 18 17 20 29
7 20 1 8 13 12 17 26
4 16 -1 4 10 9 13 22
6 18 1 3 9 9 13 22
5 14 1 2 6 7 12 20
8 16 0 1 4 6 11 19
7 13 -1 -3 0 1 6 15
5 11 -2 -3 0 0 4 13
4 7 -1 -4 -3 -1 2 11
3 4 -1 -4 -5 -3 -2 8
2 3 -2 -7 -7 -5 -4 5
0 1 -2 -9 -9 -6 -4 4
1 -2 -3 -11 -10 -7 -5 5
6 2 -3 -11 -10 -6 -5 5
3 -1 -5 -12 -13 -7 -7 3
-2 -7 -5 -13 -15 -10 -8 2
-2 -8 -6 -16 -17 -14 -11 1
-1 -5 -4 -14 -16 -12 -9 1
4 0 -1 -11 -14 -10 -7 3
3 -3 -2 -13 -15 -13 -9 0
0 -7 -4 -16 -17 -14 -12 -3
3 -4 -3 -15 -17 -14 -12 -3
4 -4 -2 -15 -16 -13 -12 -2
0 -8 -5 -18 -18 -15 -14 -5
4 -5 -5 -17 -19 -16 -14 -5
2 -6 -6 -18 -22 -18 -15 -8
0 -8 -7 -18 -22 -19 -16 -8
-3 -9 -7 -18 -20 -17 -16 -9
-6 -16 -8 -18 -22 -19 -18 -12
-7 -18 -8 -20 -24 -20 -19 -13
-5 -15 -9 -20 -22 -19 -19 -13
-1 -12 -7 -19 -21 -17 -16 -11
2 -8 -6 -17 -19 -15 -13 -9
-1 -8 -7 -19 -20 -17 -15 -10
-3 -10 -8 -19 -22 -19 -17 -12
-1 -7 -7 -18 -22 -18 -17 -12
-4 -9 -8 -21 -23 -21 -19 -14
-5 -12 -8 -20 -24 -22 -19 -14
-5 -13 -6 -19 -23 -21 -19 -15
-5 -11 -6 -20 -22 -22 -20 -15
-6 -12 -6 -21 -22 -22 -19 -15
-5 -13 -6 -20 -23 -21 -18 -16
-6 -14 -5 -18 -22 -20 -17 -16
-5 -13 -7 -20 -23 -22 -18 -17
-6 -13 -7 -19 -24 -22 -18 -17
-3 -9 -5 -17 -23 -21 -16 -17
1 -5 -6 -17 -22 -21 -17 -16
0 -7 -5 -15 -22 -20 -17 -16
-4 -10 -4 -14 -21 -20 -17 -17
-5 -11 -5 -14 -20 -20 -17 -18
-8 -14 -4 -14 -21 -20 -17 -17
-8 -18 -5 -16 -22 -20 -18 -19
-5 -15 -6 -15 -22 -21 -16 -19
-6 -13 -8 -17 -22 -22 -17 -19
-11 -18 -9 -19 -24 -23 -18 -22
-10 -18 -9 -18 -24 -24 -18 -23
-3 -11 -5 -15 -22 -22 -15 -21
-5 -10 -4 -15 -21 -22 -16 -21
-8 -13 -4 -14 -21 -21 -17 -22
-11 -14 -4 -14 -21 -20 -16 -22
-7 -13 -5 -14 -19 -20 -15 -21
-4 -13 -5 -12 -19 -18 -14 -20
-3 -12 -3 -11 -18 -18 -13 -20
-5 -10 -5 -13 -19 -18 -13 -19
-4 -10 -4 -12 -19 -17 -12 -19
-7 -14 -6 -12 -20 -19 -14 -21
-8 -14 -6 -11 -20 -19 -13 -21
-8 -12 -5 -10 -18 -18 -12 -20
-5 -11 -4 -9 -17 -17 -11 -20
-5 -11 -5 -9 -17 -19 -12 -21
-6 -11 -5 -9 -15 -17 -11 -19
-3 -10 -5 -9 -15 -16 -12 -19
-3 -12 -6 -10 -15 -15 -11 -19
-7 -16 -6 -11 -17 -17 -13 -19
-9 -17 -6 -12 -19 -18 -14 -21
-5 -14 -5 -10 -18 -17 -14 -22
-2 -10 -4 -9 -17 -16 -13 -21
-2 -10 -5 -9 -18 -17 -13 -20
-6 -12 -4 -9 -16 -16 -12 -20
-3 -9 -3 -8 -16 -16 -12 -20
1 -7 -3 -7 -15 -14 -11 -18
-5 -13 -5 -8 -15 -15 -14 -20
-8 -16 -6 -9 -16 -16 -15 -21
-8 -16 -8 -10 -17 -17 -15 -21
-6 -14 -7 -9 -15 -15 -13 -19
-4 -12 -6 -7 -15 -15 -12 -18
-6 -13 -7 -8 -16 -15 -14 -19
-5 -14 -6 -8 -15 -16 -13 -18
-9 -18 -7 -7 -15 -16 -14 -18
-13 -24 -7 -8 -16 -16 -14 -19
-9 -21 -7 -9 -16 -17 -14 -18
-6 -17 -5 -7 -14 -14 -12 -16
-9 -20 -6 -8 -15 -16 -14 -16
-6 -18 -7 -9 -15 -15 -14 -15
-5 -18 -7 -9 -15 -15 -13 -14
-8 -19 -7 -9 -15 -17 -15 -14
-9 -17 -7 -9 -15 -16 -14 -13
-11 -18 -6 -8 -14 -15 -13 -11
-7 -16 -4 -6 -12 -13 -12 -9
-10 -19 -5 -7 -13 -15 -13 -10
-11 -20 -8 -10 -15 -16 -15 -12
-9 -20 -5 -8 -12 -14 -12 -10
-8 -20 -7 -9 -13 -15 -14 -11
-6 -18 -6 -10 -13 -13 -14 -11
-6 -17 -6 -8 -13 -13 -12 -10
-7 -19 -6 -9 -14 -14 -13 -11
-5 -16 -5 -8 -12 -13 -11 -8
-6 -16 -6 -9 -12 -14 -12 -8
