I II V1 V2 V3 V4 V5 V6
-10 4 -2 -9 -10 -8 -16 -12
-8 3 -3 -10 -12 -10 -14 -15
-5 5 1 -4 -8 -5 -13 -13
-7 2 -1 -3 -8 -7 -15 -7
-11 -4 -3 -2 -10 -10 -17 -12
-16 -6 -3 -4 -10 -11 -19 -12
-18 -11 -4 -5 -10 -12 -20 -15
-22 -14 -4 -6 -9 -11 -20 -20
-22 -13 -4 -4 -10 -10 -16 -18
-20 -12 -5 -2 -10 -9 -13 -14
-19 -9 -5 -5 -9 -8 -13 -15
-19 -9 -6 -8 -11 -9 -14 -14
-16 -10 -7 -8 -12 -10 -15 -17
-9 -4 -6 -7 -11 -9 -15 -15
-4 2 -9 -6 -11 -8 -15 -11
-2 4 -11 -8 -11 -6 -11 -8
-1 4 -11 -6 -10 -4 -10 -10
-2 2 -11 -5 -10 -5 -10 -10
-2 4 -11 -3 -8 -3 -8 -6
-2 4 -10 -3 -9 -5 -6 -9
-2 2 -9 -4 -10 -6 -10 -8
-2 1 -9 -6 -13 -9 -10 -4
-7 -3 -10 -9 -15 -12 -9 -11
-9 -4 -7 -9 -15 -13 -15 -15
-10 -6 -7 -9 -16 -14 -19 -17
-13 -8 -6 -9 -17 -15 -18 -15
-14 -9 -6 -11 -19 -17 -20 -20
-16 -9 -6 -9 -20 -17 -23 -19
-15 -8 -6 -10 -20 -16 -21 -20
-13 -8 -4 -11 -20 -15 -22 -13
-14 -9 -5 -11 -21 -18 -24 -15
-13 -8 -5 -11 -21 -18 -24 -17
-11 -8 -6 -13 -22 -20 -26 -22
-14 -11 -5 -9 -22 -19 -25 -22
-13 -9 -5 -7 -21 -20 -22 -22
-15 -11 -7 -12 -23 -21 -20 -22
-16 -12 -6 -12 -23 -20 -22 -23
-15 -11 -5 -13 -22 -19 -23 -20
-15 -12 -5 -11 -23 -20 -24 -20
-11 -8 -6 -11 -23 -20 -25 -21
-12 -9 -5 -13 -22 -20 -24 -21
-13 -11 -5 -13 -22 -20 -24 -20
-12 -9 -6 -12 -24 -20 -22 -19
-13 -9 -5 -14 -24 -22 -23 -22
-14 -9 -6 -13 -24 -23 -27 -21
-15 -10 -6 -12 -23 -22 -27 -22
-16 -10 -7 -14 -26 -22 -28 -22
-14 -8 -6 -15 -25 -20 -24 -22
-15 -11 -6 -14 -25 -22 -22 -18
