I II V1 V2 V3 V4 V5 V6
-13 -20 2 -14 -7 -18 -16 -18
-13 -20 2 -14 -7 -18 -16 -18
-13 -20 2 -14 -7 -18 -16 -18
-14 -20 2 -15 -7 -18 -16 -18
-14 -20 2 -15 -7 -18 -16 -18
-14 -20 2 -15 -7 -18 -16 -18
-15 -20 1 -16 -7 -17 -16 -17
-15 -21 1 -15 -6 -17 -16 -17
-15 -22 1 -14 -6 -18 -17 -17
-15 -23 1 -13 -5 -18 -17 -17
-15 -24 1 -12 -5 -18 -17 -17
-11 -30 10 7 6 -19 -20 -21
-7 -36 18 24 15 -19 -22 -25
-3 -41 27 42 25 -19 -25 -29
2 -48 35 59 34 -19 -27 -33
5 -53 44 76 44 -19 -29 -37
15 -31 55 107 75 10 -7 -19
25 -9 66 137 108 38 17 1
35 14 77 168 140 66 42 21
46 37 89 197 173 95 66 42
55 60 100 228 204 123 90 61
64 99 98 221 223 155 126 96
72 138 95 213 240 186 161 132
81 177 91 204 258 218 197 167
90 216 88 196 276 248 233 201
98 255 85 188 294 280 269 237
86 256 54 122 250 261 263 236
71 255 24 56 203 239 255 233
57 255 -7 -12 158 219 246 230
43 254 -37 -78 112 197 238 227
28 254 -68 -145 66 176 230 225
14 209 -78 -161 20 127 176 178
1 162 -89 -178 -26 76 121 130
-13 116 -99 -193 -72 26 66 81
-27 70 -108 -208 -117 -23 12 33
-40 24 -118 -224 -163 -73 -44 -15
-40 10 -107 -202 -153 -75 -47 -21
-38 -4 -95 -179 -141 -74 -48 -25
-37 -17 -81 -155 -128 -73 -50 -30
-35 -29 -68 -131 -114 -72 -51 -34
-34 -43 -56 -107 -102 -71 -52 -38
-31 -39 -48 -94 -92 -65 -49 -37
-28 -34 -39 -80 -81 -59 -45 -35
-25 -29 -31 -66 -71 -53 -40 -32
-22 -24 -23 -53 -61 -47 -36 -30
-19 -20 -15 -39 -51 -40 -32 -28
-18 -21 -13 -36 -49 -38 -31 -27
-18 -23 -11 -34 -47 -37 -30 -27
-19 -25 -9 -31 -45 -36 -30 -27
-19 -27 -7 -29 -43 -35 -29 -27
-19 -29 -5 -27 -41 -34 -29 -27
-20 -29 -4 -26 -40 -33 -28 -26
-20 -28 -4 -26 -41 -33 -28 -26
-20 -26 -5 -26 -41 -32 -28 -26
-20 -25 -5 -26 -43 -32 -28 -26
-20 -24 -5 -26 -43 -32 -28 -26
-19 -24 -5 -25 -44 -31 -27 -27
-19 -26 -4 -24 -45 -30 -26 -26
-19 -27 -2 -22 -46 -29 -26 -25
-19 -29 0 -21 -47 -28 -25 -24
-19 -30 1 -20 -48 -28 -25 -23
-18 -31 2 -19 -49 -27 -24 -23
-18 -30 1 -19 -50 -28 -24 -24
-18 -30 1 -19 -51 -28 -25 -25
-18 -29 0 -19 -52 -29 -25 -26
-18 -29 0 -19 -53 -29 -25 -27
-17 -27 -2 -19 -53 -30 -26 -28
-17 -26 -2 -19 -52 -29 -27 -28
-17 -25 -2 -19 -50 -29 -27 -28
-17 -24 -2 -19 -49 -28 -28 -28
-17 -23 -2 -19 -48 -28 -28 -28
-16 -23 0 -19 -47 -27 -29 -27
-16 -24 0 -19 -47 -27 -28 -26
-16 -26 1 -18 -47 -26 -27 -25
-16 -27 1 -18 -47 -26 -26 -24
-16 -28 1 -18 -47 -26 -25 -24
-17 -29 2 -17 -46 -25 -24 -23
-17 -29 2 -17 -45 -25 -24 -23
-16 -30 2 -16 -44 -26 -24 -23
