I II V1 V2 V3 V4 V5 V6
10 0 46 64 77 61 35 22
15 4 46 66 80 65 38 24
14 4 46 70 86 70 42 26
10 2 46 71 89 73 45 26
11 2 45 72 92 74 46 27
15 4 44 73 94 77 48 29
17 5 43 75 97 80 52 32
17 6 40 76 100 84 55 37
18 6 35 76 103 89 59 42
20 8 28 73 104 91 62 44
21 10 24 72 105 94 65 46
21 10 22 70 106 95 66 47
19 7 21 70 109 98 68 48
19 8 21 71 113 101 71 51
20 12 23 73 117 105 75 55
20 16 27 75 119 108 77 57
19 16 29 76 119 108 77 57
22 18 29 74 117 107 77 57
25 20 33 77 119 110 80 60
25 22 35 79 121 112 82 63
25 24 37 81 123 113 84 65
26 26 39 81 123 113 84 66
27 26 39 82 123 114 85 67
26 26 40 84 125 115 87 68
25 26 43 84 126 115 88 69
23 23 42 81 122 113 86 68
22 23 42 80 120 112 86 68
25 26 43 78 117 110 85 68
26 26 43 76 114 109 84 67
23 24 44 74 111 107 82 67
20 22 44 72 108 104 80 66
19 22 44 69 103 101 78 65
19 23 47 69 101 100 78 66
20 24 49 67 98 97 78 66
20 25 49 64 94 94 75 64
20 26 48 60 88 89 70 62
20 27 47 57 82 85 67 60
20 26 46 52 74 77 62 56
18 22 43 47 68 70 56 51
15 19 42 45 63 67 52 48
11 18 43 45 61 66 50 48
10 17 42 42 56 61 47 46
10 14 39 36 51 55 42 40
10 10 38 33 46 49 36 34
7 7 38 30 40 43 31 31
5 4 37 27 35 37 27 29
4 3 37 24 31 33 24 25
6 4 38 23 29 31 22 24
7 6 39 22 25 28 19 23
6 4 38 20 20 24 14 18
6 -2 37 18 17 20 10 14
5 -5 36 16 14 16 6 10
-3 -6 36 16 13 13 3 8
-6 -7 34 13 11 10 0 5
-4 -8 34 13 10 9 -2 3
1 -6 32 11 9 7 -4 2
2 -7 31 10 6 6 -4 3
3 -7 29 8 3 4 -6 1
3 -8 29 7 2 3 -7 1
5 -7 29 8 2 2 -8 0
6 -7 28 8 1 0 -9 -3
1 -9 25 6 -3 -4 -12 -6
-2 -11 22 3 -6 -7 -15 -8
-2 -13 21 1 -8 -8 -16 -9
-3 -15 19 0 -9 -8 -16 -10
-5 -18 15 -3 -10 -9 -17 -11
-5 -21 9 -7 -11 -11 -19 -12
-2 -19 2 -10 -13 -12 -19 -12
3 -18 -5 -12 -12 -10 -16 -9
2 -19 -11 -16 -16 -11 -17 -11
-4 -21 -13 -20 -17 -13 -19 -12
-6 -19 -12 -21 -18 -16 -21 -13
-4 -15 -11 -21 -18 -17 -22 -14
-2 -14 -11 -22 -19 -17 -23 -15
-3 -15 -11 -24 -19 -18 -24 -16
-5 -16 -10 -25 -20 -18 -25 -16
-5 -16 -9 -25 -21 -20 -26 -17
-5 -16 -8 -25 -23 -21 -27 -18
-7 -16 -7 -24 -23 -21 -27 -17
-8 -16 -6 -23 -23 -22 -28 -20
-6 -16 -5 -22 -23 -23 -29 -22
-7 -18 -4 -22 -24 -24 -30 -23
-8 -20 -5 -23 -24 -24 -32 -24
-6 -19 -5 -22 -23 -25 -32 -25
-4 -16 -3 -21 -22 -23 -31 -24
-3 -14 -2 -20 -21 -22 -31 -24
-3 -13 0 -19 -20 -21 -30 -23
-2 -12 1 -18 -21 -21 -30 -23
-4 -12 3 -16 -19 -20 -29 -22
-6 -13 5 -15 -18 -19 -28 -22
-6 -15 4 -16 -20 -21 -30 -24
-9 -16 5 -15 -20 -23 -31 -25
-11 -16 4 -16 -21 -23 -32 -26
-9 -14 6 -14 -19 -21 -30 -25
-7 -12 9 -11 -16 -19 -27 -22
-8 -11 10 -10 -14 -18 -26 -21
-10 -14 9 -12 -15 -17 -27 -21
-11 -16 10 -11 -14 -16 -26 -20
-8 -13 11 -10 -13 -17 -26 -19
-7 -10 13 -9 -12 -16 -24 -18
-7 -9 14 -8 -12 -15 -23 -18
-7 -10 12 -9 -13 -16 -25 -21
-8 -11 10 -9 -13 -17 -26 -22
-9 -11 9 -8 -12 -16 -25 -23
-8 -11 10 -7 -10 -14 -24 -21
-8 -12 12 -6 -8 -12 -23 -20
-7 -9 14 -3 -6 -9 -21 -17
-3 -7 18 1 -4 -7 -18 -15
1 -6 20 3 0 -4 -16 -13
0 -7 21 4 1 -4 -15 -12
-3 -8 21 5 2 -4 -15 -13
-2 -8 21 7 2 -6 -17 -14
0 -7 23 9 3 -4 -15 -12
-2 -8 22 10 4 0 -14 -11
-4 -13 21 10 5 1 -13 -10
-5 -16 20 9 5 0 -13 -10
-3 -15 20 9 5 0 -13 -10
0 -14 20 9 5 1 -12 -10
1 -14 21 10 7 2 -11 -9
2 -12 22 13 8 4 -9 -8
4 -11 22 14 9 5 -8 -5
6 -9 21 14 9 5 -9 -4
5 -10 19 13 9 4 -8 -5
3 -11 15 12 8 3 -8 -6
2 -13 12 11 8 3 -8 -6
1 -15 7 6 6 2 -9 -7
0 -18 4 4 5 2 -9 -6
1 -17 1 1 4 2 -9 -5
4 -14 0 1 5 2 -7 -2
8 -13 -6 -3 3 2 -8 -2
12 -11 -11 -5 2 1 -9 -3
15 -9 -15 -7 0 0 -9 -5
11 -10 -15 -8 1 0 -8 -4
4 -13 -13 -8 1 1 -8 -5
1 -14 -13 -10 0 0 -8 -5
3 -12 -13 -13 -3 -3 -10 -6
5 -9 -14 -14 -4 -5 -12 -7
4 -8 -13 -15 -5 -6 -13 -7
5 -9 -12 -15 -7 -8 -14 -8
5 -10 -12 -16 -9 -9 -15 -8
4 -11 -11 -15 -8 -8 -15 -8
3 -12 -11 -15 -9 -10 -17 -10
3 -13 -11 -15 -9 -11 -17 -11
3 -13 -11 -15 -10 -12 -17 -12
3 -13 -10 -14 -9 -11 -17 -11
2 -12 -10 -15 -9 -11 -16 -11
1 -15 -12 -17 -12 -13 -18 -12
-4 -18 -10 -15 -12 -13 -19 -12
-6 -19 -10 -16 -14 -15 -20 -14
-5 -18 -10 -16 -14 -15 -20 -15
-3 -16 -11 -16 -13 -15 -19 -15
-6 -16 -11 -17 -13 -15 -19 -15
-6 -13 -12 -17 -14 -15 -18 -15
1 -7 -12 -18 -13 -15 -18 -15
5 -4 -11 -17 -12 -14 -18 -14
3 -5 -11 -17 -12 -14 -19 -14
-2 -7 -11 -17 -13 -14 -18 -14
-2 -9 -12 -17 -15 -15 -18 -14
-2 -10 -11 -17 -15 -16 -18 -13
0 -9 -11 -18 -16 -17 -19 -13
0 -8 -10 -18 -16 -17 -18 -12
-4 -10 -11 -18 -16 -18 -19 -14
-5 -12 -11 -19 -17 -18 -20 -14
1 -10 -12 -20 -18 -18 -20 -16
4 -7 -13 -21 -19 -18 -20 -16
1 -7 -13 -20 -17 -17 -19 -16
-4 -6 -12 -19 -15 -16 -18 -13
-3 -5 -10 -17 -14 -16 -18 -13
-3 -8 -10 -17 -16 -18 -19 -15
-6 -12 -11 -18 -18 -19 -21 -17
-5 -10 -9 -17 -17 -18 -19 -16
2 -7 -6 -14 -15 -17 -18 -15
4 -7 -6 -14 -15 -17 -19 -15
3 -7 -6 -14 -14 -16 -18 -15
1 -8 -7 -14 -14 -15 -18 -15
0 -8 -9 -14 -14 -16 -18 -16
0 -9 -10 -13 -14 -16 -18 -16
-2 -9 -9 -12 -14 -15 -17 -15
-3 -9 -8 -12 -14 -16 -18 -15
0 -7 -8 -11 -13 -16 -18 -15
4 -5 -7 -12 -13 -15 -17 -14
4 -7 -6 -11 -12 -15 -17 -14
2 -9 -6 -9 -12 -15 -18 -14
3 -10 -6 -9 -12 -15 -17 -14
6 -8 -6 -9 -11 -14 -15 -12
5 -10 -6 -8 -10 -12 -13 -11
1 -14 -8 -9 -12 -13 -14 -12
1 -16 -8 -8 -12 -13 -14 -12
5 -14 -6 -7 -10 -12 -13 -10
7 -12 -3 -5 -8 -10 -12 -9
6 -12 -4 -5 -9 -12 -13 -11
6 -11 -7 -6 -9 -13 -13 -11
7 -10 -10 -7 -8 -12 -12 -10
7 -10 -12 -9 -9 -13 -13 -12
3 -11 -13 -12 -11 -14 -15 -12
1 -11 -14 -13 -12 -14 -15 -12
2 -11 -18 -14 -14 -16 -15 -13
1 -12 -20 -15 -14 -17 -16 -13
-4 -13 -22 -17 -15 -18 -17 -14
-6 -12 -22 -17 -16 -19 -17 -14
-2 -11 -22 -18 -18 -19 -18 -15
0 -11 -22 -18 -17 -19 -18 -15
-3 -12 -23 -19 -18 -21 -20 -16
-3 -13 -23 -19 -19 -22 -21 -16
-5 -13 -23 -20 -21 -23 -21 -18
-7 -13 -23 -20 -20 -22 -21 -18
-8 -15 -22 -20 -20 -23 -21 -18
-7 -17 -23 -22 -21 -23 -22 -18
-6 -15 -22 -21 -20 -22 -20 -16
-3 -11 -21 -20 -20 -21 -18 -15
-3 -12 -20 -21 -21 -21 -18 -15
-3 -13 -21 -20 -20 -20 -17 -14
1 -12 -21 -19 -19 -19 -17 -14
4 -10 -21 -20 -20 -20 -17 -15
4 -8 -21 -20 -20 -21 -17 -14
3 -7 -21 -20 -19 -21 -16 -14
1 -5 -20 -20 -20 -22 -17 -15
-4 -6 -20 -20 -21 -22 -18 -15
-6 -7 -19 -20 -21 -21 -18 -15
-4 -7 -19 -21 -22 -21 -17 -15
-5 -8 -19 -22 -23 -24 -19 -17
-8 -12 -20 -22 -23 -24 -20 -17
-9 -12 -19 -22 -22 -23 -21 -16
-7 -9 -17 -19 -21 -21 -18 -15
-4 -7 -15 -18 -19 -20 -17 -14
0 -5 -14 -17 -18 -21 -16 -13
-2 -3 -12 -15 -17 -19 -14 -12
-5 -4 -12 -15 -18 -21 -15 -13
-6 -6 -13 -17 -20 -23 -17 -15
-5 -7 -14 -18 -21 -23 -17 -15
-5 -7 -13 -16 -19 -21 -16 -14
-6 -8 -13 -16 -20 -21 -17 -14
